Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.162,-1.1474,-5.4,0.672,-0.020088,
0.164,-1.1846,-5.3,-3.333,-0.020622,
0.166,-1.217,-5.3,-2.636,-0.017422,
0.168,-1.2597,-5.3,-0.815,-0.019022,
0.17,-1.2975,-5.3,-2.068,-0.020088,
0.172,-1.3409,-5.3,0.447,-0.023377,
0.174,-1.3818,-5.3,-0.07,-0.020622,
0.176,-1.4233,-5.3,0.273,-0.019022,
0.178,-1.4672,-5.3,-0.378,-0.021688,
0.18,-1.5118,-5.3,-3.855,-0.022844,
0.182,-1.5581,-5.3,-3.466,-0.021688,
0.184,-1.6033,-5.4,0.314,-0.022222,
0.186,-1.6546,-5.3,1.204,-0.025511,
0.188,-1.7058,-5.3,-3.761,-0.027111,
0.19,-1.7565,-5.3,-1.586,-0.026044,
0.192,-1.8072,-5.4,-2.136,-0.024977,
0.194,-1.8627,-5.3,-4.398,-0.028711,
0.196,-1.9164,-5.3,-1.14,-0.029244,
0.198,-1.9707,-5.3,-2.47,-0.030844,
0.2,-2.0251,-5.3,1.757,-0.025511,
0.202,-2.08,-5.3,-3.726,-0.029866,
0.204,-2.1349,-5.3,-0.884,-0.028711,
0.206,-2.1831,-5.3,-1.975,-0.023822,
0.208,-2.2356,-5.3,-4.665,-0.028177,
0.21,-2.2887,-5.3,0.518,-0.024355,
0.212,-2.3449,-5.3,-1.487,-0.027111,
0.214,-2.398,-5.3,2.272,-0.025511,
0.216,-2.4523,-5.3,0.173,-0.027644,
0.218,-2.506,-5.3,-3.137,-0.027644,
0.22,-2.561,-5.3,-3.874,-0.028799,
0.222,-2.6202,-5.4,-2.24,-0.032622,
0.224,-2.6775,-5.4,-2.822,-0.031466,
0.226,-2.738,-5.3,0.855,-0.029333,
0.228,-2.7953,-5.3,-1.753,-0.030933,
0.23,-2.8576,-5.4,-1.7,-0.031466,
0.232,-2.9198,-5.3,-1.717,-0.031466,
0.234,-2.9797,-5.3,0.735,-0.029333,
0.236,-3.048,-5.3,1.468,-0.034755,
0.238,-3.109,-5.3,-1.896,-0.0336,
0.24,-3.1737,-5.3,-1.82,-0.031466,
0.242,-3.2397,-5.3,-1.125,-0.031466,
0.244,-3.3062,-5.4,-0.806,-0.032533,
0.246,-3.3672,-5.3,-0.4,-0.031999,
0.248,-3.4405,-5.3,2.018,-0.035288,
0.25,-3.507,-5.3,0.614,-0.033066,
0.252,-3.5747,-5.3,-0.331,-0.034133,
0.254,-3.6419,-5.3,0.604,-0.028799,
0.256,-3.7188,-5.3,-1.077,-0.037955,
0.258,-3.7817,-5.3,-0.101,-0.031466,
0.26,-3.8549,-5.3,-4.636,-0.035288,
0.262,-3.9263,-5.3,-2.086,-0.035822,
0.264,-3.9971,-5.3,0.943,-0.039555,
0.266,-4.0661,-5.3,-2.088,-0.036355,
0.268,-4.1393,-5.3,-2.732,-0.037955,
0.27,-4.2058,-5.3,-4.41,-0.037422,
0.272,-4.2815,-5.3,1.379,-0.036888,
0.274,-4.3523,-5.3,2.77,-0.035822,
0.276,-4.4274,-5.4,-2.407,-0.038488,
0.278,-4.4988,-5.4,1.898,-0.034133,
0.28,-4.5788,-5.3,1.83,-0.038044,
0.282,-4.6551,-5.3,-0.378,-0.038044,
0.284,-4.7301,-5.3,2.887,-0.036355,
0.286,-4.8125,-5.3,0.376,-0.039022,
0.288,-4.8907,-5.3,0.713,-0.038577,
0.29,-4.9688,-5.4,1.599,-0.039111,
0.292,-5.0506,-5.4,-1.3,-0.041244,
0.294,-5.1287,-5.3,-3.874,-0.039644,
0.296,-5.2087,-5.3,-0.682,-0.036355,
0.298,-5.2929,-5.3,-1.179,-0.040177,
0.3,-5.3747,-5.3,1.25,-0.039111,
0.302,-5.4565,-5.3,-0.178,-0.041777,
0.304,-5.5382,-5.3,2.367,-0.038488,
0.306,-5.6219,-5.3,-1.337,-0.040177,
0.308,-5.7061,-5.3,-0.566,-0.041777,
0.31,-5.7958,-5.3,-2.978,-0.0456,
0.312,-5.8782,-5.3,0.286,-0.042311,
0.314,-5.9649,-5.3,1.509,-0.040711,
0.316,-6.0534,-5.4,2.686,-0.042844,
0.318,-6.1437,-5.4,1.35,-0.044977,
0.32,-6.2279,-5.4,-1.068,-0.042311,
0.322,-6.3225,-5.4,0.784,-0.0472,
0.324,-6.4074,-5.4,-1.011,-0.044533,
0.326,-6.4947,-5.3,1.626,-0.043466,
0.328,-6.5807,-5.3,-0.214,-0.043911,
0.33,-6.6662,-5.3,-2.026,-0.042311,
0.332,-6.7504,-5.3,-0.669,-0.041244,
0.334,-6.8371,-5.3,-0.326,-0.042311,
0.336,-6.9231,-5.4,0.527,-0.041777,
0.338,-7.011,-5.3,-1.095,-0.045511,
0.34,-7.1038,-5.4,1.955,-0.046133,
0.342,-7.1941,-5.4,-0.963,-0.044977,
0.344,-7.2906,-5.4,-0.653,-0.048888,
0.346,-7.3882,-5.4,0.436,-0.051022,
0.348,-7.4834,-5.4,0.135,-0.0488,
0.35,-7.5841,-5.4,-1.237,-0.051466,
0.352,-7.683,-5.3,1.202,-0.0504,
0.354,-7.7862,-5.4,1.011,-0.052622,
0.356,-7.8881,-5.3,-0.304,-0.051555,
0.358,-7.987,-5.3,2.158,-0.049422,
0.36,-8.0944,-5.4,-2.217,-0.053155,
0.362,-8.1945,-5.4,-1.189,-0.052088,
0.364,-8.297,-5.3,-0.153,-0.051466,
0.366,-8.4032,-5.3,-0.458,-0.053155,
0.368,-8.5064,-5.3,2.176,-0.052622,
0.37,-8.6132,-5.3,-0.232,-0.054222,
0.372,-8.7188,-5.3,-0.686,-0.053688,
0.374,-8.8219,-5.3,-2.948,-0.053155,
0.376,-8.9306,-5.3,-1.791,-0.055911,
0.378,-9.0349,-5.3,-0.405,-0.053688,
0.38,-9.1387,-5.4,2.253,-0.052088,
0.382,-9.2474,-5.3,1.422,-0.053777,
0.384,-9.3523,-5.4,1.634,-0.0504,
0.386,-9.4604,-5.3,-0.822,-0.052622,
0.388,-9.566,-5.3,4.736,-0.050488,
0.39,-9.6734,-5.4,2.036,-0.049422,
0.392,-9.7796,-5.4,-0.787,-0.051022,
0.394,-9.8901,-5.4,-2.255,-0.053777,
0.396,-9.9993,-5.4,2.656,-0.053688,
0.398,-10.1049,-5.4,-1.753,-0.053155,
0.4,-10.2154,-5.4,-5.79,-0.056977,
0.402,-10.3313,-5.4,-1.161,-0.058044,
0.404,-10.4424,-5.4,0.92,-0.056444,
0.406,-10.5566,-5.4,0.862,-0.055377,
0.408,-10.6725,-5.4,-3.531,-0.058577,
0.41,-10.7879,-5.3,-1.828,-0.060799,
0.412,-10.9063,-5.4,0.173,-0.059111,
0.414,-11.0235,-5.4,2.247,-0.061866,
0.416,-11.1382,-5.4,0.1,-0.057511,
0.418,-11.2566,-5.3,-1.252,-0.059644,
0.42,-11.3744,-5.3,1.751,-0.056977,
0.422,-11.4941,-5.4,-2.732,-0.061333,
0.424,-11.6112,-5.4,-0.446,-0.056888,
0.426,-11.7303,-5.4,2.022,-0.054844,
0.428,-11.8529,-5.3,-0.649,-0.062933,
0.43,-11.9726,-5.4,-1.546,-0.062933,
0.432,-12.0885,-5.4,-0.046,-0.059111,
0.434,-12.2082,-5.4,2.032,-0.060266,
0.436,-12.3278,-5.4,2.597,-0.056977,
0.438,-12.4456,-5.4,-1.69,-0.060799,
0.44,-12.5671,-5.3,-6.589,-0.062933,
0.442,-12.6763,-5.4,1.971,-0.054222,
0.444,-12.799,-5.4,1.186,-0.059733,
0.446,-12.9137,-5.4,-1.417,-0.059111,
0.448,-13.0315,-5.4,-5.413,-0.061777,
0.45,-13.1536,-5.4,-3.755,-0.065688,
0.452,-13.2708,-5.4,-2.507,-0.058577,
0.454,-13.3953,-5.4,-3.884,-0.060799,
0.456,-13.5162,-5.4,-0.852,-0.056977,
0.458,-13.6407,-5.4,1.135,-0.062933,
0.46,-13.7676,-5.4,0.73,-0.065066,
0.462,-13.8891,-5.4,1.419,-0.058577,
0.464,-14.0234,-5.4,2.626,-0.066222,
0.466,-14.1515,-5.5,1.828,-0.066133,
0.468,-14.2815,-5.4,-2.043,-0.063466,
0.47,-14.4091,-5.4,-2.355,-0.063999,
0.472,-14.5446,-5.4,2.004,-0.061866,
0.474,-14.6764,-5.3,2.714,-0.066666,
0.476,-14.8083,-5.4,-1.8,-0.067822,
0.478,-14.9401,-5.4,-3.013,-0.069422,
0.48,-15.0732,-5.4,0.018,-0.065155,
0.482,-15.2068,-5.4,-1.594,-0.069422,
0.484,-15.3399,-5.4,-2.317,-0.070044,
0.486,-15.4711,-5.3,0.3,-0.066222,
0.488,-15.5981,-5.4,0.341,-0.065688,
0.49,-15.7323,-5.4,-0.307,-0.066133,
0.492,-15.8593,-5.4,0.219,-0.060799,
0.494,-15.9948,-5.4,3.928,-0.062399,
0.496,-16.1266,-5.4,-1.495,-0.067822,
0.498,-16.2578,-5.4,1.987,-0.066666,
0.5,-16.3885,-5.4,2.921,-0.062399,
0.502,-16.5215,-5.4,-3.735,-0.066755,
0.504,-16.654,-5.4,-2.276,-0.065155,
0.506,-16.7852,-5.4,-0.921,-0.068355,
0.508,-16.9164,-5.5,1.574,-0.065066,
0.51,-17.047,-5.5,0.438,-0.063999,
0.512,-17.1801,-5.4,-0.529,-0.066222,
0.514,-17.3125,-5.4,-1.779,-0.0672,
0.516,-17.4419,-5.4,-0.124,-0.063999,
0.518,-17.575,-5.4,-0.957,-0.066755,
0.52,-17.7056,-5.4,-0.781,-0.0656,
0.522,-17.8374,-5.5,0.986,-0.066133,
0.524,-17.9674,-5.5,-0.686,-0.065066,
0.526,-18.1029,-5.4,0.219,-0.0672,
0.528,-18.2348,-5.5,-1.317,-0.067288,
0.53,-18.3654,-5.4,-1.408,-0.065688,
0.532,-18.5003,-5.4,-0.82,-0.066222,
0.534,-18.6352,-5.5,5.508,-0.065688,
0.536,-18.7682,-5.5,-2.077,-0.068888,
0.538,-18.9019,-5.4,0.692,-0.067288,
0.54,-19.0331,-5.4,1.146,-0.066133,
0.542,-19.1619,-5.3,0.78,-0.065688,
0.544,-19.2919,-5.4,1.975,-0.063999,
0.546,-19.4207,-5.4,-2.28,-0.068888,
0.548,-19.5489,-5.4,1.952,-0.063466,
0.55,-19.6801,-5.5,-2.642,-0.067822,
0.552,-19.8107,-5.5,3.569,-0.063466,
0.554,-19.9474,-5.5,-0.873,-0.070488,
0.556,-20.0805,-5.5,1.696,-0.067288,
0.558,-20.2203,-5.5,1.82,-0.067822,
0.56,-20.3576,-5.5,3.195,-0.066755,
0.562,-20.4986,-5.5,3.029,-0.068888,
0.564,-20.6365,-5.5,1.808,-0.067822,
0.566,-20.7763,-5.5,-2.81,-0.070577,
0.568,-20.9191,-5.5,-0.203,-0.070488,
0.57,-21.0601,-5.4,3.807,-0.068888,
0.572,-21.2023,-5.4,3.481,-0.071644,
0.574,-21.3384,-5.4,1.981,-0.067288,
0.576,-21.4837,-5.4,3.386,-0.068888,
0.578,-21.6247,-5.4,-3.141,-0.073244,
0.58,-21.7651,-5.4,-0.262,-0.071111,
0.582,-21.9042,-5.4,0.781,-0.067822,
0.584,-22.044,-5.4,1.821,-0.070577,
0.586,-22.1795,-5.4,1.901,-0.067822,
0.588,-22.3211,-5.4,-1.396,-0.067288,
0.59,-22.456,-5.4,-2.319,-0.066222,
0.592,-22.5921,-5.4,3.443,-0.066222,
0.594,-22.7312,-5.5,-1.848,-0.071022,
0.596,-22.8655,-5.5,-0.593,-0.067288,
0.598,-23.0035,-5.5,0.562,-0.068977,
0.6,-23.1383,-5.4,1.945,-0.066666,
0.602,-23.2769,-5.5,-0.172,-0.066755,
0.604,-23.4142,-5.5,-0.667,-0.070488,
0.606,-23.5558,-5.5,-1.692,-0.073244,
0.608,-23.6938,-5.5,-0.452,-0.071111,
0.61,-23.8323,-5.5,-2.85,-0.074311,
0.612,-23.9715,-5.5,1.022,-0.070577,
0.614,-24.1088,-5.5,-0.087,-0.068888,
0.616,-24.2467,-5.5,-0.328,-0.067822,
0.618,-24.389,-5.5,-1.072,-0.068977,
0.62,-24.5293,-5.5,-0.989,-0.069422,
0.622,-24.6685,-5.5,-1.288,-0.071111,
0.624,-24.8107,-5.5,1.182,-0.072711,
0.626,-24.956,-5.4,-3.051,-0.076,
0.628,-25.0902,-5.5,1.367,-0.067733,
0.63,-25.2312,-5.5,-0.616,-0.073777,
0.632,-25.368,-5.4,3.124,-0.068355,
0.634,-25.5028,-5.5,3.181,-0.068888,
0.636,-25.642,-5.5,-3.05,-0.072177,
0.638,-25.7812,-5.5,-1.223,-0.071111,
0.64,-25.9228,-5.6,0.168,-0.070577,
0.642,-26.0638,-5.5,1.1,-0.068977,
0.644,-26.2102,-5.5,0.369,-0.072088,
0.646,-26.3537,-5.5,-2.253,-0.073244,
0.648,-26.4995,-5.5,1.247,-0.070488,
0.65,-26.6497,-5.5,-1.104,-0.075377,
0.652,-26.7956,-5.5,-1.565,-0.073777,
0.654,-26.9451,-5.5,-1.577,-0.074844,
0.656,-27.0916,-5.5,-1.172,-0.075377,
0.658,-27.2417,-5.5,0.71,-0.071555,
0.66,-27.3846,-5.5,-2.377,-0.072711,
0.662,-27.5329,-5.4,-1.145,-0.072177,
0.664,-27.6818,-5.5,2.901,-0.073777,
0.666,-27.8295,-5.5,1.146,-0.074844,
0.668,-27.9754,-5.5,-0.451,-0.071644,
0.67,-28.1249,-5.5,-0.36,-0.073244,
0.672,-28.272,-5.5,0.028,-0.073244,
0.674,-28.4185,-5.4,2.996,-0.072177,
0.676,-28.568,-5.5,1.896,-0.074311,
0.678,-28.7145,-5.5,-4.087,-0.075377,
0.68,-28.8634,-5.5,-2.872,-0.075911,
0.682,-29.0081,-5.4,-2.398,-0.072177,
0.684,-29.1546,-5.5,-2.019,-0.072711,
0.686,-29.3053,-5.4,2.147,-0.073777,
0.688,-29.45,-5.5,0.65,-0.070577,
0.69,-29.5959,-5.5,0.594,-0.073777,
0.692,-29.7436,-5.5,0.366,-0.071644,
0.694,-29.8937,-5.4,-1.736,-0.075911,
0.696,-30.042,-5.5,-0.89,-0.074844,
0.698,-30.1879,-5.4,0.869,-0.074311,
0.7,-30.3393,-5.4,-0.269,-0.076,
0.702,-30.4894,-5.4,-3.573,-0.077066,
0.704,-30.6365,-5.5,-2.659,-0.073244,
0.706,-30.794,-5.4,-1.266,-0.078666,
0.708,-30.9453,-5.5,-0.109,-0.078044,
0.71,-31.0937,-5.4,1.441,-0.074933,
0.712,-31.245,-5.4,2.228,-0.075377,
0.714,-31.3976,-5.5,0.032,-0.080266,
0.716,-31.5508,-5.4,1.2,-0.0792,
0.718,-31.701,-5.4,-0.554,-0.074933,
0.72,-31.8536,-5.4,1.727,-0.071644,
0.722,-32.011,-5.4,-1.504,-0.078133,
0.724,-32.1667,-5.4,2.258,-0.077066,
0.726,-32.3235,-5.4,-1.368,-0.0792,
0.728,-32.4743,-5.4,3.162,-0.070044,
0.73,-32.633,-5.4,5.264,-0.077066,
0.732,-32.7868,-5.4,2.479,-0.0776,
0.734,-32.9412,-5.4,3.693,-0.073777,
0.736,-33.1011,-5.4,2.683,-0.078133,
0.738,-33.2568,-5.4,4.736,-0.0744,
0.74,-33.4118,-5.5,0.37,-0.076533,
0.742,-33.5711,-5.4,7.041,-0.077066,
0.744,-33.7286,-5.4,0.349,-0.0776,
0.746,-33.886,-5.4,-3.624,-0.0808,
0.748,-34.0423,-5.5,1.018,-0.0776,
0.75,-34.1979,-5.4,-0.734,-0.078133,
0.752,-34.3542,-5.4,-3.158,-0.0792,
0.754,-34.5129,-5.4,0.768,-0.079822,
0.756,-34.6685,-5.4,4.34,-0.077066,
0.758,-34.8266,-5.4,1.112,-0.078133,
0.76,-34.9804,-5.4,-2.441,-0.0776,
0.762,-35.1379,-5.4,-1.015,-0.081422,
0.764,-35.2935,-5.4,-2.973,-0.0792,
0.766,-35.4467,-5.4,-0.069,-0.075377,
0.768,-35.6054,-5.5,3.806,-0.078666,
0.77,-35.7592,-5.4,-3.474,-0.079733,
0.772,-35.9142,-5.4,-2.275,-0.078666,
0.774,-36.0686,-5.4,-0.037,-0.076444,
0.776,-36.2255,-5.4,-1.158,-0.078666,
0.778,-36.3824,-5.4,-0.619,-0.078666,
0.78,-36.5362,-5.4,1.345,-0.078133,
0.782,-36.6912,-5.4,-0.771,-0.076533,
0.784,-36.8493,-5.4,0.044,-0.0792,
0.786,-37.0025,-5.4,-1.45,-0.080355,
0.788,-37.1545,-5.4,-0.975,-0.075466,
0.79,-37.3095,-5.4,-0.305,-0.0776,
0.792,-37.4633,-5.4,-1.474,-0.0776,
0.794,-37.6141,-5.4,-2.417,-0.079288,
0.796,-37.7685,-5.4,-3.218,-0.0792,
0.798,-37.9235,-5.4,-1.571,-0.0776,
0.8,-38.0736,-5.4,-1.799,-0.074844,
0.802,-38.2311,-5.4,-0.76,-0.0776,
0.804,-38.3843,-5.4,-1.603,-0.078133,
0.806,-38.5387,-5.4,2.145,-0.074844,
0.808,-38.6968,-5.4,2.43,-0.078133,
0.81,-38.8476,-5.4,-2.473,-0.076,
0.812,-39.0044,-5.4,0.058,-0.078133,
0.814,-39.1576,-5.4,3.313,-0.076444,
0.816,-39.3157,-5.3,2.297,-0.075911,
0.818,-39.4701,-5.3,-0.525,-0.078666,
0.82,-39.6239,-5.4,-1.489,-0.076444,
0.822,-39.7784,-5.3,-0.441,-0.0776,
0.824,-39.9297,-5.4,-2.504,-0.076444,
0.826,-40.0866,-5.4,0.775,-0.077066,
0.828,-40.2434,-5.4,-0.906,-0.0808,
0.83,-40.396,-5.4,0.052,-0.076444,
0.832,-40.5498,-5.4,-3.449,-0.078044,
0.834,-40.7043,-5.3,-1.434,-0.077066,
0.836,-40.8544,-5.4,-1.527,-0.074844,
0.838,-41.0052,-5.4,-0.24,-0.076533,
0.84,-41.1571,-5.4,3.324,-0.074844,
0.842,-41.3116,-5.4,0.157,-0.0776,
0.844,-41.4605,-5.3,-0.274,-0.074311,
0.846,-41.6149,-5.4,-2.888,-0.078133,
0.848,-41.7651,-5.4,1.692,-0.076,
0.85,-41.9134,-5.4,1.627,-0.073244,
0.852,-42.0672,-5.4,-1.831,-0.077066,
0.854,-42.2173,-5.4,3.883,-0.072711,
0.856,-42.3699,-5.4,-3.032,-0.0808,
0.858,-42.5188,-5.4,3.594,-0.072711,
0.86,-42.6672,-5.4,4.049,-0.072711,
0.862,-42.8228,-5.3,0.76,-0.080266,
0.864,-42.9668,-5.3,0.97,-0.074311,
0.866,-43.1176,-5.3,-3.482,-0.0776,
0.868,-43.2604,-5.4,0.139,-0.072711,
0.87,-43.4075,-5.3,-0.401,-0.069422,
0.872,-43.5595,-5.3,-3.366,-0.074844,
0.874,-43.7041,-5.3,-0.514,-0.074844,
0.876,-43.847,-5.4,-2.172,-0.073777,
0.878,-43.9983,-5.4,1.1,-0.074311,
0.88,-44.1424,-5.4,0.307,-0.070577,
0.882,-44.2937,-5.3,-2.35,-0.074844,
0.884,-44.4445,-5.4,-2.483,-0.076,
0.886,-44.5953,-5.4,-4.182,-0.079822,
0.888,-44.746,-5.4,-2.125,-0.079733,
0.89,-44.8937,-5.4,0.167,-0.075377,
0.892,-45.0414,-5.4,4.832,-0.072711,
0.894,-45.1903,-5.3,-0.831,-0.073777,
0.896,-45.3405,-5.3,-1.808,-0.072177,
0.898,-45.487,-5.4,-0.184,-0.072711,
0.9,-45.6365,-5.3,-0.388,-0.075911,
0.902,-45.7873,-5.3,3.229,-0.074311,
0.904,-45.9319,-5.3,0.72,-0.073777,
0.906,-46.079,-5.3,0.015,-0.074311,
0.908,-46.2273,-5.4,2.201,-0.075377,
0.91,-46.3708,-5.4,-0.764,-0.072711,
0.912,-46.5142,-5.4,2.732,-0.072177,
0.914,-46.6607,-5.3,1.489,-0.071111,
0.916,-46.8059,-5.3,2.819,-0.068888,
0.918,-46.9488,-5.4,0.918,-0.072711,
0.92,-47.0946,-5.4,1.411,-0.072088,
0.922,-47.2362,-5.4,-0.536,-0.071022,
0.924,-47.3797,-5.4,-0.718,-0.072177,
0.926,-47.5243,-5.4,0.314,-0.072088,
0.928,-47.669,-5.4,0.592,-0.071111,
0.93,-47.8155,-5.4,0.432,-0.074933,
0.932,-47.9589,-5.4,-1.025,-0.075377,
0.934,-48.0987,-5.4,-3.21,-0.071644,
0.936,-48.2452,-5.4,-1.415,-0.073244,
0.938,-48.3892,-5.4,-2.777,-0.074311,
0.94,-48.5339,-5.4,1.208,-0.070044,
0.942,-48.6809,-5.4,0.968,-0.073777,
0.944,-48.8256,-5.4,-0.194,-0.074311,
0.946,-48.9709,-5.4,3.226,-0.070577,
0.948,-49.1161,-5.4,0.878,-0.072711,
0.95,-49.2589,-5.4,-0.592,-0.069955,
0.952,-49.4042,-5.3,-0.951,-0.074311,
0.954,-49.5434,-5.3,1.069,-0.070577,
0.956,-49.6844,-5.4,-0.572,-0.071644,
0.958,-49.8272,-5.4,1.039,-0.073244,
0.96,-49.967,-5.4,-0.293,-0.070577,
0.962,-50.1098,-5.4,-1.089,-0.073244,
0.964,-50.2483,-5.4,-2.117,-0.071022,
0.966,-50.3918,-5.4,1.039,-0.073777,
0.968,-50.5328,-5.4,1.544,-0.073244,
0.97,-50.6731,-5.3,0.023,-0.069955,
0.972,-50.8141,-5.3,-2.019,-0.069422,
0.974,-50.9588,-5.4,0.579,-0.073244,
0.976,-51.0998,-5.4,1.283,-0.071111,
0.978,-51.2444,-5.3,0.375,-0.071555,
0.98,-51.3848,-5.4,0.5,-0.071111,
0.982,-51.5307,-5.4,-0.486,-0.073244,
0.984,-51.6772,-5.3,0.108,-0.074933,
0.986,-51.8145,-5.4,-0.825,-0.071644,
0.988,-51.9585,-5.4,-4.25,-0.073777,
0.99,-52.0995,-5.3,0.554,-0.071555,
0.992,-52.2423,-5.4,-2.442,-0.072622,
0.994,-52.3791,-5.4,1.189,-0.068888,
0.996,-52.5194,-5.4,0.306,-0.069422,
0.998,-52.6574,-5.4,1.244,-0.068888,
1,-52.7978,-5.4,-0.254,-0.070577,
1.002,-52.9314,-5.3,3.178,-0.0656,
1.004,-53.0712,-5.4,4.116,-0.0656,
1.006,-53.2116,-5.4,2.73,-0.072177,
1.008,-53.3501,-5.4,4.934,-0.066666,
1.01,-53.4856,-5.4,-0.444,-0.068888,
1.012,-53.6321,-5.4,-0.348,-0.072711,
1.014,-53.767,-5.4,1.614,-0.071644,
1.016,-53.9049,-5.3,2.955,-0.067733,
1.018,-54.0398,-5.4,-0.046,-0.067288,
1.02,-54.1796,-5.4,3.689,-0.067288,
1.022,-54.312,-5.4,-0.325,-0.064533,
1.024,-54.45,-5.4,0.137,-0.064533,
1.026,-54.5922,-5.4,-1.46,-0.072711,
1.028,-54.7295,-5.4,1.349,-0.071022,
1.03,-54.862,-5.4,1.876,-0.065688,
1.032,-55.0024,-5.4,-1.06,-0.071644,
1.034,-55.1348,-5.4,5.827,-0.064533,
1.036,-55.2734,-5.4,1.488,-0.070044,
1.038,-55.4034,-5.3,-1.54,-0.068355,
1.04,-55.537,-5.4,1.831,-0.067822,
1.042,-55.667,-5.3,1.805,-0.065066,
1.044,-55.8007,-5.4,1.392,-0.069955,
1.046,-55.9301,-5.4,-0.162,-0.063999,
1.048,-56.0595,-5.4,1.435,-0.063466,
1.05,-56.1913,-5.4,0.826,-0.063999,
