Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0.292,-53.5412,0.8,-0.160088,
0.294,-53.8561,0.9,-0.161066,
0.296,-54.1589,0.8,-0.1552,
0.298,-54.4665,0.8,-0.1552,
0.3,-54.7649,0.8,-0.150222,
0.302,-55.0555,0.8,-0.143822,
0.304,-55.3472,0.8,-0.145955,
0.306,-55.631,0.8,-0.1416,
0.308,-55.9142,0.8,-0.141066,
0.31,-56.1883,0.8,-0.137777,
0.312,-56.4599,0.8,-0.134577,
0.314,-56.7272,0.8,-0.133955,
0.316,-56.9909,0.9,-0.132355,
0.318,-57.2491,0.8,-0.130222,
0.32,-57.5042,0.8,-0.126399,
0.322,-57.7563,0.8,-0.126933,
0.324,-58.0035,0.8,-0.123199,
0.326,-58.247,0.8,-0.123111,
0.328,-58.4893,0.8,-0.117155,
0.33,-58.7292,0.8,-0.120977,
0.332,-58.9642,0.9,-0.117777,
0.334,-59.1918,0.9,-0.113333,
0.336,-59.4116,0.9,-0.107466,
0.338,-59.6343,0.8,-0.109599,
0.34,-59.848,0.9,-0.103644,
0.342,-60.0573,0.8,-0.105244,
0.344,-60.2624,0.8,-0.099288,
0.346,-60.4607,0.8,-0.098133,
0.348,-60.6548,0.8,-0.094933,
0.35,-60.8459,0.8,-0.094933,
0.352,-61.0302,0.9,-0.0928,
0.354,-61.2084,0.8,-0.090044,
0.356,-61.3879,0.8,-0.090666,
0.358,-61.5563,0.8,-0.084622,
0.36,-61.723,0.7,-0.085244,
0.362,-61.8829,0.8,-0.078133,
0.364,-62.0446,0.8,-0.078133,
0.366,-62.1984,0.8,-0.080266,
0.368,-62.3473,0.8,-0.074311,
0.37,-62.4932,0.8,-0.071022,
0.372,-62.6397,0.7,-0.072177,
0.374,-62.7734,0.7,-0.068355,
0.376,-62.9058,0.7,-0.067288,
0.378,-63.0419,0.7,-0.064533,
0.38,-63.1658,0.7,-0.061866,
0.382,-63.2873,0.6,-0.061333,
0.384,-63.4026,0,-0.055288,
0.386,-63.5149,-0.7,-0.054755,
0.388,-63.612,-0.6,-0.049422,
0.39,-63.7035,-0.2,-0.044444,
0.392,-63.7914,-0.4,-0.041777,
0.394,-63.8757,-0.4,-0.039644,
0.396,-63.9562,-0.3,-0.040622,
0.398,-64.0368,-0.4,-0.040177,
0.4,-64.1113,-0.4,-0.036888,
0.402,-64.179,-0.3,-0.035288,
0.404,-64.2437,-0.3,-0.033066,
0.406,-64.3084,-0.2,-0.029333,
0.408,-64.3688,-0.2,-0.028711,
0.41,-64.4225,-0.2,-0.026577,
0.412,-64.4793,-0.3,-0.029866,
0.414,-64.533,-0.2,-0.025511,
0.416,-64.58,-0.2,-0.022755,
0.418,-64.6301,-0.3,-0.024444,
0.42,-64.6771,-0.2,-0.022844,
0.422,-64.7186,-0.3,-0.020622,
0.424,-64.7613,-0.3,-0.017955,
0.426,-64.8034,-0.3,-0.020088,
0.428,-64.8364,-0.3,-0.016888,
0.43,-64.8705,-0.3,-0.017866,
0.432,-64.9029,-0.2,-0.0168,
0.434,-64.923,-0.3,-0.009155,
0.436,-64.945,-0.2,-0.010844,
0.438,-64.9615,-0.2,-0.005955,
0.44,-64.9767,-0.3,-0.008088,
0.442,-64.9816,-0.3,-0.002666,
0.444,-64.9847,-0.3,-0.002755,
0.446,-64.9896,-0.5,0.001066,
0.448,-64.9957,-0.3,-0.002222,
0.45,-65.0042,-0.5,-0.005422,
0.452,-65.0152,-0.5,-0.008711,
0.454,-65.0341,-0.5,-0.009244,
0.456,-65.0604,-0.6,-0.014133,
0.458,-65.0897,-0.6,-0.016355,
0.46,-65.1299,-0.7,-0.019466,
0.462,-65.1775,-0.8,-0.024888,
0.464,-65.2282,-0.9,-0.025511,
0.466,-65.2935,-1,-0.0336,
0.468,-65.3661,-1,-0.0352,
0.47,-65.4522,-1,-0.043911,
0.472,-65.548,-1,-0.052088,
0.474,-65.6469,-1.2,-0.049866,
0.476,-65.7629,-1.2,-0.059733,
0.478,-65.8819,-1.2,-0.060799,
0.48,-66.0131,-1.2,-0.066133,
0.482,-66.1474,-1.1,-0.066755,
0.484,-66.2878,-1,-0.067822,
0.486,-66.4416,-1,-0.076,
0.488,-66.5991,-1.1,-0.078666,
0.49,-66.7547,-1,-0.083022,
0.492,-66.9085,-1.3,-0.076533,
0.494,-67.0635,-1.4,-0.076977,
0.496,-67.2118,-1.5,-0.074311,
0.498,-67.3571,-1.8,-0.072177,
0.5,-67.4987,-2.1,-0.068355,
0.502,-67.6366,-2.4,-0.0672,
0.504,-67.7685,-2.6,-0.065688,
0.506,-67.8948,-2.9,-0.064533,
0.508,-68.0181,-3.1,-0.059111,
0.51,-68.1377,-3.4,-0.059644,
0.512,-68.2549,-3.8,-0.059111,
0.514,-68.3648,-4,-0.056977,
0.516,-68.4667,-4.3,-0.051555,
0.518,-68.5644,-4.5,-0.0472,
0.52,-68.6627,-4.8,-0.050488,
0.522,-68.753,-5.1,-0.045066,
0.524,-68.839,-5.3,-0.041777,
0.526,-68.9245,-5.5,-0.041244,
0.528,-69.0044,-5.8,-0.039022,
0.53,-69.082,-6,-0.039111,
0.532,-69.1534,-6.1,-0.035288,
0.534,-69.2297,-6.4,-0.036355,
0.536,-69.2956,-6.6,-0.037422,
0.538,-69.3578,-6.7,-0.030844,
0.54,-69.4225,-6.9,-0.029777,
0.542,-69.4848,-7.1,-0.029333,
0.544,-69.5428,-7.2,-0.031466,
0.546,-69.5965,-7.4,-0.028799,
0.548,-69.6484,-7.5,-0.022844,
0.55,-69.696,-7.6,-0.024444,
0.552,-69.7418,-7.6,-0.019555,
0.554,-69.7906,-7.8,-0.024977,
0.556,-69.826,-7.9,-0.019555,
0.558,-69.8657,-7.9,-0.017955,
0.56,-69.8998,-8.1,-0.0184,
0.562,-69.931,-8.2,-0.015199,
0.564,-69.9511,-8.2,-0.008711,
0.566,-69.9712,-8.3,-0.008622,
0.568,-69.992,-8.3,-0.008177,
0.57,-70.0042,-8.3,-0.004888,
0.572,-70.0134,-8.3,-0.003288,
0.574,-70.0176,-8.3,0.001155,
0.576,-70.025,-8.3,-0.003822,
0.578,-70.0189,-8.4,-0.000622,
0.58,-70.014,-8.4,0.002133,
0.582,-70.0127,-8.4,0.002755,
0.584,-70.014,-8.3,0.001066,
0.586,-70.0073,-8.2,0.002666,
0.588,-70.0018,-8.1,0.005422,
0.59,-69.9944,-7.9,0.006044,
0.592,-69.9773,-7.7,0.010933,
0.594,-69.9572,-7.5,0.012444,
0.596,-69.9261,-7.2,0.017866,
0.598,-69.8846,-7,0.023288,
0.6,-69.8351,-6.8,0.025511,
0.602,-69.7692,-6.6,0.035288,
0.604,-69.6954,-6.4,0.039555,
0.606,-69.6075,-6.3,0.046133,
0.608,-69.5104,-6.1,0.048355,
0.61,-69.4006,-5.9,0.056355,
0.612,-69.2809,-5.6,0.059199,
0.614,-69.146,-5.4,0.069511,
0.616,-69.0032,-5.2,0.074933,
0.618,-68.8519,-4.8,0.079733,
0.62,-68.6932,-4.6,0.0792,
0.622,-68.5278,-4.9,0.083555,
0.624,-68.3611,-4.6,0.084088,
0.626,-68.2037,-4.2,0.079733,
0.628,-68.0474,-4,0.0792,
0.63,-67.8973,-3.7,0.075377,
0.632,-67.7483,-3.5,0.074933,
0.634,-67.6049,-3.3,0.072177,
0.636,-67.4676,-2.9,0.0656,
0.638,-67.3339,-2.8,0.066755,
0.64,-67.21,-2.5,0.059733,
0.642,-67.0886,-2.2,0.059111,
0.644,-66.9756,-2,0.056977,
0.646,-66.8664,-1.8,0.052622,
0.648,-66.7687,-1.6,0.049955,
0.65,-66.6735,-1.4,0.045066,
0.652,-66.5814,-1.2,0.044977,
0.654,-66.4959,-1,0.043911,
0.656,-66.4111,-0.8,0.041244,
0.658,-66.3323,-0.7,0.040177,
0.66,-66.2548,-0.5,0.038488,
0.662,-66.1816,-0.5,0.036355,
0.664,-66.1102,-0.3,0.035733,
0.666,-66.04,-0.3,0.0336,
0.668,-65.9716,-0.1,0.036355,
0.67,-65.91,-0.1,0.028711,
0.672,-65.8434,0,0.030933,
0.674,-65.783,0,0.033688,
0.676,-65.7287,-0.1,0.027644,
0.678,-65.6719,0,0.026577,
0.68,-65.6237,0,0.025511,
0.682,-65.5767,-0.1,0.021688,
0.684,-65.5364,-0.2,0.020088,
0.686,-65.4961,-0.3,0.020088,
0.688,-65.4638,-0.4,0.015733,
0.69,-65.4308,-0.4,0.014666,
0.692,-65.3997,-0.4,0.012444,
0.694,-65.379,-0.5,0.010844,
0.696,-65.3558,-0.5,0.009155,
0.698,-65.3399,-0.6,0.007022,
0.7,-65.3259,-0.5,0.005955,
0.702,-65.3149,-0.6,0.003733,
0.704,-65.3069,-0.6,0.002755,
0.706,-65.3075,-0.5,-0.002666,
0.708,-65.3112,-0.5,-0.004888,
0.71,-65.3118,-0.6,-0.002666,
0.712,-65.3124,-0.5,-0.002666,
0.714,-65.313,-0.5,0.000622,
0.716,-65.3124,-0.6,0.003288,
0.718,-65.3198,-0.6,-0.001688,
0.72,-65.3265,-0.6,-0.003288,
0.722,-65.3399,-0.7,-0.003822,
0.724,-65.3552,-0.7,-0.011466,
0.726,-65.3851,-0.7,-0.016266,
0.728,-65.418,-0.7,-0.017333,
0.73,-65.4656,-0.7,-0.027111,
0.732,-65.5218,-0.8,-0.029866,
0.734,-65.5944,-0.8,-0.037955,
0.736,-65.6756,-0.9,-0.044533,
0.738,-65.7696,-0.9,-0.0488,
0.74,-65.8746,-0.9,-0.054311,
0.742,-65.9918,-1,-0.057511,
0.744,-66.1169,-1.2,-0.068888,
0.746,-66.2518,-1.3,-0.069511,
0.748,-66.3952,-1.5,-0.071644,
0.75,-66.549,-1.7,-0.075377,
0.752,-66.7071,-1.8,-0.0776,
0.754,-66.8682,-2,-0.079733,
0.756,-67.0293,-2.2,-0.0808,
0.758,-67.1795,-2.5,-0.073777,
0.76,-67.3394,-2.8,-0.0792,
0.762,-67.4822,-3.1,-0.069955,
0.764,-67.6208,-3.3,-0.066222,
0.766,-67.7642,-3.6,-0.071644,
0.768,-67.8948,-4,-0.061244,
0.77,-68.02,-4.3,-0.063555,
0.772,-68.1432,-4.6,-0.063466,
0.774,-68.258,-4.8,-0.056977,
0.776,-68.3617,-5.1,-0.0472,
0.778,-68.4679,-5.3,-0.049866,
0.78,-68.568,-5.6,-0.048266,
0.782,-68.659,-5.9,-0.046133,
0.784,-68.745,-6.1,-0.042844,
0.786,-68.8293,-6.3,-0.040711,
0.788,-68.9092,-6.5,-0.0352,
0.79,-68.9886,-6.8,-0.040177,
0.792,-69.0624,-6.9,-0.036888,
0.794,-69.1332,-7.1,-0.034133,
0.796,-69.2034,-7.3,-0.035822,
0.798,-69.2706,-7.4,-0.028799,
0.8,-69.3383,-7.6,-0.0336,
0.802,-69.4024,-7.6,-0.026577,
0.804,-69.4634,-7.9,-0.031999,
0.806,-69.5239,-8,-0.029333,
0.808,-69.5776,-8.1,-0.028266,
0.81,-69.6349,-8.2,-0.027644,
0.812,-69.6832,-8.3,-0.021777,
0.814,-69.7338,-8.4,-0.020088,
0.816,-69.7778,-8.5,-0.019022,
0.818,-69.8211,-8.6,-0.021155,
0.82,-69.8571,-8.7,-0.0184,
0.822,-69.8925,-8.8,-0.015199,
0.824,-69.9249,-8.8,-0.015199,
0.826,-69.9572,-8.9,-0.015199,
0.828,-69.9737,-9,-0.009244,
0.83,-69.992,-9,-0.008177,
0.832,-70.0048,-9,-0.002666,
0.834,-70.0158,-9,-0.002755,
0.836,-70.0189,-8.9,-0.001688,
0.838,-70.0195,-9,0.0032,
0.84,-70.0176,-9,0.002755,
0.842,-70.0146,-9.1,0.002666,
0.844,-70.017,-9,0.003288,
0.846,-70.0146,-9,0.002666,
0.848,-70.0109,-8.9,0.001066,
0.85,-70.0091,-8.7,0.000533,
0.852,-69.9993,-8.6,0.003822,
0.854,-69.9853,-8.3,0.005422,
0.856,-69.9651,-8.1,0.009244,
0.858,-69.9395,-7.9,0.015199,
0.86,-69.9004,-7.6,0.021777,
0.862,-69.851,-7.4,0.027111,
0.864,-69.7949,-7.2,0.030844,
0.866,-69.7204,-6.9,0.037422,
0.868,-69.6368,-6.8,0.044977,
0.87,-69.5422,-6.6,0.049333,
0.872,-69.4408,-6.4,0.050488,
0.874,-69.3182,-6.2,0.056977,
0.876,-69.1882,-5.9,0.065066,
0.878,-69.0453,-5.7,0.074933,
0.88,-68.8964,-5.4,0.076,
0.882,-68.7335,-5.2,0.082933,
0.884,-68.576,-5.3,0.085155,
0.886,-68.4124,-4.9,0.081955,
0.888,-68.2519,-4.7,0.078666,
0.89,-68.0975,-4.5,0.076977,
0.892,-67.9449,-4.2,0.073244,
0.894,-67.7953,-4,0.072711,
0.896,-67.6495,-3.7,0.071555,
0.898,-67.5109,-3.4,0.070044,
0.9,-67.3773,-3.1,0.068355,
0.902,-67.2485,-3,0.064533,
0.904,-67.1294,-2.8,0.060799,
0.906,-67.0104,-2.6,0.058044,
0.908,-66.9012,-2.2,0.052088,
0.91,-66.7992,-2.1,0.049955,
0.912,-66.704,-1.8,0.047733,
0.914,-66.6082,-1.6,0.047733,
0.916,-66.5234,-1.5,0.041244,
0.918,-66.4367,-1.3,0.043911,
0.92,-66.3574,-1.1,0.037422,
0.922,-66.2786,-1,0.039644,
0.924,-66.2035,-0.8,0.036355,
0.926,-66.1297,-0.7,0.035822,
0.928,-66.0626,-0.6,0.034133,
0.93,-65.9942,-0.4,0.033066,
0.932,-65.9264,-0.4,0.031466,
0.934,-65.8617,-0.3,0.033688,
0.936,-65.8019,-0.2,0.029866,
0.938,-65.7458,-0.2,0.028711,
0.94,-65.6951,-0.2,0.022222,
0.942,-65.6396,-0.1,0.026044,
0.944,-65.5938,-0.1,0.025511,
0.946,-65.5529,0,0.019555,
0.948,-65.5108,0,0.021688,
0.95,-65.4772,-0.1,0.0168,
0.952,-65.4424,-0.1,0.015199,
0.954,-65.4113,-0.2,0.014133,
0.956,-65.3887,-0.3,0.010844,
0.958,-65.3625,-0.4,0.012977,
0.96,-65.3454,-0.5,0.008711,
0.962,-65.3295,-0.5,0.006488,
0.964,-65.3173,-0.5,0.004888,
0.966,-65.3088,-0.5,0.003733,
0.968,-65.3057,-0.5,0.0016,
0.97,-65.3075,-0.5,-0.0032,
0.972,-65.3063,-0.6,-0.000533,
0.974,-65.3075,-0.5,0,
0.976,-65.313,-0.6,-0.0016,
0.978,-65.313,-0.6,0.002222,
0.98,-65.3179,-0.6,-0.002666,
0.982,-65.3252,-0.6,-0.005422,
0.984,-65.3356,-0.6,-0.007555,
0.986,-65.3491,-0.7,-0.007644,
0.988,-65.3741,-0.8,-0.013599,
0.99,-65.4089,-0.7,-0.019555,
0.992,-65.4534,-0.8,-0.022755,
0.994,-65.5041,-0.8,-0.026577,
0.996,-65.5737,-0.8,-0.035288,
0.998,-65.6542,-1,-0.038488,
1,-65.7458,-1,-0.047733,
1.002,-65.8471,-1,-0.051555,
1.004,-65.9594,-1.1,-0.059111,
1.006,-66.0827,-1.4,-0.067822,
1.008,-66.2109,-1.5,-0.065155,
1.01,-66.3561,-1.7,-0.071022,
1.012,-66.5069,-2,-0.074844,
1.014,-66.6625,-2.2,-0.078133,
1.016,-66.8249,-2.1,-0.081422,
1.018,-66.983,-2.4,-0.0776,
1.02,-67.1404,-2.8,-0.079733,
1.022,-67.293,-3,-0.079733,
1.024,-67.4389,-3.3,-0.072711,
1.026,-67.5829,-3.6,-0.069955,
1.028,-67.7215,-3.9,-0.069955,
1.03,-67.8539,-4.3,-0.063999,
1.032,-67.9809,-4.6,-0.062933,
1.034,-68.1048,-4.8,-0.061866,
1.036,-68.2201,-5.1,-0.057511,
1.038,-68.3325,-5.3,-0.053244,
1.04,-68.4387,-5.6,-0.051022,
1.042,-68.5351,-5.9,-0.045066,
1.044,-68.6291,-6.1,-0.042311,
1.046,-68.7182,-6.4,-0.043911,
1.048,-68.8024,-6.6,-0.039555,
1.05,-68.8879,-6.7,-0.041244,
1.052,-68.9642,-7,-0.038577,
1.054,-69.038,-7.2,-0.035822,
1.056,-69.1131,-7.3,-0.034755,
1.058,-69.1839,-7.5,-0.035822,
1.06,-69.251,-7.6,-0.0336,
1.062,-69.3212,-7.8,-0.036355,
1.064,-69.3841,-8,-0.032533,
1.066,-69.4445,-8.2,-0.028711,
1.068,-69.5043,-8.2,-0.027644,
1.07,-69.5629,-8.4,-0.027111,
1.072,-69.6191,-8.4,-0.027111,
1.074,-69.6697,-8.6,-0.024888,
1.076,-69.7216,-8.7,-0.027111,
1.078,-69.7668,-8.8,-0.021688,
1.08,-69.8095,-8.9,-0.022222,
1.082,-69.8461,-9,-0.016266,
1.084,-69.8864,-9,-0.0184,
1.086,-69.9181,-9.2,-0.0168,
1.088,-69.9462,-9.1,-0.013511,
1.09,-69.9719,-9.2,-0.012533,
1.092,-69.9871,-9.2,-0.009777,
1.094,-70.0042,-9.3,-0.010844,
1.096,-70.014,-9.2,-0.007644,
1.098,-70.0189,-9.2,-0.002755,
1.1,-70.0225,-9.3,-0.002133,
1.102,-70.017,-9.4,0.004355,
1.104,-70.0201,-9.3,-0.002222,
1.106,-70.0195,-9.3,-0.000533,
1.108,-70.0152,-9.2,0.000533,
1.11,-70.0109,-9.2,0.0016,
1.112,-70.0091,-9.1,0.002133,
1.114,-70.0005,-8.9,0.007644,
1.116,-69.9908,-8.6,0.005955,
1.118,-69.9749,-8.4,0.006488,
1.12,-69.9481,-8.2,0.013511,
1.122,-69.9127,-8,0.018933,
1.124,-69.8693,-7.7,0.022222,
1.126,-69.8077,-7.5,0.033066,
1.128,-69.7454,-7.2,0.035288,
1.13,-69.6673,-7.1,0.038488,
1.132,-69.5751,-6.9,0.0456,
1.134,-69.4708,-6.6,0.051999,
1.136,-69.356,-6.4,0.058577,
1.138,-69.2303,-6.2,0.0656,
1.14,-69.0923,-6,0.072711,
1.142,-68.9452,-5.8,0.075466,
1.144,-68.789,-5.5,0.081333,
1.146,-68.6309,-5.5,0.077066,
1.148,-68.4643,-5.2,0.084088,
1.15,-68.3044,-5.1,0.078133,
1.152,-68.1463,-4.8,0.078666,
1.154,-67.9931,-4.5,0.078133,
1.156,-67.8436,-4.2,0.075377,
1.158,-67.6977,-4,0.071644,
1.16,-67.5561,-3.7,0.070488,
1.162,-67.4224,-3.5,0.065155,
1.164,-67.29,-3.2,0.063999,
1.166,-67.1673,-3,0.061333,
1.168,-67.0513,-2.7,0.056977,
1.17,-66.9384,-2.5,0.053688,
1.172,-66.8322,-2.3,0.051022,
1.174,-66.7339,-2,0.049955,
1.176,-66.6399,-1.9,0.0456,
1.178,-66.5508,-1.7,0.045066,
1.18,-66.466,-1.5,0.041244,
1.182,-66.3812,-1.4,0.041777,
1.184,-66.3049,-1.2,0.040088,
1.186,-66.2273,-1,0.035822,
1.188,-66.1553,-0.9,0.034755,
1.19,-66.0809,-0.8,0.036355,
1.192,-66.0143,-0.7,0.034222,
1.194,-65.9509,-0.6,0.029244,
1.196,-65.8825,-0.4,0.033066,
1.198,-65.8239,-0.4,0.028799,
1.2,-65.7671,-0.4,0.027199,
1.202,-65.7079,-0.2,0.028799,
1.204,-65.6573,-0.2,0.026577,
1.206,-65.6109,-0.2,0.019022,
1.208,-65.5663,-0.1,0.020622,
1.21,-65.5254,-0.1,0.020088,
1.212,-65.4852,-0.1,0.02,
1.214,-65.4504,-0.1,0.021155,
1.216,-65.4223,-0.2,0.013599,
1.218,-65.3942,-0.2,0.015733,
1.22,-65.3704,-0.3,0.012533,
1.222,-65.3503,-0.4,0.008622,
1.224,-65.3332,-0.4,0.009244,
1.226,-65.3191,-0.5,0.008177,
1.228,-65.3106,-0.5,0.007555,
1.23,-65.3057,-0.5,0.001066,
1.232,-65.3014,-0.6,0.002222,
1.234,-65.3063,-0.5,0.000533,
1.236,-65.3082,-0.5,-0.000622,
1.238,-65.3106,-0.5,-0.002133,
1.24,-65.3124,-0.6,-0.002666,
1.242,-65.3155,-0.6,0,
1.244,-65.3185,-0.6,-0.002666,
1.246,-65.3314,-0.6,-0.004888,
1.248,-65.3423,-0.7,-0.005422,
1.25,-65.3649,-0.7,-0.012444,
1.252,-65.396,-0.7,-0.015111,
1.254,-65.4382,-0.8,-0.022844,
1.256,-65.4864,-0.8,-0.025511,
1.258,-65.5541,-0.9,-0.034666,
1.26,-65.6286,-1,-0.039111,
1.262,-65.7165,-1,-0.046666,
1.264,-65.8154,-1.1,-0.052088,
1.266,-65.9252,-1.3,-0.056444,
1.268,-66.0467,-1.4,-0.063466,
1.27,-66.1749,-1.6,-0.067822,
1.272,-66.3091,-1.8,-0.0656,
1.274,-66.4648,-2,-0.074311,
1.276,-66.6198,-2.4,-0.081955,
1.278,-66.7754,-2.3,-0.082933,
1.28,-66.9366,-2.7,-0.080888,
1.282,-67.0916,-2.9,-0.078133,
1.284,-67.2472,-3.1,-0.076977,
1.286,-67.3956,-3.5,-0.074933,
1.288,-67.5384,-3.8,-0.072177,
1.29,-67.6788,-4.1,-0.070577,
1.292,-67.813,-4.4,-0.066133,
1.294,-67.9455,-4.6,-0.067288,
1.296,-68.0694,-4.9,-0.064533,
1.298,-68.1847,-5.2,-0.059111,
1.3,-68.3001,-5.4,-0.054755,
1.302,-68.4081,-5.7,-0.054755,
1.304,-68.5076,-6,-0.049333,
1.306,-68.6016,-6.2,-0.044977,
1.308,-68.6926,-6.5,-0.041777,
1.31,-68.7829,-6.6,-0.045066,
1.312,-68.8616,-6.8,-0.039022,
1.314,-68.9434,-7.1,-0.039022,
