Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.25,-68.6199,-10,7.399,0.1432,
0.252,-68.3336,-9.5,1.705,0.144355,
0.254,-68.0358,-9.3,4.681,0.149688,
0.256,-67.7318,-9,0.956,0.149244,
0.258,-67.4254,-8.5,2.746,0.151377,
0.26,-67.1239,-8.2,-0.423,0.148088,
0.262,-66.8358,-7.8,-2.42,0.142133,
0.264,-66.5545,-7.5,-5.056,0.135555,
0.266,-66.2902,-7.1,-1.407,0.131822,
0.268,-66.0491,-6.7,0.964,0.123111,
0.27,-65.8288,-6.4,-7.165,0.106844,
0.272,-65.6231,-6.3,2.958,0.102488,
0.274,-65.4442,-6.3,-9.248,0.084622,
0.276,-65.2794,-6.4,-3.888,0.080355,
0.278,-65.1256,-6.6,-5.717,0.076533,
0.28,-64.9993,-6.7,-4.973,0.063466,
0.282,-64.876,-6.7,-1.579,0.059644,
0.284,-64.7673,-6.7,-1.135,0.053777,
0.286,-64.6782,-6.7,-5.005,0.040711,
0.288,-64.5922,-6.7,-2.725,0.042311,
0.29,-64.525,-6.5,0.174,0.036888,
0.292,-64.4713,-6.4,-0.7,0.024444,
0.294,-64.4237,-6.4,-3.476,0.022844,
0.296,-64.3938,-6.4,-6,0.012533,
0.298,-64.3798,-6.4,-3.239,0.005955,
0.3,-64.3749,-6.4,1.045,0.004355,
0.302,-64.3779,-6.3,-1.369,-0.002666,
0.304,-64.3779,-6.4,0.749,0.001155,
0.306,-64.3792,-6.4,-2.437,0,
0.308,-64.3767,-6.4,2.455,0.003822,
0.31,-64.3804,-6.4,1.557,-0.002222,
0.312,-64.3798,-6.4,-0.568,0.000533,
0.314,-64.3804,-6.5,-2.696,-0.002222,
0.316,-64.3804,-6.4,0.961,-0.001066,
0.318,-64.3804,-6.4,-0.356,0.001066,
0.32,-64.3804,-6.4,-0.611,0,
0.322,-64.3767,-6.4,-1.47,0.001066,
0.324,-64.3828,-6.5,0.596,-0.002666,
0.326,-64.3804,-6.4,1.9,0,
0.328,-64.3804,-6.4,-0.805,0,
0.33,-64.3804,-6.5,-4.352,-0.003288,
0.332,-64.3767,-6.5,4.156,0.003288,
0.334,-64.3761,-6.4,0.743,0.0016,
0.336,-64.3779,-6.5,0.914,0.001155,
0.338,-64.3779,-6.5,-2.114,0.002222,
0.34,-64.3761,-6.5,-2.507,0.000533,
0.342,-64.3779,-6.5,-2.57,-0.002666,
0.344,-64.3779,-6.4,-0.739,0.002222,
0.346,-64.3792,-6.4,0.502,0,
0.348,-64.3773,-6.4,0.581,0.002755,
0.35,-64.3767,-6.4,2.57,0.003288,
0.352,-64.3804,-6.4,1.839,0,
0.354,-64.3792,-6.4,-1.466,0,
0.356,-64.3779,-6.4,0.324,0.002222,
0.358,-64.3786,-6.4,-2.667,-0.001688,
0.36,-64.3804,-6.4,0.004,0,
0.362,-64.3792,-6.4,-1.167,-0.001155,
0.364,-64.3792,-6.4,-2.369,-0.003288,
0.366,-64.3779,-6.4,-3.831,-0.001066,
0.368,-64.3804,-6.5,0.732,0,
0.37,-64.3804,-6.5,-0.085,-0.003288,
0.372,-64.3786,-6.5,-4.07,-0.001688,
0.374,-64.3767,-6.5,3.548,0.000533,
0.376,-64.3792,-6.4,2.076,0.001066,
0.378,-64.3792,-6.5,0.738,-0.000533,
0.38,-64.3767,-6.4,0.52,0.002222,
0.382,-64.3804,-6.5,-2.116,0,
0.384,-64.3779,-6.4,-7.655,-0.004266,
0.386,-64.3786,-6.4,1.459,0.000533,
0.388,-64.3804,-6.5,0.596,-0.001066,
0.39,-64.3792,-6.5,1.674,0.001066,
0.392,-64.3792,-6.4,3.852,0,
0.394,-64.3755,-6.4,0.298,0.003288,
0.396,-64.3761,-6.4,0.628,0.003822,
0.398,-64.3792,-6.5,-0.118,-0.001688,
0.4,-64.3804,-6.4,1.37,0,
0.402,-64.3865,-6.4,9.384,0.003288,
0.404,-64.3938,-6.5,0.658,-0.0016,
0.406,-64.4079,-6.5,0.532,-0.006044,
0.408,-64.4298,-6.5,-0.816,-0.014044,
0.41,-64.461,-6.6,-3.189,-0.018488,
0.412,-64.5147,-6.6,-6.706,-0.029866,
0.414,-64.5745,-6.7,-1.491,-0.031999,
0.416,-64.6526,-6.7,-7.004,-0.041777,
0.418,-64.7478,-6.7,-4.137,-0.0472,
0.42,-64.8607,-6.8,-3.867,-0.056355,
0.422,-64.9877,-6.9,-7.476,-0.064533,
0.424,-65.1366,-6.9,-4.258,-0.075911,
0.426,-65.2996,-7.1,-3.089,-0.083555,
0.428,-65.4766,-7.2,-4.055,-0.093333,
0.43,-65.6676,-7.2,-1.67,-0.096,
0.432,-65.8739,-7.1,-4.955,-0.104177,
0.434,-66.0888,-7.1,-2.289,-0.108533,
0.436,-66.3189,-7.1,-1.522,-0.115555,
0.438,-66.56,-7.1,-1.031,-0.118311,
0.44,-66.8059,-7.3,-3.181,-0.124177,
0.442,-67.0586,-7.5,-1.427,-0.129688,
0.444,-67.3131,-7.9,-0.54,-0.128533,
0.446,-67.5707,-8.2,-2.361,-0.129688,
0.448,-67.8283,-8.6,-3.554,-0.131288,
0.45,-68.0877,-9.1,0.569,-0.127022,
0.452,-68.3471,-9.7,2.911,-0.125866,
0.454,-68.6028,-10.3,1.845,-0.127466,
0.456,-68.8567,-10.6,3.108,-0.124799,
0.458,-69.1088,-11.3,1.545,-0.125333,
0.46,-69.3462,-11.9,2.819,-0.118311,
0.462,-69.5855,-12.4,1.759,-0.118844,
0.464,-69.8101,-13,1.834,-0.112355,
0.466,-70.0298,-13.5,2.66,-0.105777,
0.468,-70.2416,-14.5,3.128,-0.104711,
0.47,-70.4345,-21.2,8.198,-0.093333,
0.472,-70.5938,-27.6,11.529,-0.076533,
0.474,-70.6957,-32.5,9.736,-0.046133,
0.476,-70.7427,-35.1,13.757,-0.019022,
0.478,-70.7494,-35.5,12.595,0.0016,
0.48,-70.7348,-34.4,4.412,0.008088,
0.482,-70.7225,-33.4,-5.981,0.002755,
0.484,-70.7195,-32.8,-6.876,-0.000533,
0.486,-70.7244,-32.7,0.728,0.000533,
0.488,-70.7299,-32.9,-3.136,-0.004888,
0.49,-70.736,-33.2,-1.232,-0.002755,
0.492,-70.7433,-33.6,-4.549,-0.007555,
0.494,-70.7482,-34.1,-2.989,-0.003288,
0.496,-70.7543,-34.5,0.469,0.001066,
0.498,-70.7567,-34.8,-1.667,-0.002133,
0.5,-70.7634,-34.9,-4.839,-0.008088,
0.502,-70.7628,-35.1,5.266,0.000533,
0.504,-70.7702,-35.6,-4.957,-0.006577,
0.506,-70.7811,-36.4,0.525,-0.005422,
0.508,-70.7891,-37.4,0.162,-0.005955,
0.51,-70.8056,-38.1,-1.584,-0.009244,
0.512,-70.8135,-38.6,3.064,-0.004355,
0.514,-70.8202,-38.8,0.244,-0.003288,
0.516,-70.8208,-38.9,2.961,0,
0.518,-70.8196,-38.8,0.428,0.001066,
0.52,-70.8172,-38.7,-2.226,0.001066,
0.522,-70.8214,-38.6,1.954,-0.0016,
0.524,-70.8178,-38.5,2.58,0.002133,
0.526,-70.8184,-38.3,-3.509,0,
0.528,-70.8208,-38.1,-1.732,-0.000533,
0.53,-70.8178,-38,2.289,0,
0.532,-70.822,-37.9,3.514,-0.001066,
0.534,-70.8196,-37.8,-1.02,0.000533,
0.536,-70.8208,-37.7,-2.303,-0.000533,
0.538,-70.8208,-37.7,1.315,-0.000533,
0.54,-70.8202,-37.7,-2.226,0.000533,
0.542,-70.8214,-37.8,1.251,0,
0.544,-70.8208,-37.8,1.019,-0.000533,
0.546,-70.8208,-37.9,-0.039,-0.000533,
0.548,-70.822,-37.9,-1.791,-0.003733,
0.55,-70.8196,-37.9,1.586,0.0016,
0.552,-70.8202,-37.9,0.699,0.000533,
0.554,-70.819,-37.7,-1.151,0.000533,
0.556,-70.8214,-37.7,0.961,-0.000533,
0.558,-70.8184,-37.5,2.1,0.0016,
0.56,-70.8196,-37.5,0.732,0,
0.562,-70.8214,-37.5,0.386,-0.003733,
0.564,-70.8208,-37.5,-0.875,-0.001066,
0.566,-70.822,-37.4,-1.077,-0.000533,
0.568,-70.8214,-37.4,-0.377,-0.001066,
0.57,-70.8159,-37.4,-0.869,0.004355,
0.572,-70.8196,-37.5,-1.738,0.001066,
0.574,-70.8196,-37.5,-1.417,0.000533,
0.576,-70.8202,-37.5,-2.087,-0.000533,
0.578,-70.8208,-37.6,1.78,0,
0.58,-70.8208,-37.6,1.433,0.001066,
0.582,-70.8208,-37.6,-1.069,-0.001066,
0.584,-70.822,-37.5,0.422,-0.001066,
0.586,-70.8202,-37.4,-0.572,0.000533,
0.588,-70.8202,-37.4,-1.646,-0.000533,
0.59,-70.8214,-37.3,0.251,-0.001066,
0.592,-70.8214,-37.3,-1.221,-0.003733,
0.594,-70.8202,-37.3,0.709,0,
0.596,-70.8214,-37.2,1.044,0,
0.598,-70.822,-37.4,0.317,-0.001066,
0.6,-70.8123,-37.4,1.823,0.007555,
0.602,-70.8074,-37.3,-3.364,0.0016,
0.604,-70.8086,-37,-1.07,-0.001066,
0.606,-70.8007,-36.6,0.7,0.000533,
0.608,-70.7885,-35.9,0.369,0.0032,
0.61,-70.7683,-34.7,3.172,0.012533,
0.612,-70.7506,-33,2.199,0.007111,
0.614,-70.7201,-31.1,-2.087,0.013599,
0.616,-70.6829,-28.9,1.277,0.020088,
0.618,-70.6414,-26.6,2.068,0.023288,
0.62,-70.6035,-24.3,2.979,0.020622,
0.622,-70.5498,-22.2,1.459,0.024977,
0.624,-70.4998,-20,0.665,0.028177,
0.626,-70.4497,-17.8,4.235,0.028266,
0.628,-70.3832,-16.2,-0.801,0.0336,
0.63,-70.313,-14.7,0.373,0.036355,
0.632,-70.2324,-13.2,1.602,0.043466,
0.634,-70.1366,-13.1,2.071,0.049955,
0.636,-70.0231,-13,5.593,0.060177,
0.638,-69.8845,-12.4,6.298,0.071644,
0.64,-69.7252,-12,5.694,0.083022,
0.642,-69.5427,-11.6,7.814,0.0944,
0.644,-69.3358,-11.3,5.769,0.106399,
0.646,-69.1118,-11,2.988,0.115022,
0.648,-68.8683,-10.6,2.79,0.120977,
0.65,-68.6058,-10.3,4.252,0.131911,
0.652,-68.3373,-9.8,1.244,0.135111,
0.654,-68.0541,-9.5,0.726,0.140533,
0.656,-67.7727,-9.1,4.285,0.142666,
0.658,-67.481,-8.7,0.405,0.142666,
0.66,-67.1929,-8.4,-1.283,0.142133,
0.662,-66.906,-8,-3.146,0.143288,
0.664,-66.6265,-7.8,-1.494,0.137777,
0.666,-66.3573,-7.3,-4.387,0.130755,
0.668,-66.1004,-7,-4.228,0.126399,
0.67,-65.8587,-6.7,-2.584,0.119822,
0.672,-65.6347,-6.4,-2.612,0.111199,
0.674,-65.4357,-6.2,-4.072,0.098755,
0.676,-65.2532,-6.3,-6.306,0.088444,
0.678,-65.0914,-6.2,-8.196,0.075466,
0.68,-64.9511,-6.4,-6.342,0.0672,
0.682,-64.8357,-6.6,-6.363,0.056444,
0.684,-64.7374,-6.7,-1.44,0.0472,
0.686,-64.6502,-6.8,-2.736,0.041777,
0.688,-64.5849,-6.7,0.321,0.034666,
0.69,-64.5354,-6.7,-3.882,0.022844,
0.692,-64.489,-6.6,-2.411,0.024444,
0.694,-64.4658,-6.7,-2.758,0.014666,
0.696,-64.442,-6.6,-0.366,0.013066,
0.698,-64.4396,-6.6,-0.303,0.004888,
0.7,-64.4402,-6.3,3.737,0.005422,
0.702,-64.4414,-6.3,-0.048,-0.004355,
0.704,-64.442,-6.5,-3.618,-0.002666,
0.706,-64.4402,-6.4,-2.523,0,
0.708,-64.4439,-6.5,2.579,-0.000533,
0.71,-64.4408,-6.4,3.937,0.002222,
0.712,-64.4426,-6.4,0.299,-0.001066,
0.714,-64.4402,-6.4,-0.135,0,
0.716,-64.4402,-6.4,-0.487,0,
0.718,-64.442,-6.5,0.977,-0.0016,
0.72,-64.4402,-6.4,-1.29,0,
0.722,-64.4414,-6.4,-1.156,-0.001066,
0.724,-64.4402,-6.4,2.362,0,
0.726,-64.4426,-6.4,0.299,0.001155,
0.728,-64.4414,-6.4,-2.59,0,
0.73,-64.4426,-6.4,0.211,-0.002133,
0.732,-64.4414,-6.5,4.469,0.002222,
0.734,-64.4414,-6.5,0.008,-0.001066,
0.736,-64.4451,-6.5,2.56,-0.002222,
0.738,-64.4414,-6.5,0.438,0.002222,
0.74,-64.4402,-6.4,-1.033,0.004888,
0.742,-64.4457,-6.5,-4.407,-0.004888,
0.744,-64.4402,-6.5,-2.499,0,
0.746,-64.4451,-6.4,-1.345,-0.003288,
0.748,-64.4402,-6.4,4.048,0.001066,
0.75,-64.4402,-6.5,0.618,0.002133,
0.752,-64.4402,-6.5,-1.4,0,
0.754,-64.4408,-6.4,-0.503,-0.000533,
0.756,-64.4414,-6.4,2.322,-0.001066,
0.758,-64.4402,-6.4,-0.392,0,
0.76,-64.4408,-6.4,-1.935,0,
0.762,-64.4439,-6.4,-1.053,-0.000533,
0.764,-64.4414,-6.4,2.074,0.002222,
0.766,-64.4402,-6.4,-1.057,0,
0.768,-64.4439,-6.4,-2.907,-0.003288,
0.77,-64.4414,-6.5,-2.26,0,
0.772,-64.4414,-6.4,-0.275,-0.001066,
0.774,-64.4402,-6.5,3.536,0,
0.776,-64.4402,-6.5,0.039,0.002133,
0.778,-64.4402,-6.5,-2.219,-0.001066,
0.78,-64.4402,-6.5,1.302,0.001066,
0.782,-64.4426,-6.4,-2.638,-0.002133,
0.784,-64.4402,-6.5,1.582,0.0016,
0.786,-64.4402,-6.4,0.365,0,
0.788,-64.4426,-6.5,1.207,0.002755,
0.79,-64.4426,-6.4,-3.59,-0.002133,
0.792,-64.4408,-6.4,-0.614,0.000533,
0.794,-64.4402,-6.4,1.404,0.003288,
0.796,-64.4402,-6.4,2.2,0.001066,
0.798,-64.4414,-6.5,-0.237,-0.001066,
0.8,-64.4451,-6.4,-3.778,-0.004355,
0.802,-64.4481,-6.5,7.321,0.001155,
0.804,-64.453,-6.5,2.266,-0.0032,
0.806,-64.4628,-6.5,-2.163,-0.005955,
0.808,-64.4713,-6.5,0.326,-0.007555,
0.81,-64.4957,-6.6,-6.868,-0.013511,
0.812,-64.5305,-6.7,-6.316,-0.0184,
0.814,-64.5788,-6.7,-3.105,-0.023377,
0.816,-64.6477,-6.8,-10.937,-0.036888,
0.818,-64.7435,-6.8,-5.473,-0.049333,
0.82,-64.8473,-6.9,-1.377,-0.055377,
0.822,-64.9724,-7,-2.531,-0.066133,
0.824,-65.1195,-7.1,-0.559,-0.074844,
0.826,-65.2776,-7.1,-2.658,-0.0808,
0.828,-65.4583,-7.1,-2.656,-0.090666,
0.83,-65.6481,-7.1,-5.457,-0.097155,
0.832,-65.8593,-7,-1.614,-0.105244,
0.834,-66.0784,-7,-1.793,-0.112888,
0.836,-66.3128,-7.1,-1.684,-0.118311,
0.838,-66.5551,-7.2,-0.984,-0.121599,
0.84,-66.8053,-7.5,-3.166,-0.126399,
0.842,-67.0659,-7.7,-1.034,-0.130222,
0.844,-67.3217,-8.1,1.512,-0.129688,
0.846,-67.5835,-8.5,2.766,-0.130755,
0.848,-67.846,-8.9,0.075,-0.130222,
0.85,-68.1084,-9.4,1.737,-0.128533,
0.852,-68.3715,-10,1.687,-0.130755,
0.854,-68.6303,-10.7,-1.354,-0.132444,
0.856,-68.8787,-11.1,-0.714,-0.124799,
0.858,-69.124,-11.7,-0.487,-0.122577,
0.86,-69.3651,-12.3,2.408,-0.121511,
0.862,-69.5971,-12.8,3.042,-0.113955,
0.864,-69.818,-13.4,-0.444,-0.112799,
0.866,-70.0359,-13.9,-0.849,-0.108533,
0.868,-70.2416,-14.6,0.294,-0.104177,
0.87,-70.4314,-21.1,4.793,-0.093866,
0.872,-70.5858,-27.5,8.012,-0.074844,
0.874,-70.6902,-32.2,13.435,-0.044444,
0.876,-70.7415,-35,12.056,-0.019555,
0.878,-70.7518,-35.5,6.153,-0.0032,
0.88,-70.739,-34.7,5.184,0.008177,
0.882,-70.7287,-33.7,-0.514,0.005422,
0.884,-70.7244,-33.2,-2.744,0,
0.886,-70.7287,-33.1,3.728,0,
0.888,-70.7323,-33.3,-1.114,-0.002133,
0.89,-70.7366,-33.5,-3.007,-0.003822,
0.892,-70.7457,-33.9,0.272,-0.002666,
0.894,-70.7537,-34.3,-4.078,-0.005422,
0.896,-70.7531,-34.7,3.47,0.0016,
0.898,-70.7579,-34.9,5.197,0.001155,
0.9,-70.7598,-35,-1.961,-0.002755,
0.902,-70.761,-35.4,-2.837,-0.0016,
0.904,-70.7671,-36,-7.151,-0.004355,
0.906,-70.7781,-36.8,-5.385,-0.005955,
0.908,-70.7879,-37.6,1.998,-0.003288,
0.91,-70.8013,-38.3,0.549,-0.004888,
0.912,-70.808,-38.6,1.618,-0.0016,
0.914,-70.8141,-38.8,4.355,-0.000533,
0.916,-70.8147,-38.8,6.157,0.000533,
0.918,-70.8123,-38.7,-5.453,-0.003822,
0.92,-70.808,-38.5,0.232,0.003822,
0.922,-70.8147,-38.4,-8.151,-0.005955,
0.924,-70.8141,-38.2,-3.822,-0.002133,
0.926,-70.8147,-38,-1.217,-0.0032,
0.928,-70.8092,-37.9,2.042,0.003288,
0.93,-70.8123,-37.8,2.802,0.002133,
0.932,-70.8141,-37.7,1.353,0.002133,
0.934,-70.8147,-37.7,-2.039,0,
0.936,-70.8165,-37.5,-2.866,-0.002666,
0.938,-70.8141,-37.6,0.795,0.001066,
0.94,-70.8129,-37.6,2.55,0.0016,
0.942,-70.8153,-37.7,-0.776,-0.0032,
0.944,-70.8135,-37.7,-0.606,-0.004355,
0.946,-70.8165,-37.8,-4.969,-0.0032,
0.948,-70.8153,-37.8,1.279,-0.001066,
0.95,-70.8141,-37.8,-2.997,-0.000533,
0.952,-70.8147,-37.8,-2.668,-0.000533,
0.954,-70.8141,-37.7,-0.956,0.002133,
0.956,-70.8129,-37.6,-2.544,0.002133,
0.958,-70.8159,-37.5,0.791,-0.001066,
0.96,-70.8141,-37.4,0.721,0.002133,
0.962,-70.8141,-37.4,0.214,0.0016,
0.964,-70.8172,-37.3,-3.191,-0.003822,
0.966,-70.8184,-37.3,-1.023,0.000533,
0.968,-70.8184,-37.3,-4.015,-0.001688,
0.97,-70.8184,-37.4,-3.086,-0.001066,
0.972,-70.8196,-37.4,-4.918,-0.004888,
0.974,-70.8159,-37.5,-1.581,-0.001066,
0.976,-70.8172,-37.5,-0.386,0,
0.978,-70.8135,-37.5,-3.143,0.000533,
0.98,-70.8196,-37.5,2.632,-0.0016,
0.982,-70.8196,-37.5,-4.283,-0.004888,
0.984,-70.8196,-37.5,2.32,0,
0.986,-70.8141,-37.4,0.319,0.0016,
0.988,-70.8184,-37.4,-2.44,-0.002755,
0.99,-70.8196,-37.4,0.657,-0.001066,
0.992,-70.8159,-37.4,3.916,0.003288,
0.994,-70.819,-37.3,3.002,-0.000533,
0.996,-70.819,-37.4,-2.586,-0.002222,
0.998,-70.8202,-37.3,-3.429,-0.003288,
1,-70.8104,-37.4,2.752,0.008177,
1.002,-70.8056,-37.3,-6.272,0.002133,
1.004,-70.8043,-37.1,-0.025,0.002222,
1.006,-70.8001,-36.7,-0.798,0.0032,
1.008,-70.7897,-36.1,-1.887,0.002133,
1.01,-70.7756,-35,0.591,0.007644,
1.012,-70.7537,-33.5,3.281,0.011377,
1.014,-70.7232,-31.7,-1.64,0.012444,
1.016,-70.6884,-29.4,-0.281,0.017866,
1.018,-70.653,-27.2,1.188,0.017866,
1.02,-70.6084,-24.9,2.453,0.022755,
1.022,-70.5608,-22.6,1.112,0.024444,
1.024,-70.5101,-20.3,0.473,0.024444,
1.026,-70.4503,-18.1,3.439,0.033155,
1.028,-70.3899,-16.3,-2.546,0.030399,
1.03,-70.3185,-14.9,-0.307,0.035822,
1.032,-70.2367,-13.5,-1.249,0.039644,
1.034,-70.1384,-13.4,1.235,0.048888,
1.036,-70.0225,-13.2,3.624,0.058044,
1.038,-69.8809,-12.7,5.661,0.072711,
1.04,-69.7204,-12.2,4.148,0.081333,
1.042,-69.5354,-11.8,3.4,0.0944,
1.044,-69.3285,-11.5,3.182,0.103644,
1.046,-69.1033,-11.2,3.94,0.113955,
1.048,-68.8616,-10.8,2.822,0.122577,
1.05,-68.6028,-10.5,2.516,0.127999,
1.052,-68.333,-10,2.987,0.135644,
1.054,-68.0535,-9.7,1.793,0.14,
1.056,-67.7739,-9.3,6.504,0.143288,
1.058,-67.4859,-9,0.182,0.142666,
1.06,-67.1972,-8.6,0.375,0.145333,
1.062,-66.9127,-8.2,-5.338,0.1416,
1.064,-66.6356,-8,-0.688,0.140533,
1.066,-66.3652,-7.5,-2.446,0.135111,
1.068,-66.1095,-7.2,-4.604,0.126399,
1.07,-65.869,-6.9,-1.72,0.119911,
1.072,-65.6469,-6.6,-3.611,0.108977,
1.074,-65.4436,-6.4,-5.829,0.097688,
1.076,-65.2575,-6.3,-0.039,0.092177,
1.078,-65.0914,-6.3,-3.79,0.080355,
1.08,-64.9517,-6.3,-4.702,0.0656,
