Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.416,-70.6622,-29.1,6.479,0.015111,
0.418,-70.6206,-27,1.485,0.023911,
0.42,-70.5785,-24.7,5.025,0.023377,
0.422,-70.5273,-22.2,-0.025,0.026044,
0.424,-70.4705,-19.8,-0.064,0.026044,
0.426,-70.4107,-17.7,-0.231,0.029244,
0.428,-70.3454,-15.9,0.905,0.031466,
0.43,-70.2679,-14.3,3.662,0.040622,
0.432,-70.1867,-12.5,4.425,0.043377,
0.434,-70.089,-12.5,1.63,0.048888,
0.436,-69.9749,-12.3,4.561,0.058577,
0.438,-69.8418,-11.8,3.709,0.067822,
0.44,-69.6819,-11.3,4.946,0.083022,
0.442,-69.5061,-10.9,4.499,0.091733,
0.444,-69.3084,-10.7,4.332,0.097688,
0.446,-69.0887,-10.3,3.105,0.111199,
0.448,-68.8494,-9.9,3.292,0.123733,
0.45,-68.5961,-9.6,4.411,0.129688,
0.452,-68.3343,-9.2,4.682,0.132355,
0.454,-68.0602,-8.9,3.229,0.135644,
0.456,-67.777,-8.5,1.269,0.1416,
0.458,-67.4932,-8.2,2.278,0.141066,
0.46,-67.207,-7.9,-1.381,0.140977,
0.462,-66.9213,-7.5,-2.929,0.139466,
0.464,-66.6405,-7.2,-2.88,0.1384,
0.466,-66.3683,-7,-5.82,0.135111,
0.468,-66.1169,-6.6,-2.795,0.127466,
0.47,-65.8733,-6.4,-3.917,0.117777,
0.472,-65.6481,-6.3,-2.007,0.112888,
0.474,-65.4461,-6.3,-6.027,0.099288,
0.476,-65.2612,-6.4,-8.636,0.087822,
0.478,-65.0951,-6.5,-4.637,0.0792,
0.48,-64.9505,-6.7,-3.888,0.071022,
0.482,-64.826,-6.7,-3.406,0.062399,
0.484,-64.7185,-6.6,-1.61,0.051555,
0.486,-64.6288,-6.6,-3.496,0.040711,
0.488,-64.5556,-6.6,-2.886,0.036355,
0.49,-64.4933,-6.5,-1.513,0.028799,
0.492,-64.4408,-6.5,-0.053,0.027199,
0.494,-64.4109,-6.4,-1.007,0.015733,
0.496,-64.3865,-6.5,-2.566,0.010844,
0.498,-64.3816,-6.4,-3.019,0.001155,
0.5,-64.3768,-6.4,1.565,0.003733,
0.502,-64.3798,-6.4,-3.674,-0.0016,
0.504,-64.3853,-6.5,0.868,0.000533,
0.506,-64.3822,-6.4,1.192,0.002222,
0.508,-64.3822,-6.4,-0.307,0.001155,
0.51,-64.3841,-6.4,-0.65,-0.002755,
0.512,-64.3829,-6.4,4.575,-0.000622,
0.514,-64.3829,-6.4,2.552,-0.000622,
0.516,-64.3835,-6.4,0.176,0,
0.518,-64.381,-6.4,-0.2,0.001066,
0.52,-64.3835,-6.4,0.904,-0.001155,
0.522,-64.3829,-6.4,-2.704,-0.001688,
0.524,-64.3841,-6.4,-3.822,-0.002755,
0.526,-64.381,-6.4,-0.026,0.000533,
0.528,-64.3822,-6.5,0.747,0.002222,
0.53,-64.3822,-6.5,-1.574,-0.0016,
0.532,-64.3822,-6.5,-1.381,-0.001066,
0.534,-64.3822,-6.4,-1.814,-0.0016,
0.536,-64.3841,-6.4,1.374,-0.000533,
0.538,-64.3816,-6.4,-0.229,-0.000533,
0.54,-64.3804,-6.4,2.804,0.002222,
0.542,-64.381,-6.4,0.011,0.000533,
0.544,-64.3822,-6.4,1.749,0.001155,
0.546,-64.3822,-6.4,-1.952,-0.0016,
0.548,-64.381,-6.4,-0.161,0.001066,
0.55,-64.3853,-6.4,-2.489,-0.003822,
0.552,-64.3829,-6.4,-1.64,-0.001155,
0.554,-64.3816,-6.4,-0.617,-0.000533,
0.556,-64.3822,-6.4,0.981,-0.0016,
0.558,-64.381,-6.4,0.249,0,
0.56,-64.381,-6.5,-2.322,-0.0016,
0.562,-64.3804,-6.5,-1.948,0,
0.564,-64.3835,-6.4,1.31,0.001066,
0.566,-64.381,-6.4,-0.87,-0.0016,
0.568,-64.381,-6.4,0.309,-0.000533,
0.57,-64.3847,-6.4,-3.869,-0.003822,
0.572,-64.3804,-6.4,-1.458,0,
0.574,-64.3847,-6.4,1.797,-0.003288,
0.576,-64.3822,-6.4,-0.088,0.001155,
0.578,-64.3822,-6.4,-0.065,0,
0.58,-64.3841,-6.5,2.325,-0.002222,
0.582,-64.381,-6.4,-1.483,0,
0.584,-64.3835,-6.4,1.227,0.000533,
0.586,-64.3804,-6.4,-2.834,0,
0.588,-64.381,-6.4,-0.416,0,
0.59,-64.3804,-6.5,-1.391,0,
0.592,-64.3847,-6.4,2.594,0.000533,
0.594,-64.3804,-6.5,0.602,0.0016,
0.596,-64.381,-6.4,1.259,0.003822,
0.598,-64.3829,-6.4,0.733,0.002666,
0.6,-64.3871,-6.4,1.051,-0.005422,
0.602,-64.3932,-6.4,5.238,-0.002133,
0.604,-64.4006,-6.4,-1.247,-0.005422,
0.606,-64.4128,-6.5,1.483,-0.008711,
0.608,-64.4317,-6.6,-6.115,-0.011911,
0.61,-64.4634,-6.6,-5.203,-0.021155,
0.612,-64.5116,-6.6,-4.256,-0.027111,
0.614,-64.5721,-6.7,-3.071,-0.034222,
0.616,-64.6502,-6.7,-8.885,-0.044533,
0.618,-64.7491,-6.8,-4.818,-0.053155,
0.62,-64.8638,-6.7,-3.547,-0.060711,
0.622,-64.995,-6.9,0.09,-0.066666,
0.624,-65.1409,-6.9,-3.554,-0.0776,
0.626,-65.3051,-7,-0.551,-0.084088,
0.628,-65.4803,-7.1,-5.95,-0.088444,
0.63,-65.6731,-7.2,-5.089,-0.096533,
0.632,-65.8782,-7.1,-2.693,-0.103644,
0.634,-66.0973,-7,-3.404,-0.110666,
0.636,-66.3274,-7,0.541,-0.116088,
0.638,-66.5673,-7.1,-2.917,-0.123111,
0.64,-66.809,-7.3,-0.714,-0.120977,
0.642,-67.0647,-7.4,-2.067,-0.126399,
0.644,-67.3186,-7.9,-0.957,-0.127999,
0.646,-67.5793,-8.1,2.172,-0.128622,
0.648,-67.8344,-8.6,-2.447,-0.128622,
0.65,-68.0938,-9.1,-0.003,-0.130222,
0.652,-68.3477,-9.5,-0.756,-0.126933,
0.654,-68.6059,-10.2,0.235,-0.127555,
0.656,-68.8537,-10.6,1.548,-0.126399,
0.658,-69.0984,-11.2,2.754,-0.121511,
0.66,-69.3383,-11.7,1.698,-0.118844,
0.662,-69.566,-12.3,-0.058,-0.114488,
0.664,-69.793,-12.8,3.338,-0.111199,
0.666,-70.0103,-13.3,0.633,-0.106844,
0.668,-70.2203,-14.1,1.579,-0.105333,
0.67,-70.4125,-20.5,3.746,-0.095466,
0.672,-70.5621,-26.9,9.846,-0.070044,
0.674,-70.6737,-31.7,12.863,-0.046044,
0.676,-70.7305,-34.7,10.612,-0.021688,
0.678,-70.7421,-35.2,7.412,-0.001066,
0.68,-70.7299,-34.5,4.683,0.007022,
0.682,-70.7183,-33.4,0.198,0.005422,
0.684,-70.7134,-32.9,-2.658,0.002222,
0.686,-70.7171,-32.6,5.168,0.001066,
0.688,-70.722,-32.9,1.296,-0.002222,
0.69,-70.7311,-33.1,0.821,-0.005422,
0.692,-70.7336,-33.4,-1.253,-0.004888,
0.694,-70.7415,-33.8,-4.456,-0.007555,
0.696,-70.7415,-34.2,-1.261,-0.002133,
0.698,-70.7415,-34.4,-1.046,-0.001066,
0.7,-70.7433,-34.5,0.488,-0.001066,
0.702,-70.7409,-34.6,-3.556,-0.002222,
0.704,-70.7409,-34.5,2.45,0.000533,
0.706,-70.7323,-34.5,4.039,0.001155,
0.708,-70.7262,-34.4,3.134,0.004888,
0.71,-70.7207,-34.1,2.707,0.005422,
0.712,-70.7128,-33.2,3.884,0.0016,
0.714,-70.6921,-31.9,0.038,0.006488,
0.716,-70.6609,-29.9,1.771,0.015733,
0.718,-70.6225,-27.4,4.084,0.020622,
0.72,-70.5749,-24.8,3.096,0.024888,
0.722,-70.5236,-22.3,-0.611,0.028177,
0.724,-70.4699,-19.8,0.26,0.024977,
0.726,-70.4076,-17.5,-1.4,0.028266,
0.728,-70.3435,-15.9,3.749,0.034222,
0.73,-70.2734,-14.2,3.997,0.036355,
0.732,-70.1916,-12.8,0.182,0.043377,
0.734,-70.1018,-12.6,4.866,0.047822,
0.736,-69.9908,-12.5,3.016,0.055822,
0.738,-69.8589,-12,6.202,0.070577,
0.74,-69.7051,-11.5,4.686,0.080355,
0.742,-69.5293,-11.2,7.8,0.088977,
0.744,-69.3267,-10.9,5.918,0.103644,
0.746,-69.1058,-10.5,2.07,0.112266,
0.748,-68.8659,-10.2,2.443,0.120977,
0.75,-68.6059,-9.8,6.647,0.131288,
0.752,-68.3361,-9.4,2.768,0.136177,
0.754,-68.0547,-9.2,-0.125,0.1384,
0.756,-67.7685,-8.8,4.297,0.1448,
0.758,-67.4786,-8.3,0.55,0.146488,
0.76,-67.1929,-8.1,0.466,0.1432,
0.762,-66.9091,-7.7,-3.892,0.139466,
0.764,-66.6308,-7.4,-2.696,0.137777,
0.766,-66.3634,-7.1,-2.507,0.132444,
0.768,-66.1077,-6.7,-3.424,0.127466,
0.77,-65.8727,-6.5,-4.953,0.115555,
0.772,-65.653,-6.4,-0.492,0.109599,
0.774,-65.4552,-6.3,-3.753,0.099822,
0.776,-65.2691,-6.3,-4.511,0.090044,
0.778,-65.1055,-6.4,-6.96,0.080266,
0.78,-64.9602,-6.6,-5.394,0.070044,
0.782,-64.8302,-6.7,0.104,0.064088,
0.784,-64.7192,-6.7,0.028,0.054755,
0.786,-64.6264,-6.7,-3.438,0.046133,
0.788,-64.5556,-6.6,-3.765,0.038488,
0.79,-64.497,-6.6,1.061,0.026577,
0.792,-64.453,-6.5,-5.154,0.021155,
0.794,-64.4256,-6.5,-2.276,0.014044,
0.796,-64.4115,-6.4,-1.139,0.008177,
0.798,-64.4085,-6.4,-1.206,0.002133,
0.8,-64.406,-6.3,5.482,0.004888,
0.802,-64.414,-6.2,-1.836,-0.003822,
0.804,-64.4152,-6.4,0.548,-0.004355,
0.806,-64.4122,-6.4,1.451,-0.002222,
0.808,-64.4134,-6.4,0.485,-0.001688,
0.81,-64.4115,-6.4,-0.234,0.002755,
0.812,-64.4146,-6.5,2.094,-0.0016,
0.814,-64.4164,-6.4,-0.961,-0.004888,
0.816,-64.414,-6.4,-4.814,-0.003822,
0.818,-64.4085,-6.4,5.748,0.006488,
0.82,-64.4158,-6.4,-3.742,-0.004355,
0.822,-64.4158,-6.4,0.74,-0.003822,
0.824,-64.4128,-6.4,4.727,0.002666,
0.826,-64.4146,-6.5,0.372,-0.001066,
0.828,-64.4103,-6.4,1.287,0.001688,
0.83,-64.4146,-6.5,0.232,-0.0016,
0.832,-64.4122,-6.4,-4.323,-0.001155,
0.834,-64.4109,-6.4,-1.406,0.000533,
0.836,-64.4122,-6.4,-1.067,-0.001155,
0.838,-64.4128,-6.4,1.156,0.000533,
0.84,-64.4134,-6.4,3.812,0.000533,
0.842,-64.414,-6.4,-0.679,-0.000533,
0.844,-64.4122,-6.4,-0.648,0,
0.846,-64.4109,-6.4,-0.276,0,
0.848,-64.4134,-6.4,-3.465,-0.002222,
0.85,-64.4134,-6.5,1.615,-0.001688,
0.852,-64.4134,-6.4,-2.026,0,
0.854,-64.4134,-6.4,-0.539,-0.001688,
0.856,-64.4109,-6.5,5.29,0.002222,
0.858,-64.4122,-6.4,2.789,0.001066,
0.86,-64.4109,-6.4,-2.551,0,
0.862,-64.4097,-6.4,-1.707,0.001066,
0.864,-64.4109,-6.5,4.191,0.003288,
0.866,-64.4085,-6.5,3.079,0.003288,
0.868,-64.4109,-6.4,1.269,0.003288,
0.87,-64.4109,-6.4,0.154,0,
0.872,-64.4158,-6.5,-0.379,-0.0032,
0.874,-64.4128,-6.4,-1.304,-0.002755,
0.876,-64.4134,-6.4,0.18,-0.002222,
0.878,-64.4134,-6.5,2.759,-0.000533,
0.88,-64.4103,-6.4,0.978,0.001688,
0.882,-64.4097,-6.4,1.84,0.002222,
0.884,-64.4122,-6.4,0.002,0.001066,
0.886,-64.4122,-6.4,-5.561,-0.001155,
0.888,-64.4073,-6.4,0.937,0.0032,
0.89,-64.4122,-6.4,-0.898,-0.001155,
0.892,-64.4146,-6.4,-2.565,-0.003288,
0.894,-64.4122,-6.4,4.8,0.0032,
0.896,-64.4115,-6.4,1.282,0.002755,
0.898,-64.4115,-6.4,-6.014,-0.002666,
0.9,-64.4231,-6.5,-2.794,-0.009688,
0.902,-64.4189,-6.5,6.673,0.0032,
0.904,-64.4256,-6.5,-1.142,0,
0.906,-64.4353,-6.6,-1.331,-0.0032,
0.908,-64.4537,-6.6,-3.056,-0.008177,
0.91,-64.4842,-6.6,-2.978,-0.0168,
0.912,-64.5245,-6.7,-3.478,-0.020088,
0.914,-64.591,-6.7,-5.398,-0.034755,
0.916,-64.6667,-6.8,-3.773,-0.041244,
0.918,-64.7601,-6.8,-8.265,-0.048355,
0.92,-64.8785,-6.9,-3.99,-0.060266,
0.922,-65.0072,-6.9,-1.546,-0.0672,
0.924,-65.1531,-7,-5.278,-0.075911,
0.926,-65.3155,-7.1,-3.698,-0.083022,
0.928,-65.4955,-7.1,-0.477,-0.090577,
0.93,-65.6853,-7.1,-3.691,-0.0976,
0.932,-65.8874,-7.1,-4.373,-0.100355,
0.934,-66.1065,-7,-2.023,-0.109599,
0.936,-66.3366,-7,-0.803,-0.115555,
0.938,-66.5722,-7.2,0.17,-0.118311,
0.94,-66.8169,-7.4,-0.653,-0.124711,
0.942,-67.0727,-7.5,0.135,-0.128088,
0.944,-67.3235,-7.9,-2.713,-0.131288,
0.946,-67.5805,-8.2,0.78,-0.130755,
0.948,-67.8332,-8.7,2.922,-0.125333,
0.95,-68.0926,-9.3,-2.774,-0.128622,
0.952,-68.3489,-9.8,-0.182,-0.126399,
0.954,-68.6053,-10.4,1.549,-0.128088,
0.956,-68.8567,-10.9,1.186,-0.127466,
0.958,-69.1003,-11.4,4.035,-0.119911,
0.96,-69.3395,-12,-3.427,-0.119377,
0.962,-69.5727,-12.5,-0.202,-0.113955,
0.964,-69.8083,-12.9,1.285,-0.119377,
0.966,-70.0201,-13.5,1.078,-0.111822,
0.968,-70.2258,-14.3,6.114,-0.100977,
0.97,-70.4192,-20.9,-0.647,-0.092711,
0.972,-70.5773,-27.3,11.453,-0.071022,
0.974,-70.6786,-32,12.085,-0.046044,
0.976,-70.7342,-34.8,8.906,-0.021155,
0.978,-70.7433,-35.4,9.22,-0.002133,
0.98,-70.7287,-34.5,1.018,0.005955,
0.982,-70.7183,-33.4,-2.856,0.004888,
0.984,-70.7165,-33.1,-1.073,0.001066,
0.986,-70.7195,-33,-3.111,-0.002666,
0.988,-70.7256,-33.2,1.124,-0.004355,
0.99,-70.7293,-33.5,0.302,-0.004355,
0.992,-70.7336,-33.9,-0.729,-0.003288,
0.994,-70.7433,-34.3,0.371,-0.002133,
0.996,-70.7445,-34.6,-3.435,-0.0016,
0.998,-70.7464,-34.8,-3.155,0,
1,-70.7439,-34.8,2.447,0.004355,
1.002,-70.7439,-34.8,0.13,0,
1.004,-70.7366,-34.9,-0.128,0.001066,
1.006,-70.736,-34.7,-2.412,0.002133,
1.008,-70.7299,-34.6,-2.574,0.002133,
1.01,-70.7214,-34.2,-0.048,0.005422,
1.012,-70.7079,-33.3,-1.282,0.010311,
1.014,-70.6914,-31.9,-1.095,0.006577,
1.016,-70.6579,-29.8,1.346,0.017866,
1.018,-70.6188,-27.3,6.11,0.023911,
1.02,-70.5718,-24.9,-0.324,0.024444,
1.022,-70.523,-22.3,3.972,0.026577,
1.024,-70.4693,-19.9,-0.358,0.024977,
1.026,-70.4101,-17.7,-0.623,0.028177,
1.028,-70.3472,-16,2.619,0.030933,
1.03,-70.2789,-14.5,3.134,0.035733,
1.032,-70.2001,-12.9,5.124,0.040711,
1.034,-70.108,-12.8,7.595,0.0472,
1.036,-69.9987,-12.5,7.281,0.054222,
1.038,-69.8632,-12,6.595,0.071644,
1.04,-69.7088,-11.7,4.172,0.080266,
1.042,-69.5281,-11.3,5.667,0.0912,
1.044,-69.3237,-11,5.986,0.105244,
1.046,-69.1015,-10.7,2.446,0.112799,
1.048,-68.861,-10.3,4.057,0.121511,
1.05,-68.5992,-10,5.031,0.130755,
1.052,-68.3306,-9.6,2.242,0.135644,
1.054,-68.0523,-9.3,1.771,0.139377,
1.056,-67.7691,-8.9,3.869,0.142133,
1.058,-67.4786,-8.5,2.63,0.1448,
1.06,-67.1917,-8.2,0.958,0.143733,
1.062,-66.9097,-7.8,-1.001,0.14,
1.064,-66.6332,-7.6,-4.272,0.1384,
1.066,-66.3641,-7.2,-2.975,0.133422,
1.068,-66.1132,-6.9,-6.114,0.126399,
1.07,-65.8758,-6.5,-0.044,0.119377,
1.072,-65.6548,-6.4,-6.212,0.108533,
1.074,-65.4516,-6.2,-2.13,0.100355,
1.076,-65.2697,-6.3,-3.326,0.090044,
1.078,-65.1043,-6.4,-5.67,0.079733,
1.08,-64.9535,-6.5,-5.794,0.072177,
