Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.104,-70.1318,-14.3,-28.254,-0.045066,
0.106,-70.2911,-13.6,-20.961,-0.087911,
0.108,-70.5047,-19.4,-15.337,-0.110133,
0.11,-70.7275,-29.9,3.438,-0.106933,
0.112,-70.8953,-38.6,17.889,-0.073777,
0.114,-70.9863,-44.3,27.341,-0.033155,
0.116,-70.9704,-44,20.009,0.012977,
0.118,-70.8935,-38.6,13.465,0.044444,
0.12,-70.8013,-33.3,-0.009,0.046133,
0.122,-70.7378,-29.5,-8.792,0.032088,
0.124,-70.7317,-28.5,-13.376,0.001155,
0.126,-70.7659,-30.2,-9.901,-0.021688,
0.128,-70.8209,-33.6,-11.055,-0.032622,
0.13,-70.8764,-37.4,3.405,-0.025511,
0.132,-70.9191,-40.6,4.095,-0.020622,
0.134,-70.9368,-42,4.613,-0.005955,
0.136,-70.9356,-40.9,9.56,0.004888,
0.138,-70.9283,-38.8,2.708,0.002666,
0.14,-70.9149,-38.3,-4.628,0.002133,
0.142,-70.9002,-37.8,2.856,0.006488,
0.144,-70.874,-36.5,1.509,0.014044,
0.146,-70.8508,-34.4,1.72,0.011911,
0.148,-70.827,-33.2,1.456,0.010844,
0.15,-70.8111,-33.1,-2.454,0.004355,
0.152,-70.8044,-33.4,-4.215,0,
0.154,-70.8099,-33.3,-4.814,-0.003822,
0.156,-70.8056,-33.7,0.311,-0.000533,
0.158,-70.8111,-34.2,-0.373,-0.002755,
0.16,-70.8111,-34.5,-0.254,-0.0016,
0.162,-70.8099,-34.6,-1.457,0.000533,
0.164,-70.8123,-34.3,-6.281,-0.002133,
0.166,-70.8172,-34.1,2.825,-0.003822,
0.168,-70.8233,-34.4,-1.124,-0.006488,
0.17,-70.8386,-35.2,-3.31,-0.008711,
0.172,-70.8532,-35.8,-1.723,-0.007022,
0.174,-70.8666,-36,3.161,-0.002666,
0.176,-70.8666,-35.6,1.924,0.001688,
0.178,-70.8691,-35.4,1.228,-0.002222,
0.18,-70.8697,-35.2,-1.615,-0.002222,
0.182,-70.8691,-35.4,-2.158,-0.001688,
0.184,-70.8679,-35.9,-2.112,-0.001155,
0.186,-70.8666,-36.1,-0.999,0.001155,
0.188,-70.866,-36,-0.398,0.000533,
0.19,-70.8642,-35.7,-0.597,0.001066,
0.192,-70.8611,-35.3,-2.024,0.002222,
0.194,-70.8563,-35.1,-1.289,0.005422,
0.196,-70.8544,-35.1,2.549,0.005422,
0.198,-70.8563,-34.9,-2.104,-0.001155,
0.2,-70.8495,-34.5,0.058,0.008177,
0.202,-70.8459,-33.9,-2.496,0.0032,
0.204,-70.83,-32.9,-0.713,0.008711,
0.206,-70.8105,-31.5,-3.785,0.007022,
0.208,-70.7818,-29.9,2.076,0.012977,
0.21,-70.7555,-28.3,1.55,0.013066,
0.212,-70.7287,-26.9,2.223,0.015733,
0.214,-70.7092,-25.8,-2.236,0.009155,
0.216,-70.6811,-24.7,1.687,0.014133,
0.218,-70.6548,-23.9,-2.664,0.014133,
0.22,-70.6158,-22.5,4.593,0.021688,
0.222,-70.5749,-20.6,1.55,0.022222,
0.224,-70.52,-18,0.375,0.025422,
0.226,-70.4534,-15.4,6.584,0.035822,
0.228,-70.3753,-13.1,2.214,0.040711,
0.23,-70.2911,-11.4,3.634,0.046133,
0.232,-70.1995,-9.3,2.275,0.046133,
0.234,-70.089,-9.5,4.825,0.053777,
0.236,-69.9603,-9.1,4.754,0.065066,
0.238,-69.8065,-8.4,5.724,0.078666,
0.24,-69.6325,-8.1,6.964,0.090044,
0.242,-69.4274,-7.8,5.697,0.103644,
0.244,-69.2053,-7.6,6.245,0.115022,
0.246,-68.9648,-7.2,1.865,0.123644,
0.248,-68.7109,-6.8,1.653,0.127466,
0.25,-68.4429,-6.3,5.105,0.135111,
0.252,-68.1738,-6.1,0.715,0.137777,
0.254,-67.9022,-5.6,1.495,0.133955,
0.256,-67.6305,-5.3,-0.305,0.135111,
0.258,-67.3577,-4.9,-2.046,0.134577,
0.26,-67.0886,-4.5,-2.705,0.133955,
0.262,-66.8292,-4.1,-2.57,0.130755,
0.264,-66.5722,-3.7,0.141,0.127466,
0.266,-66.3232,-3.4,0.099,0.125333,
0.268,-66.0833,-3.1,-5.298,0.118844,
0.27,-65.8495,-2.8,-5.112,0.114488,
0.272,-65.6292,-2.7,-0.259,0.111733,
0.274,-65.426,-2.5,-2.579,0.101422,
0.276,-65.2386,-2.4,-4.194,0.089511,
0.278,-65.0659,-2.5,-3.687,0.083466,
0.28,-64.9145,-2.6,-3.446,0.073777,
0.282,-64.7808,-2.7,-4.317,0.065155,
0.284,-64.6685,-2.7,-3.557,0.050488,
0.286,-64.5733,-2.8,-2.641,0.0472,
0.288,-64.4976,-2.7,-3.506,0.039644,
0.29,-64.4439,-2.8,-4.887,0.027111,
0.292,-64.4109,-2.9,-5.539,0.013599,
0.294,-64.3908,-2.9,-2.091,0.007022,
0.296,-64.3859,-2.9,-0.77,0.002222,
0.298,-64.3926,-2.8,-5.008,-0.007022,
0.3,-64.4012,-2.8,-2.622,-0.004355,
0.302,-64.4109,-2.8,-3.395,-0.007555,
0.304,-64.4268,-2.8,-0.765,-0.009244,
0.306,-64.4537,-2.9,-1.694,-0.014666,
0.308,-64.4787,-3,-1.553,-0.013066,
0.31,-64.5245,-3,-7.152,-0.027111,
0.312,-64.5751,-3.1,-2.292,-0.025511,
0.314,-64.6441,-3.1,-4.354,-0.036355,
0.316,-64.7283,-3.1,-7.044,-0.042844,
0.318,-64.8284,-3.2,-4.481,-0.054222,
0.32,-64.9413,-3.1,-6.734,-0.062311,
0.322,-65.0646,-3.2,0.518,-0.060711,
0.324,-65.2105,-3.2,-2.741,-0.074311,
0.326,-65.3686,-3.1,-4.437,-0.0776,
0.328,-65.5444,-3.2,-1.671,-0.087377,
0.33,-65.7311,-3.3,-2.865,-0.094933,
0.332,-65.9326,-3.3,-1.632,-0.099288,
0.334,-66.1486,-3.5,-2.846,-0.107911,
0.336,-66.3732,-3.6,-3.995,-0.113333,
0.338,-66.6137,-3.8,-2.292,-0.123111,
0.34,-66.8597,-4.2,-4.155,-0.127555,
0.342,-67.1148,-4.6,-4.513,-0.129688,
0.344,-67.3736,-4.9,0.773,-0.131822,
0.346,-67.633,-5.4,1.491,-0.129688,
0.348,-67.8948,-5.9,2.286,-0.129599,
0.35,-68.1616,-6.5,1.637,-0.132977,
0.352,-68.4252,-6.9,2.677,-0.130755,
0.354,-68.6791,-7.5,4.648,-0.124711,
0.356,-68.9306,-8.2,1.454,-0.124799,
0.358,-69.1808,-8.7,-0.11,-0.124177,
0.36,-69.414,-9.2,2.048,-0.116088,
0.362,-69.649,-9.7,2.146,-0.116622,
0.364,-69.8681,-10.4,1.783,-0.110666,
0.366,-70.0848,-10.9,0.405,-0.106933,
0.368,-70.2923,-13,3.321,-0.100888,
0.37,-70.4778,-19.8,5.507,-0.091111,
0.372,-70.6231,-26.1,13.444,-0.066222,
0.374,-70.7116,-30.8,15.433,-0.039022,
0.376,-70.7519,-32.7,15.079,-0.013066,
0.378,-70.7476,-32.6,10.188,0.005955,
0.38,-70.7317,-31.2,2.243,0.009244,
0.382,-70.7226,-30,-2.392,0.005422,
0.384,-70.7159,-29.5,-2.532,0.002133,
0.386,-70.7232,-29.4,5.387,0,
0.388,-70.7299,-29.6,1.779,-0.002133,
0.39,-70.7385,-29.9,-1.217,-0.004355,
0.392,-70.7421,-30.4,0.567,-0.0032,
0.394,-70.7531,-30.9,-1.167,-0.005422,
0.396,-70.7555,-31.3,-4.198,-0.0032,
0.398,-70.7519,-31.5,1.169,0.002133,
0.4,-70.7598,-31.9,-3.819,-0.004888,
0.402,-70.7604,-32.2,5.308,0,
0.404,-70.7671,-32.7,-1.474,-0.0048,
0.406,-70.7739,-33.5,-0.17,-0.004355,
0.408,-70.7855,-34.1,-0.651,-0.006577,
0.41,-70.7928,-34.7,-0.821,-0.007111,
0.412,-70.7983,-35,3.765,-0.000533,
0.414,-70.8025,-35,2.676,-0.002133,
0.416,-70.8019,-35,-4.401,-0.0032,
0.418,-70.8013,-34.8,0.405,-0.002133,
0.42,-70.8001,-34.6,5.663,-0.000533,
0.422,-70.7989,-34.4,-0.515,0.002133,
0.424,-70.7983,-34.3,-0.171,0.000533,
0.426,-70.8001,-34.1,2.608,0.002755,
0.428,-70.8001,-34.1,-1.92,0.0016,
0.43,-70.7977,-34,-2.094,0.0032,
0.432,-70.8044,-34,0.654,-0.000533,
0.434,-70.8025,-34,0.785,0,
0.436,-70.7983,-34.1,-1.217,0.0032,
0.438,-70.8013,-34.1,3.647,-0.001066,
0.44,-70.8044,-34.2,0.504,-0.002222,
0.442,-70.8038,-34.2,-1.133,0.000533,
0.444,-70.8013,-34.3,0.627,0.002222,
0.446,-70.7983,-34.3,-0.447,0.0016,
0.448,-70.8038,-34.3,-0.388,-0.001688,
0.45,-70.8044,-34.2,-0.407,-0.005422,
0.452,-70.8044,-34.1,-0.111,-0.001688,
0.454,-70.8025,-34.2,2.641,0.000622,
0.456,-70.7995,-34.1,-3.097,0.000533,
0.458,-70.8044,-34,-0.949,-0.002222,
0.46,-70.8044,-33.9,0.533,0,
0.462,-70.8044,-33.8,0.315,0,
0.464,-70.8044,-33.8,1.506,-0.000533,
0.466,-70.8044,-33.7,0.999,-0.001066,
0.468,-70.8038,-33.6,1.574,0,
0.47,-70.8044,-33.6,0.282,0,
0.472,-70.8038,-33.6,0.576,0.000533,
0.474,-70.8044,-33.6,0.894,0.001066,
0.476,-70.8056,-33.7,-2.239,-0.001066,
0.478,-70.8044,-33.7,-1.368,0,
0.48,-70.8074,-33.6,-0.307,-0.002133,
0.482,-70.8032,-33.7,0.436,0.001066,
0.484,-70.8044,-33.7,0.975,0.002666,
0.486,-70.8038,-33.7,-2.321,0,
0.488,-70.8044,-33.7,1.214,0.001066,
0.49,-70.8044,-33.8,-0.192,-0.000533,
0.492,-70.8056,-33.8,-0.619,0,
0.494,-70.805,-33.9,1.211,-0.000533,
0.496,-70.8044,-34,1.726,0,
0.498,-70.8044,-34,0.131,0,
0.5,-70.7958,-33.8,5.04,0.008711,
0.502,-70.7971,-33.8,-2.509,0.002133,
0.504,-70.7934,-33.6,-2.27,-0.001066,
0.506,-70.7842,-33.1,-5.604,0.001688,
0.508,-70.7745,-32.3,0.543,0.005955,
0.51,-70.7574,-31.1,2.507,0.008622,
0.512,-70.7287,-29.3,8.975,0.019555,
0.514,-70.7024,-27.2,3.392,0.015199,
0.516,-70.6652,-25,1.262,0.016266,
0.518,-70.6255,-22.7,2.532,0.020622,
0.52,-70.5779,-20.3,4.796,0.026044,
0.522,-70.5297,-18.1,2.32,0.025511,
0.524,-70.4778,-15.8,2.995,0.027733,
0.526,-70.4168,-13.8,2.036,0.028799,
0.528,-70.3503,-12.4,0.279,0.0352,
0.53,-70.2764,-10.8,2.857,0.039644,
0.532,-70.1898,-10.3,0.713,0.042311,
0.534,-70.0909,-9.6,1.96,0.051555,
0.536,-69.9688,-9.3,6.865,0.061333,
0.538,-69.8229,-9.1,9.589,0.077066,
0.54,-69.6581,-8.6,8.699,0.087377,
0.542,-69.4714,-8.2,6.965,0.0944,
0.544,-69.2632,-7.9,3.641,0.105244,
0.546,-69.0301,-7.6,2.992,0.115555,
0.548,-68.7847,-7.1,3.424,0.125333,
0.55,-68.5247,-6.8,4.394,0.130755,
0.552,-68.2513,-6.5,3.205,0.136177,
0.554,-67.9662,-6.2,2.629,0.140533,
0.556,-67.6751,-5.7,0.932,0.145955,
0.558,-67.3864,-5.4,-1.107,0.144888,
0.56,-67.0965,-5.1,-0.053,0.146488,
0.562,-66.8121,-4.7,-3.087,0.142133,
0.564,-66.535,-4.2,-4.017,0.136177,
0.566,-66.2695,-4,-2.153,0.131288,
0.568,-66.0211,-3.6,-6.915,0.118755,
0.57,-65.7867,-3.2,-5.214,0.115555,
0.572,-65.5767,-2.9,-2.419,0.102577,
0.574,-65.382,-2.7,-4.417,0.093333,
0.576,-65.2105,-2.5,-4.685,0.084622,
0.578,-65.0573,-2.5,-3.818,0.072711,
0.58,-64.9218,-2.5,-3.791,0.063466,
0.582,-64.8058,-2.6,-6.044,0.054311,
0.584,-64.7057,-2.6,-5.428,0.048888,
0.586,-64.6264,-2.7,-0.454,0.041244,
0.588,-64.5574,-2.7,-3.656,0.033155,
0.59,-64.5049,-2.8,-2.697,0.027733,
0.592,-64.4665,-3,-4.249,0.018933,
0.594,-64.4384,-3,-3.529,0.013066,
0.596,-64.4219,-2.9,0.827,0.010844,
0.598,-64.4195,-3,-2.727,0,
0.6,-64.4262,-2.9,1.71,-0.003822,
0.602,-64.4299,-3,-0.99,-0.001155,
0.604,-64.4457,-3,1.628,-0.007022,
0.606,-64.461,-3,-8.177,-0.013599,
0.608,-64.4787,-3.1,-2.339,-0.012444,
0.61,-64.5135,-3.1,-2.947,-0.017955,
0.612,-64.558,-3.1,-2.944,-0.024888,
0.614,-64.6233,-3.1,-4.329,-0.034133,
0.616,-64.6978,-3.1,-1.94,-0.039555,
0.618,-64.7961,-3.1,-9.066,-0.048266,
0.62,-64.9145,-3.1,-5.138,-0.064533,
0.622,-65.0451,-3.2,-2.756,-0.068355,
0.624,-65.1928,-3.2,-1.758,-0.074311,
0.626,-65.3643,-3.2,-3.558,-0.083555,
0.628,-65.5505,-3.3,-6.122,-0.096622,
0.63,-65.7488,-3.3,-3.068,-0.104177,
0.632,-65.9588,-3.4,-1.128,-0.106311,
0.634,-66.1852,-3.7,-0.769,-0.113866,
0.636,-66.419,-3.8,-0.505,-0.117155,
0.638,-66.6644,-4.1,-4.141,-0.123733,
0.64,-66.9146,-4.4,0.519,-0.124266,
0.642,-67.1722,-5,-1.28,-0.128622,
0.644,-67.4291,-5.4,-0.725,-0.128533,
0.646,-67.6855,-6,0.931,-0.128622,
0.648,-67.9418,-6.6,0.134,-0.128533,
0.65,-68.1994,-7.1,1.661,-0.127466,
0.652,-68.4539,-7.4,2.133,-0.126399,
0.654,-68.6993,-8.1,-0.767,-0.122133,
0.656,-68.9434,-8.6,1.19,-0.118844,
0.658,-69.1808,-9.1,2.575,-0.112799,
0.66,-69.4201,-9.5,0.58,-0.117155,
0.662,-69.6459,-10.2,3.017,-0.111199,
0.664,-69.8657,-10.7,-3.071,-0.111822,
0.666,-70.0768,-11.1,0.91,-0.104711,
0.668,-70.2819,-12.4,4.34,-0.104177,
0.67,-70.4662,-19.5,8.623,-0.087822,
0.672,-70.6176,-25.7,6.375,-0.071022,
0.674,-70.7147,-30.6,15.503,-0.040711,
0.676,-70.7555,-32.9,11.822,-0.015111,
0.678,-70.7592,-33.2,5.435,0.0016,
0.68,-70.7378,-31.7,9.928,0.015199,
0.682,-70.7256,-30.5,1.874,0.007644,
0.684,-70.7238,-30.1,1.081,-0.001066,
0.686,-70.7263,-30,-1.831,-0.002222,
0.688,-70.7305,-30.4,-0.03,-0.002666,
0.69,-70.7415,-30.7,-6.507,-0.008711,
0.692,-70.7488,-31.2,1.591,-0.002666,
0.694,-70.758,-31.8,0.765,-0.006488,
0.696,-70.7598,-32,1.248,-0.002133,
0.698,-70.7617,-32.2,2.521,-0.002755,
0.7,-70.7623,-32.6,-6.839,-0.004888,
0.702,-70.7647,-32.8,1.12,0.001066,
0.704,-70.7702,-33.5,-1.097,-0.002133,
0.706,-70.7818,-34.2,2.786,-0.004355,
0.708,-70.7934,-34.9,0.784,-0.006488,
0.71,-70.805,-35.4,-1.047,-0.008177,
0.712,-70.8105,-35.7,-1.939,-0.004355,
0.714,-70.8068,-35.8,3.951,0.003822,
0.716,-70.8123,-35.7,-5.638,-0.004888,
0.718,-70.8117,-35.5,-7.866,-0.005422,
0.72,-70.8087,-35.3,1.168,0.0016,
0.722,-70.8056,-35.1,3.701,0.004355,
0.724,-70.8056,-34.8,-2.843,0.003288,
0.726,-70.8056,-34.7,2.069,0.005422,
0.728,-70.8062,-34.5,-2.452,0.002755,
0.73,-70.8117,-34.3,-6.492,-0.005422,
0.732,-70.8093,-34.3,-1.217,0.002133,
0.734,-70.8123,-34.3,0.13,-0.001066,
0.736,-70.8099,-34.3,3.013,0.000533,
0.738,-70.8129,-34.4,-0.754,-0.002666,
0.74,-70.8062,-34.4,-1.846,-0.000533,
0.742,-70.8123,-34.5,0.629,-0.001066,
0.744,-70.8129,-34.6,1.489,-0.001066,
0.746,-70.8068,-34.8,3.535,0.004888,
0.748,-70.8105,-34.9,1.274,-0.000533,
0.75,-70.8111,-34.9,-1.551,-0.002133,
0.752,-70.8135,-34.9,1.479,-0.002666,
0.754,-70.8111,-34.8,2.001,0.000533,
0.756,-70.8093,-34.8,-1.553,0.002133,
0.758,-70.8068,-34.8,-1.338,0.003288,
0.76,-70.8105,-34.7,-6.984,-0.004888,
0.762,-70.8093,-34.7,4.511,0.001066,
0.764,-70.8105,-34.6,-2.655,0.000533,
0.766,-70.8111,-34.5,-2.228,0,
0.768,-70.8111,-34.5,1.201,0.000533,
0.77,-70.8117,-34.4,3.534,-0.002133,
0.772,-70.8117,-34.4,0.7,0.0016,
0.774,-70.8111,-34.4,-4.775,-0.004355,
0.776,-70.8111,-34.3,-4.433,0.001066,
0.778,-70.8111,-34.2,-1.126,0.000533,
0.78,-70.816,-34.2,-3.967,-0.006488,
0.782,-70.8148,-34.1,-1.176,-0.002755,
0.784,-70.8056,-34,5.204,0.004888,
0.786,-70.8117,-33.9,0.566,0.000533,
0.788,-70.8123,-33.9,-2.553,-0.002133,
0.79,-70.8135,-33.9,-1.222,-0.000533,
0.792,-70.8117,-33.9,-0.128,0.000533,
0.794,-70.8123,-34,6.072,0.004355,
0.796,-70.8117,-34,2.143,0.001066,
0.798,-70.8135,-34.1,4.084,0.000533,
0.8,-70.8044,-33.9,6.094,0.008088,
0.802,-70.8019,-33.9,-0.384,0.001688,
0.804,-70.7952,-33.6,2.038,0.002755,
0.806,-70.7879,-33.1,-0.322,0.005955,
0.808,-70.7751,-32.2,-0.224,0.005955,
0.81,-70.7549,-30.8,-1.069,0.009777,
0.812,-70.7275,-29.1,1.191,0.017333,
0.814,-70.7018,-27,2.475,0.014133,
0.816,-70.664,-24.9,2.239,0.0168,
0.818,-70.6255,-22.9,-1.34,0.015733,
0.82,-70.5792,-20.7,-1.335,0.022222,
0.822,-70.5334,-18.6,-0.104,0.025511,
0.824,-70.4846,-16.4,1.641,0.023822,
0.826,-70.4266,-14.4,1.643,0.027644,
0.828,-70.3625,-12.8,2.751,0.032533,
0.83,-70.2874,-11.2,5.756,0.041244,
0.832,-70.2014,-10.3,3.354,0.0472,
0.834,-70.1037,-9.8,6.679,0.052088,
0.836,-69.9865,-9.7,3.067,0.059111,
0.838,-69.8425,-9.3,5.259,0.074311,
0.84,-69.6764,-8.8,5.54,0.083555,
0.842,-69.4848,-8.4,7.116,0.100355,
0.844,-69.273,-8.1,5.326,0.107466,
0.846,-69.038,-7.8,8.339,0.124266,
0.848,-68.7884,-7.3,6.464,0.126933,
0.85,-68.5229,-7.1,4.078,0.133955,
0.852,-68.2427,-6.7,3.212,0.1416,
0.854,-67.9577,-6.4,3.154,0.144355,
0.856,-67.6623,-6,1.234,0.148088,
0.858,-67.3736,-5.6,-4.25,0.1432,
0.86,-67.0794,-5.2,0.184,0.147022,
0.862,-66.7938,-4.9,-3.232,0.140977,
0.864,-66.5209,-4.5,-3.148,0.134044,
0.866,-66.253,-4.1,-4.136,0.130222,
0.868,-66.0058,-3.7,-2.818,0.120977,
0.87,-65.7763,-3.4,-5.604,0.114488,
0.872,-65.5645,-3,-6.186,0.103111,
0.874,-65.3759,-2.8,-5.586,0.091111,
0.876,-65.2007,-2.6,-4.008,0.084711,
0.878,-65.0475,-2.5,-2.25,0.072711,
0.88,-64.9163,-2.4,-1.194,0.064533,
0.882,-64.801,-2.5,-7.621,0.055288,
0.884,-64.7021,-2.6,-0.907,0.051022,
0.886,-64.6215,-2.6,-1.091,0.038577,
0.888,-64.5519,-2.7,0.432,0.033688,
0.89,-64.5031,-2.8,-5.148,0.022222,
0.892,-64.4634,-2.9,-2.41,0.019022,
0.894,-64.4415,-2.9,-2.688,0.009155,
0.896,-64.4317,-2.9,-8.633,0.0016,
0.898,-64.4323,-2.9,-2.399,-0.000533,
0.9,-64.4384,-2.9,-1.025,-0.004888,
0.902,-64.447,-3,-0.238,-0.004355,
0.904,-64.4549,-3,2.18,-0.003288,
0.906,-64.4665,-3,-2.07,-0.006488,
0.908,-64.4933,-3.1,-3.698,-0.015111,
0.91,-64.5245,-3.1,-3.808,-0.017955,
0.912,-64.5684,-3.1,-5.353,-0.023822,
0.914,-64.6313,-3.1,-6.103,-0.034222,
0.916,-64.7106,-3.1,-6.388,-0.042844,
0.918,-64.8046,-3.1,-5.905,-0.0504,
0.92,-64.9169,-3.1,-2.475,-0.059111,
0.922,-65.0463,-3.1,-1.909,-0.066133,
0.924,-65.1971,-3.2,-4.485,-0.0776,
0.926,-65.3613,-3.2,-6.776,-0.084088,
0.928,-65.5462,-3.3,-5.657,-0.0944,
0.93,-65.7415,-3.4,-3.654,-0.100355,
0.932,-65.9515,-3.5,-4.966,-0.109066,
0.934,-66.1767,-3.8,-1.9,-0.113422,
0.936,-66.4092,-4,-2.023,-0.120444,
0.938,-66.6534,-4.3,-2.566,-0.124266,
0.94,-66.9006,-4.7,-3.5,-0.125866,
0.942,-67.1557,-5.1,-3.311,-0.130222,
0.944,-67.4108,-5.7,-2.463,-0.126933,
0.946,-67.6702,-6.3,-2.141,-0.128533,
0.948,-67.9278,-6.8,1.198,-0.130222,
0.95,-68.189,-7.3,-1.567,-0.132355,
0.952,-68.4435,-7.8,3.073,-0.127466,
0.954,-68.6999,-8.3,2.683,-0.127466,
0.956,-68.9465,-8.9,-0.553,-0.124799,
0.958,-69.1924,-9.3,0.989,-0.122577,
0.96,-69.4305,-9.9,0.964,-0.119911,
0.962,-69.6612,-10.4,-1.099,-0.113955,
0.964,-69.8803,-10.9,1.211,-0.109066,
0.966,-70.0964,-11.4,3.856,-0.105244,
0.968,-70.3045,-13.1,2.039,-0.101955,
0.97,-70.4876,-19.9,5.284,-0.087911,
0.972,-70.6298,-26.1,12.187,-0.067288,
0.974,-70.7171,-30.8,16.213,-0.035288,
0.976,-70.7531,-32.8,14.088,-0.014133,
0.978,-70.7525,-32.8,8.197,0.003288,
0.98,-70.7348,-31.5,4.229,0.012444,
0.982,-70.7226,-30.4,2.887,0.008711,
0.984,-70.7244,-30,0.292,-0.001066,
0.986,-70.7293,-30.2,0.622,-0.004888,
0.988,-70.7348,-30.5,4.2,-0.005955,
0.99,-70.7427,-30.9,4.492,-0.004355,
0.992,-70.7482,-31.4,2.886,0,
0.994,-70.7574,-31.8,2.226,-0.003288,
0.996,-70.7592,-32,5.334,0.002222,
0.998,-70.7568,-32.2,-0.27,0.0016,
1,-70.7617,-32.5,-4.446,-0.001688,
1.002,-70.7586,-32.8,1.835,0.001066,
1.004,-70.7696,-33.4,-2.284,-0.003288,
1.006,-70.7812,-34.2,0.045,-0.005422,
1.008,-70.7922,-35,-2.652,-0.009244,
1.01,-70.8044,-35.5,1.065,-0.008711,
1.012,-70.805,-35.8,3.896,-0.000533,
1.014,-70.8074,-35.8,-2.379,-0.002133,
1.016,-70.8056,-35.8,-5.104,0.000533,
1.018,-70.8062,-35.6,-1.321,0.003822,
1.02,-70.8056,-35.5,-1.657,0,
1.022,-70.8056,-35.2,5.3,0.004355,
1.024,-70.8111,-35.1,-5.353,-0.004888,
1.026,-70.8099,-34.8,-4.858,-0.003822,
1.028,-70.805,-34.7,-2.354,0.000533,
1.03,-70.8105,-34.6,3.541,0,
1.032,-70.8056,-34.4,-0.051,0.003822,
1.034,-70.8056,-34.4,1.114,0.002755,
1.036,-70.8068,-34.5,2.48,0.003822,
1.038,-70.8056,-34.6,-4.743,0,
1.04,-70.8099,-34.6,-0.649,0.001066,
1.042,-70.8093,-34.8,2.467,-0.001688,
1.044,-70.8099,-34.9,5.673,0.0016,
1.046,-70.8105,-34.9,-1.985,-0.001066,
1.048,-70.8068,-34.9,3.464,0.002755,
1.05,-70.8099,-34.9,2.624,0.0032,
1.052,-70.8093,-34.9,4.474,0.000533,
1.054,-70.8056,-34.8,4.844,0.005422,
1.056,-70.8093,-34.7,1.755,-0.000533,
1.058,-70.8068,-34.7,2.083,0.003822,
1.06,-70.8123,-34.5,1.24,-0.002133,
1.062,-70.8068,-34.4,0.927,0.002222,
1.064,-70.8117,-34.4,-0.72,-0.0016,
1.066,-70.8111,-34.3,1.122,-0.004355,
1.068,-70.8105,-34.3,0.513,-0.0016,
1.07,-70.8123,-34.3,3.36,0,
1.072,-70.8111,-34.3,1.867,0,
1.074,-70.8068,-34.3,2.35,-0.000533,
1.076,-70.8099,-34.3,-5.156,-0.002755,
