Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.23,-6.7101,-5.3,-3.516,-0.064622,
0.235,-7.036,-5.3,-0.949,-0.066222,
0.24,-7.365,-5.4,-3.953,-0.068888,
0.245,-7.7043,-5.3,-0.298,-0.068888,
0.25,-8.0541,-5.3,0.703,-0.069511,
0.255,-8.4142,-5.3,3.678,-0.070577,
0.26,-8.7865,-5.3,2.724,-0.077066,
0.265,-9.1625,-5.4,-2.786,-0.080888,
0.27,-9.547,-5.3,-1.263,-0.079733,
0.275,-9.9382,-5.3,3.101,-0.078666,
0.28,-10.3374,-5.3,-0.439,-0.080266,
0.285,-10.7439,-5.3,3.444,-0.0792,
0.29,-11.1644,-5.3,-5.755,-0.091644,
0.295,-11.5795,-5.3,-1.512,-0.084711,
0.3,-11.9951,-5.3,-2.35,-0.083555,
0.305,-12.4187,-5.4,0.785,-0.085777,
0.31,-12.8404,-5.4,-1.835,-0.084622,
0.315,-13.2787,-5.4,-0.759,-0.085777,
0.32,-13.7242,-5.4,-0.082,-0.088977,
0.325,-14.1673,-5.3,0.526,-0.085155,
0.33,-14.619,-5.4,-0.256,-0.091644,
0.335,-15.0676,-5.4,-1.58,-0.089511,
0.34,-15.5248,-5.4,2.788,-0.089511,
0.345,-15.9899,-5.4,2.13,-0.0928,
0.35,-16.4598,-5.4,0.714,-0.093866,
0.355,-16.9335,-5.4,0.405,-0.0944,
0.36,-17.4077,-5.4,0.067,-0.096533,
0.365,-17.8813,-5.4,-0.78,-0.093866,
0.37,-18.3519,-5.4,-1.12,-0.096,
0.375,-18.8249,-5.4,-1.55,-0.094933,
0.38,-19.2961,-5.4,1.679,-0.092711,
0.385,-19.771,-5.4,-2.39,-0.096622,
0.39,-20.244,-5.4,1.97,-0.0928,
0.395,-20.7158,-5.4,1.13,-0.091644,
0.4,-21.1968,-5.4,0.166,-0.098222,
0.405,-21.6802,-5.4,-5.217,-0.096622,
0.41,-22.1721,-5.4,2.678,-0.097066,
0.415,-22.6665,-5.4,1.3,-0.094933,
0.42,-23.1615,-5.4,-2.078,-0.099288,
0.425,-23.6461,-5.3,4.628,-0.092266,
0.43,-24.1295,-5.4,0.206,-0.097688,
0.435,-24.6062,-5.4,1.575,-0.093866,
0.44,-25.0878,-5.5,1.383,-0.095022,
0.445,-25.5779,-5.4,0.03,-0.097155,
0.45,-26.0668,-5.5,-0.249,-0.098755,
0.455,-26.5593,-5.4,0.854,-0.098222,
0.46,-27.05,-5.5,-1.601,-0.098133,
0.465,-27.5456,-5.5,-0.254,-0.099288,
0.47,-28.0455,-5.5,1.62,-0.098222,
0.475,-28.557,-5.5,-2.905,-0.103111,
0.48,-29.0685,-5.4,1.799,-0.103644,
0.485,-29.583,-5.4,-0.411,-0.105777,
0.49,-30.0932,-5.4,1.758,-0.101422,
0.495,-30.6096,-5.4,-0.762,-0.101955,
0.5,-31.129,-5.4,2.12,-0.103644,
0.505,-31.657,-5.4,3.678,-0.102044,
0.51,-32.1806,-5.4,4.531,-0.101955,
0.515,-32.7037,-5.3,0.507,-0.104711,
0.52,-33.2268,-5.4,4.432,-0.102577,
0.525,-33.7517,-5.4,-0.27,-0.104177,
0.53,-34.2766,-5.4,-1.824,-0.106311,
0.535,-34.8021,-5.4,0.422,-0.105244,
0.54,-35.3203,-5.4,-2.198,-0.101422,
0.545,-35.8434,-5.4,4.122,-0.100977,
0.55,-36.3616,-5.3,2.74,-0.100444,
0.555,-36.8804,-5.4,-1.497,-0.104711,
0.56,-37.3992,-5.4,-2.287,-0.105333,
0.565,-37.9131,-5.4,0.785,-0.103644,
0.57,-38.4239,-5.3,-0.687,-0.101422,
0.575,-38.9348,-5.3,1.499,-0.100888,
0.58,-39.4451,-5.4,0.558,-0.102577,
0.585,-39.9492,-5.4,-0.833,-0.101955,
0.59,-40.457,-5.3,-0.734,-0.101955,
0.595,-40.9575,-5.3,1.083,-0.098755,
0.6,-41.4592,-5.3,4.3,-0.095466,
0.605,-41.9573,-5.2,1.021,-0.096088,
0.61,-42.451,-5.3,3.018,-0.0976,
0.615,-42.935,-5.3,-3.345,-0.0976,
0.62,-43.4129,-5.3,0.842,-0.090577,
0.625,-43.8951,-5.3,-5.602,-0.0976,
0.63,-44.3633,-5.3,0.8,-0.0912,
0.635,-44.8345,-5.3,-2.183,-0.093866,
0.64,-45.2965,-5.3,1.448,-0.091733,
0.645,-45.7573,-5.3,0.67,-0.093333,
0.65,-46.2193,-5.3,2.78,-0.090577,
0.655,-46.6795,-5.3,-2.142,-0.095466,
0.66,-47.1306,-5.3,3.382,-0.087377,
0.665,-47.5835,-5.3,-0.248,-0.093333,
0.67,-48.0278,-5.3,3.439,-0.085688,
0.675,-48.4722,-5.3,-0.108,-0.088444,
0.68,-48.914,-5.3,0.518,-0.088355,
0.685,-49.3529,-5.3,-3.33,-0.091111,
0.69,-49.7862,-5.4,-0.477,-0.088355,
0.695,-50.2159,-5.3,-2.195,-0.086755,
0.7,-50.6401,-5.3,3.873,-0.081333,
0.705,-51.0607,-5.3,3.035,-0.083555,
0.71,-51.4733,-5.3,0.487,-0.080888,
0.715,-51.892,-5.3,-3.218,-0.085777,
0.72,-52.3045,-5.3,4.428,-0.0808,
0.725,-52.708,-5.3,-1.277,-0.080266,
0.73,-53.109,-5.3,5.743,-0.077066,
0.735,-53.5045,-5.3,2.768,-0.078666,
0.74,-53.9018,-5.4,-1.299,-0.082933,
0.745,-54.2851,-5.3,-2.109,-0.0808,
0.75,-54.6611,-5.4,0.719,-0.073777,
0.755,-55.0389,-5.3,0.594,-0.076444,
0.76,-55.4057,-5.3,-2.935,-0.074311,
0.765,-55.7701,-5.3,-0.432,-0.072711,
0.77,-56.1223,-5.4,0.432,-0.070488,
0.775,-56.469,-5.3,-0.619,-0.068888,
0.78,-56.8077,-5.4,1.576,-0.0656,
0.785,-57.1379,-5.3,-1.675,-0.066666,
0.79,-57.4584,-5.3,0.598,-0.063555,
0.795,-57.7788,-5.4,0.595,-0.065688,
0.8,-58.0876,-5.3,1.015,-0.059111,
0.805,-58.3928,-5.3,0.386,-0.062933,
0.81,-58.6876,-5.3,1.049,-0.058044,
0.815,-58.9745,-5.3,1.475,-0.057511,
0.82,-59.251,-5.4,2.698,-0.052622,
0.825,-59.5232,-5.3,-0.958,-0.053155,
0.83,-59.7875,-5.4,4.94,-0.048888,
0.835,-60.0426,-5.3,1.199,-0.049955,
0.84,-60.2843,-5.4,0.856,-0.044533,
0.845,-60.5278,-5.3,-1.156,-0.048266,
0.85,-60.7579,-5.4,3.289,-0.043377,
0.855,-60.988,-5.3,-1.624,-0.046666,
0.86,-61.2035,-5.5,-1.172,-0.040711,
0.865,-61.4244,-5.4,-1.202,-0.0472,
0.87,-61.6222,-5.3,-0.227,-0.037955,
0.875,-61.8242,-5.4,-1.343,-0.040177,
0.88,-62.0043,-5.4,2.55,-0.033155,
0.885,-62.1886,-5.4,2.561,-0.035822,
0.89,-62.3558,-5.4,3.854,-0.030933,
0.895,-62.5255,-5.4,-1.639,-0.036888,
0.9,-62.6811,-5.4,1.328,-0.032533,
0.905,-62.8246,-5.4,-4.668,-0.029866,
0.91,-62.9552,-5.4,6.717,-0.021155,
0.915,-63.0919,-5.4,-2.808,-0.031466,
0.92,-63.217,-5.5,2.213,-0.024977,
0.925,-63.3367,-5.8,0.86,-0.024977,
0.93,-63.4435,-6.5,-2.003,-0.020088,
0.935,-63.5326,-6.6,-2.01,-0.019022,
0.94,-63.6095,-6.4,-3.046,-0.013599,
0.945,-63.6839,-6.5,-5.261,-0.014044,
0.95,-63.7486,-6.6,-2.466,-0.011911,
0.955,-63.8194,-6.6,0.158,-0.013511,
0.96,-63.8762,-6.6,3.08,-0.009244,
0.965,-63.9342,-6.6,1.22,-0.011911,
0.97,-63.9781,-6.6,2.816,-0.009155,
0.975,-64.0239,-6.4,2.226,-0.011377,
0.98,-64.0556,-6.5,4.569,-0.004266,
0.985,-64.0862,-6.5,-3.107,-0.009777,
0.99,-64.099,-6.5,3.807,-0.000533,
0.995,-64.1063,-6.5,1.533,0,
1,-64.1112,-6.4,-0.834,-0.000533,
1.005,-64.1509,-6.6,-4.372,-0.013599,
1.01,-64.2693,-6.6,-1.872,-0.030399,
1.015,-64.4792,-6.6,-3.931,-0.046666,
1.02,-64.7899,-6.6,-8.393,-0.068888,
1.025,-65.1842,-6.7,-3.871,-0.085155,
1.03,-65.6615,-6.8,-0.766,-0.098222,
1.035,-66.209,-7.1,-3.575,-0.113422,
1.04,-66.7998,-7.4,-0.494,-0.123733,
1.045,-67.4175,-7.2,-2.766,-0.126399,
1.05,-68.0461,-7.6,-0.771,-0.127999,
1.055,-68.6748,-8.6,0,-0.124799,
1.06,-69.287,-9.8,2.017,-0.122133,
1.065,-69.8607,-11.2,1.447,-0.111733,
1.07,-70.3789,-19.4,4.564,-0.098755,
1.075,-70.6755,-32,9.153,-0.034133,
1.08,-70.6926,-32.7,2.446,0.009244,
1.085,-70.6798,-31.1,-3.622,-0.002133,
1.09,-70.6896,-31.6,2.024,-0.001155,
1.095,-70.7048,-32.9,5.343,0.001066,
1.1,-70.706,-33.5,0.139,0.003288,
1.105,-70.7018,-33.4,-6.643,0.000533,
1.11,-70.6841,-32.8,-2.86,0.003733,
1.115,-70.6365,-29.4,-0.625,0.015111,
1.12,-70.5376,-23.7,2.926,0.024977,
1.125,-70.4045,-17.8,-0.617,0.025511,
1.13,-70.2446,-13.4,0.732,0.035288,
1.135,-70.0304,-11.3,3.519,0.0504,
1.14,-69.7032,-10.4,6.467,0.077066,
1.145,-69.2247,-9.5,10.603,0.109599,
1.15,-68.615,-8.9,6.877,0.131288,
1.155,-67.9228,-7.9,0.881,0.142133,
1.16,-67.2002,-7.1,0.812,0.146488,
1.165,-66.4946,-6.5,-2.548,0.1384,
1.17,-65.8586,-6.2,-2.669,0.118844,
1.175,-65.3288,-6.5,-3.782,0.098222,
1.18,-64.926,-6.7,-4.115,0.073244,
1.185,-64.6483,-6.5,-1.731,0.046133,
1.19,-64.4731,-6.3,-3.818,0.027733,
1.195,-64.3987,-6.4,-4.745,0.009155,
1.2,-64.3999,-6.3,2.144,-0.001066,
1.205,-64.4249,-6.5,-3.547,-0.004355,
1.21,-64.4933,-6.6,1.768,-0.017422,
1.215,-64.6416,-6.7,-5.12,-0.037955,
1.22,-64.8931,-6.8,-4.686,-0.058666,
1.225,-65.2428,-7,-6.374,-0.078666,
1.23,-65.6835,-7.1,-2.902,-0.0928,
1.235,-66.2065,-7,-2.339,-0.107377,
1.24,-66.7943,-7.2,-2.228,-0.119911,
1.245,-67.4254,-7.7,-0.618,-0.127466,
1.25,-68.0705,-8.6,0.344,-0.128533,
1.255,-68.7108,-9.9,0.726,-0.123733,
1.26,-69.3242,-11.3,2.381,-0.118844,
1.265,-69.8876,-12.6,1.07,-0.108533,
1.27,-70.3984,-20.4,8.473,-0.0944,
1.275,-70.6871,-33.3,16.946,-0.028711,
1.28,-70.7024,-34,4.051,0.008088,
1.285,-70.692,-32.2,-7.9,-0.006488,
1.29,-70.7005,-32.7,-1.944,-0.002133,
1.295,-70.7164,-33.9,-1.428,-0.004355,
1.3,-70.7164,-34.3,-0.434,-0.000533,
1.305,-70.7073,-34.2,1.021,0.005422,
1.31,-70.6951,-33.4,5.391,0.005422,
1.315,-70.6462,-30,2.145,0.010311,
1.32,-70.5419,-24.2,2.532,0.026577,
1.325,-70.4057,-18.3,4.943,0.032622,
1.33,-70.2495,-14,4.265,0.036888,
1.335,-70.0389,-11.9,5.76,0.048888,
1.34,-69.7075,-11.1,2.285,0.076,
1.345,-69.2235,-10.1,9.103,0.111733,
1.35,-68.6131,-9.4,5.041,0.132977,
1.355,-67.9247,-8.5,0.956,0.1416,
1.36,-67.202,-7.6,-0.88,0.144355,
1.365,-66.5025,-6.8,-2.951,0.136177,
1.37,-65.8647,-6.3,-1.078,0.120977,
1.375,-65.3356,-6.3,-4.615,0.096533,
1.38,-64.9285,-6.6,1.492,0.074311,
1.385,-64.6483,-6.6,-5.136,0.0472,
1.39,-64.4701,-6.5,-6.571,0.027111,
1.395,-64.3962,-6.4,-3.689,0.007644,
1.4,-64.3999,-6.3,0.888,-0.002222,
1.405,-64.4261,-6.5,-4.656,-0.006488,
1.41,-64.4951,-6.6,-2.208,-0.016266,
1.415,-64.6489,-6.7,-4.714,-0.039022,
1.42,-64.901,-7,-2.718,-0.058044,
1.425,-65.2513,-7,-2.591,-0.078133,
1.43,-65.6951,-7,-2.248,-0.0928,
1.435,-66.2193,-7,0.334,-0.106844,
1.44,-66.8096,-7.3,-3.87,-0.123199,
1.445,-67.4327,-8.1,-0.413,-0.127999,
1.45,-68.0718,-9.2,-0.084,-0.129155,
1.455,-68.7059,-10.4,2.201,-0.122044,
1.46,-69.3169,-11.8,3.745,-0.118844,
1.465,-69.8808,-13.1,-0.373,-0.111199,
1.47,-70.3935,-20.6,5.027,-0.096,
1.475,-70.6957,-33.7,13.212,-0.036355,
1.48,-70.7128,-34.5,7.605,0.007022,
1.485,-70.692,-32.6,-6.884,-0.0016,
1.49,-70.7066,-33.2,0.736,-0.003733,
1.495,-70.7201,-34.3,1.949,-0.002755,
1.5,-70.7213,-34.6,-0.101,-0.000533,
1.505,-70.7134,-34.4,-2.643,0.002133,
1.51,-70.6963,-33.7,0.096,0.005422,
1.515,-70.6468,-30.1,2.685,0.014133,
1.52,-70.5461,-24.5,-0.829,0.022844,
1.525,-70.4155,-18.8,-1.71,0.025511,
1.53,-70.2562,-14.3,-0.288,0.033066,
1.535,-70.042,-12.3,4.147,0.050933,
1.54,-69.7112,-11.3,7.664,0.078133,
1.545,-69.2308,-10.4,7.445,0.107466,
1.55,-68.6125,-9.7,9.177,0.136177,
1.555,-67.9216,-8.8,-0.434,0.1416,
1.56,-67.202,-7.9,0.236,0.144355,
1.565,-66.5025,-7,-2.947,0.135644,
1.57,-65.866,-6.5,-4.045,0.118755,
1.575,-65.3368,-6.3,-1.453,0.097066,
1.58,-64.9303,-6.5,-3.883,0.072177,
1.585,-64.6465,-6.6,-3.9,0.046666,
1.59,-64.4682,-6.6,-5.923,0.028266,
1.595,-64.3895,-6.5,-5.185,0.010311,
1.6,-64.3968,-6.3,-0.165,-0.003733,
1.605,-64.4249,-6.4,0.179,-0.007555,
1.61,-64.4957,-6.6,-3.189,-0.020088,
1.615,-64.6495,-6.8,-4.297,-0.037955,
1.62,-64.9028,-7,-2.49,-0.061333,
1.625,-65.2568,-7.1,-4.881,-0.0776,
1.63,-65.7036,-7,-1.423,-0.096,
1.635,-66.2236,-7,-1.755,-0.108533,
1.64,-66.8108,-7.5,-3.985,-0.122666,
1.645,-67.4315,-8.3,0.552,-0.127466,
1.65,-68.0681,-9.4,0.611,-0.127999,
1.655,-68.7023,-10.8,-0.397,-0.125333,
1.66,-69.3114,-12.1,-1.654,-0.120444,
1.665,-69.8772,-13.4,2.262,-0.111199,
1.67,-70.3887,-20.7,1.608,-0.096622,
1.675,-70.6969,-34.1,13.381,-0.034222,
1.68,-70.714,-34.9,3.104,0.008088,
1.685,-70.6926,-32.8,0.517,0.002755,
1.69,-70.7048,-33.4,5.173,-0.001066,
1.695,-70.7243,-34.5,-1.209,-0.003733,
1.7,-70.7213,-34.8,1.671,0.000533,
1.705,-70.714,-34.6,3.5,0.004355,
1.71,-70.6951,-33.8,-0.657,0.007022,
1.715,-70.6462,-30.3,1.138,0.015733,
1.72,-70.5461,-24.6,-1.942,0.023911,
1.725,-70.4149,-18.8,-3.386,0.026044,
1.73,-70.2556,-14.5,1.728,0.036888,
1.735,-70.0401,-12.5,4.745,0.053244,
1.74,-69.7142,-11.5,9.117,0.0776,
1.745,-69.2314,-10.5,5.496,0.108533,
1.75,-68.6162,-9.9,5.263,0.132888,
1.755,-67.9253,-8.9,-0.058,0.140533,
1.76,-67.2038,-8,-2.312,0.143822,
1.765,-66.5056,-7.2,-2.704,0.135644,
1.77,-65.8672,-6.5,-3.266,0.120977,
1.775,-65.3349,-6.2,-6.998,0.099822,
1.78,-64.9285,-6.5,-5.322,0.075377,
1.785,-64.644,-6.7,-2.315,0.051555,
1.79,-64.4664,-6.6,-6.747,0.024977,
1.795,-64.392,-6.5,1.465,0.009155,
1.8,-64.3962,-6.3,1.008,-0.001066,
1.805,-64.4249,-6.5,-0.821,-0.008088,
1.81,-64.4988,-6.6,-0.937,-0.021777,
1.815,-64.6507,-6.8,-3.079,-0.037422,
1.82,-64.9034,-7,-1.027,-0.056977,
1.825,-65.2568,-7,-2.494,-0.076444,
1.83,-65.7024,-6.9,-2.998,-0.093333,
1.835,-66.2285,-7.1,-4.485,-0.113955,
1.84,-66.8096,-7.5,1.367,-0.120444,
1.845,-67.4291,-8.4,-0.401,-0.125333,
1.85,-68.0657,-9.6,-0.989,-0.125333,
1.855,-68.6992,-11.1,0.051,-0.124799,
1.86,-69.3065,-12.3,3.186,-0.117688,
1.865,-69.8723,-13.6,4.717,-0.107466,
1.87,-70.3893,-20.8,3.038,-0.097688,
1.875,-70.6975,-34.4,16.503,-0.033066,
1.88,-70.714,-35.2,-0.054,0.009155,
1.885,-70.6969,-33,-0.85,-0.001066,
1.89,-70.7091,-33.7,-3.22,-0.003822,
1.895,-70.7243,-34.8,2.571,-0.001066,
1.9,-70.7268,-35.2,3.747,0.004355,
1.905,-70.7176,-35,-2.766,0.003288,
1.91,-70.7042,-34.1,4.342,0.006488,
1.915,-70.6535,-30.4,1.864,0.014666,
1.92,-70.5516,-24.9,0.945,0.022844,
1.925,-70.418,-19,-1.391,0.028711,
1.93,-70.2599,-14.6,5.059,0.0336,
1.935,-70.0487,-12.6,5.503,0.049333,
1.94,-69.7185,-11.6,4.591,0.075377,
1.945,-69.2375,-10.7,9.59,0.112888,
1.95,-68.6235,-10,4.197,0.131288,
1.955,-67.9326,-9.1,2.724,0.140533,
1.96,-67.2099,-8.1,1.205,0.145955,
1.965,-66.5099,-7.3,-1.584,0.137777,
1.97,-65.8733,-6.6,-2.341,0.120444,
1.975,-65.3417,-6.2,-0.455,0.098133,
1.98,-64.9358,-6.4,-5.82,0.069955,
1.985,-64.6446,-6.6,-4.415,0.049422,
1.99,-64.4664,-6.7,-3.999,0.026044,
1.995,-64.3871,-6.5,-4.028,0.010311,
2,-64.3926,-6.3,-2.622,-0.005422,
2.005,-64.4249,-6.5,-0.507,-0.009244,
2.01,-64.4975,-6.7,0.143,-0.018933,
2.015,-64.6507,-6.9,-7.176,-0.037422,
2.02,-64.9046,-7,-1.772,-0.058044,
2.025,-65.2593,-7,-0.404,-0.075466,
2.03,-65.706,-7,-4.201,-0.0944,
2.035,-66.2322,-7.1,-2.363,-0.110755,
2.04,-66.8126,-7.6,2.604,-0.117688,
2.045,-67.4352,-8.5,-0.898,-0.126399,
2.05,-68.0687,-9.8,1.721,-0.126399,
2.055,-68.7004,-11.1,-0.314,-0.122577,
2.06,-69.3083,-12.6,2.82,-0.119288,
2.065,-69.8735,-13.8,-0.603,-0.110666,
2.07,-70.3874,-20.9,5.705,-0.096,
2.075,-70.6999,-34.6,18.535,-0.034666,
2.08,-70.7207,-35.5,4.506,0.007022,
2.085,-70.7005,-33.1,-1.95,-0.000533,
2.09,-70.7121,-33.8,0.755,-0.002666,
2.095,-70.7274,-35,-0.969,0.000533,
2.1,-70.7317,-35.2,4.809,-0.001066,
2.105,-70.7213,-35,-2.034,0.001066,
2.11,-70.7036,-34.2,2.784,0.005422,
2.115,-70.6542,-30.5,3.396,0.015111,
2.12,-70.5535,-24.9,-0.578,0.022755,
2.125,-70.4198,-19.1,-3.381,0.025511,
2.13,-70.2611,-14.7,1.163,0.032533,
2.135,-70.0505,-12.7,2.659,0.047733,
2.14,-69.7197,-11.7,5.778,0.075377,
2.145,-69.2388,-10.8,5.853,0.109511,
2.15,-68.6235,-10.1,5.348,0.132977,
2.155,-67.9302,-9.1,-1.943,0.140444,
2.16,-67.2069,-8.3,0.474,0.144888,
2.165,-66.5087,-7.4,-2.66,0.136088,
2.17,-65.8727,-6.6,-2.902,0.120444,
2.175,-65.338,-6.3,-4.189,0.100888,
2.18,-64.9339,-6.4,-5.476,0.072177,
2.185,-64.6465,-6.6,-4.521,0.049866,
2.19,-64.4664,-6.7,-5.207,0.027111,
2.195,-64.3932,-6.6,-1.768,0.005955,
2.2,-64.3865,-6.4,5.241,0.004266,
2.205,-64.3926,-6.4,0.978,-0.003288,
2.21,-64.3858,-6.3,3.554,0.004888,
2.215,-64.3883,-6.4,-1.24,-0.002222,
2.22,-64.3871,-6.4,-0.425,0,
2.225,-64.3834,-6.4,-3.13,0,
2.23,-64.37,-6.3,6.12,0.006488,
2.235,-64.3492,-6.4,-4.271,0.003288,
2.24,-64.2973,-6.3,2.375,0.012533,
2.245,-64.2265,-6.3,1.432,0.011466,
2.25,-64.1374,-6.4,3.813,0.020622,
2.255,-64.0453,-6.4,-4.155,0.0168,
2.26,-63.9446,-6.4,1.158,0.02,
2.265,-63.8463,-6.4,-1.252,0.017866,
2.27,-63.7505,-6.4,1.231,0.021688,
2.275,-63.6632,-6.4,-4.162,0.015199,
2.28,-63.5649,-6.4,3.478,0.023911,
2.285,-63.4734,-6.4,-0.067,0.0184,
2.29,-63.3629,-6.4,4.406,0.026577,
2.295,-63.2414,-6.4,-7.817,0.017955,
2.3,-63.0864,-6.4,4.644,0.038488,
2.305,-62.9198,-6.4,-3.574,0.035288,
2.31,-62.7263,-6.4,1.217,0.039022,
2.315,-62.5255,-6.4,-7.701,0.035822,
2.32,-62.3222,-6.4,2.359,0.0424,
2.325,-62.1306,-6.4,-0.333,0.037422,
2.33,-61.9383,-6.4,-6.244,0.035822,
2.335,-61.7558,-6.4,-7.476,0.034755,
2.34,-61.5666,-6.4,3.891,0.041244,
2.345,-61.3664,-6.4,-0.292,0.041777,
2.35,-61.151,-6.4,0.195,0.0456,
2.355,-60.9313,-6.3,-4.258,0.040622,
2.36,-60.6902,-6.4,-1.539,0.0472,
2.365,-60.4479,-6.4,-6.923,0.046666,
2.37,-60.1903,-6.4,-3.12,0.053688,
2.375,-59.9199,-6.4,-2.068,0.053155,
2.38,-59.6385,-6.4,0.174,0.058044,
2.385,-59.3566,-6.4,-0.902,0.055288,
2.39,-59.0752,-6.4,2.028,0.058044,
2.395,-58.7944,-6.4,-2.233,0.054844,
2.4,-58.5069,-6.4,1.746,0.060266,
2.405,-58.2219,-6.4,2.367,0.057511,
2.41,-57.9259,-6.4,1.485,0.061333,
2.415,-57.6207,-6.3,4.273,0.060799,
2.42,-57.2978,-6.3,0.521,0.066755,
2.425,-56.9713,-6.3,-2.045,0.064533,
2.43,-56.6246,-6.3,3.48,0.072177,
2.435,-56.2737,-6.3,-1.22,0.070488,
2.44,-55.9166,-6.3,0.294,0.071644,
2.445,-55.5473,-6.3,-2.548,0.072711,
2.45,-55.1708,-6.4,2.612,0.078133,
2.455,-54.7899,-6.3,1.148,0.078666,
2.46,-54.4127,-6.4,-0.597,0.076,
2.465,-54.0276,-6.3,-3.203,0.073244,
2.47,-53.6327,-6.3,3.592,0.083555,
2.475,-53.2366,-6.2,0.764,0.0792,
2.48,-52.827,-6.3,-0.087,0.086311,
2.485,-52.4144,-6.3,-5.649,0.077066,
2.49,-51.9872,-6.3,2.917,0.086755,
2.495,-51.5685,-6.3,0.902,0.082933,
2.5,-51.1418,-6.3,1.254,0.085244,
2.505,-50.7109,-6.3,1.697,0.086311,
2.51,-50.2739,-6.2,5.166,0.087377,
2.515,-49.8277,-6.2,-1.813,0.087911,
2.52,-49.3846,-6.3,2.698,0.090044,
2.525,-48.9403,-6.2,-1.711,0.087377,
2.53,-48.4929,-6.2,-0.35,0.090044,
2.535,-48.0504,-6.2,0.465,0.088444,
2.54,-47.6018,-6.2,3.286,0.092266,
2.545,-47.1446,-6.2,-0.398,0.0912,
2.55,-46.6789,-6.2,-1.09,0.093333,
2.555,-46.2059,-6.2,-0.521,0.095466,
2.56,-45.7317,-6.2,0.165,0.094933,
2.565,-45.2538,-6.2,-1.058,0.095466,
2.57,-44.7734,-6.2,6.328,0.099288,
2.575,-44.2919,-6.2,-5.24,0.091111,
2.58,-43.7969,-6.2,-3.421,0.101422,
2.585,-43.311,-6.2,-4.91,0.0944,
2.59,-42.8191,-6.2,-0.266,0.100355,
2.595,-42.3345,-6.2,0.182,0.097066,
2.6,-41.8553,-6.2,-0.658,0.096088,
2.605,-41.3762,-6.1,3.342,0.0944,
2.61,-40.9007,-6.1,0.063,0.097155,
2.615,-40.4241,-6.1,-0.46,0.095466,
2.62,-39.9376,-6.1,1.026,0.098755,
2.625,-39.4438,-6.1,-0.85,0.099288,
2.63,-38.947,-6,0.446,0.099822,
2.635,-38.4355,-6.1,2.779,0.103111,
2.64,-37.9216,-6.2,0.274,0.101511,
2.645,-37.4016,-6.1,-0.247,0.103644,
2.65,-36.881,-6.2,-0.827,0.105777,
2.655,-36.3628,-6.1,0.397,0.103022,
2.66,-35.8391,-6.1,-1.505,0.106311,
2.665,-35.3185,-6.1,-1.039,0.103022,
2.67,-34.8021,-6.2,0.701,0.101422,
