Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.375,-18.7798,-5.4,2.138,-0.095466,
0.38,-19.2583,-5.4,-1.024,-0.096533,
0.385,-19.7356,-5.4,3.135,-0.095466,
0.39,-20.219,-5.4,1.489,-0.0976,
0.395,-20.7036,-5.4,0.644,-0.095466,
0.4,-21.1901,-5.4,0.036,-0.098755,
0.405,-21.6784,-5.4,3.346,-0.095466,
0.41,-22.1648,-5.4,6.231,-0.095466,
0.415,-22.6549,-5.4,1.951,-0.098133,
0.42,-23.1359,-5.4,1.155,-0.100355,
0.425,-23.612,-5.4,3.088,-0.098222,
0.43,-24.0868,-5.5,-1.059,-0.098133,
0.435,-24.5617,-5.5,-0.014,-0.094933,
0.44,-25.0506,-5.5,-0.864,-0.100977,
0.445,-25.5364,-5.5,-0.99,-0.095466,
0.45,-26.0314,-5.6,2.076,-0.097688,
0.455,-26.5301,-5.5,0.008,-0.099822,
0.46,-27.033,-5.5,1.399,-0.102577,
0.465,-27.5304,-5.5,0.607,-0.099822,
0.47,-28.0291,-5.5,1.156,-0.100355,
0.475,-28.5338,-5.5,1.369,-0.099822,
0.48,-29.041,-5.5,-3.34,-0.103555,
0.485,-29.5452,-5.5,-2.433,-0.105244,
0.49,-30.0487,-5.5,-0.419,-0.100888,
0.495,-30.5627,-5.5,-1.544,-0.105866,
0.5,-31.0839,-5.5,-1.781,-0.105777,
0.505,-31.6118,-5.4,4.589,-0.101955,
0.51,-32.1453,-5.4,1.881,-0.107999,
0.515,-32.6787,-5.4,5.415,-0.106844,
0.52,-33.2097,-5.4,3.032,-0.108977,
0.525,-33.7347,-5.4,-5.987,-0.104711,
0.53,-34.2614,-5.3,-2.127,-0.107466,
0.535,-34.7777,-5.4,-4.24,-0.105777,
0.54,-35.2941,-5.4,1.661,-0.102577,
0.545,-35.8062,-5.4,3.398,-0.098755,
0.55,-36.3195,-5.5,-0.254,-0.104711,
0.555,-36.8365,-5.4,1.424,-0.103644,
0.56,-37.3565,-5.4,-0.3,-0.106399,
0.565,-37.8753,-5.4,0.243,-0.105244,
0.57,-38.3935,-5.4,-1.76,-0.104177,
0.575,-38.911,-5.4,-0.962,-0.102488,
0.58,-39.4268,-5.3,1.572,-0.101422,
0.585,-39.9358,-5.4,1.095,-0.101955,
0.59,-40.4455,-5.3,-0.979,-0.100977,
0.595,-40.9453,-5.3,-1.073,-0.101422,
0.6,-41.441,-5.4,-5.779,-0.100444,
0.605,-41.9298,-5.3,2.841,-0.095466,
0.61,-42.4163,-5.3,2.969,-0.0928,
0.615,-42.9015,-5.3,0.936,-0.096,
0.62,-43.3837,-5.3,2.735,-0.097155,
0.625,-43.8653,-5.4,-3.042,-0.099288,
0.63,-44.3401,-5.4,-3.589,-0.096,
0.635,-44.8144,-5.4,-0.559,-0.096088,
0.64,-45.2862,-5.3,0.731,-0.0944,
0.645,-45.75,-5.3,1.429,-0.0944,
0.65,-46.2066,-5.3,2.637,-0.0928,
0.655,-46.6601,-5.3,2.385,-0.089511,
0.66,-47.1105,-5.4,1.468,-0.087377,
0.665,-47.5548,-5.4,0.384,-0.086755,
0.67,-47.9955,-5.3,-0.909,-0.087377,
0.675,-48.4374,-5.3,-3.765,-0.093333,
0.68,-48.8793,-5.4,0.32,-0.087377,
0.685,-49.3206,-5.3,0.41,-0.088977,
0.69,-49.7588,-5.3,3.588,-0.086222,
0.695,-50.1946,-5.3,-1.077,-0.087911,
0.7,-50.6243,-5.3,-1.051,-0.085155,
0.705,-51.0497,-5.3,1.787,-0.084622,
0.71,-51.4727,-5.3,-0.591,-0.083555,
0.715,-51.8822,-5.3,0.405,-0.0808,
0.72,-52.2979,-5.4,0.57,-0.081422,
0.725,-52.6989,-5.3,-1.768,-0.081422,
0.73,-53.0944,-5.3,0.524,-0.078666,
0.735,-53.4868,-5.3,2.89,-0.075911,
0.74,-53.8726,-5.4,-0.021,-0.076533,
0.745,-54.2559,-5.3,-0.978,-0.080266,
0.75,-54.6313,-5.4,-0.774,-0.0744,
0.755,-55.0109,-5.4,1.171,-0.0776,
0.76,-55.3838,-5.4,-1.206,-0.075911,
0.765,-55.7519,-5.4,-1.063,-0.0776,
0.77,-56.1046,-5.4,-2.751,-0.068888,
0.775,-56.455,-5.3,4.294,-0.068888,
0.78,-56.7956,-5.4,0.449,-0.068355,
0.785,-57.1294,-5.4,-2.197,-0.067822,
0.79,-57.4505,-5.4,-0.087,-0.063999,
0.795,-57.7715,-5.4,-1.846,-0.062933,
0.8,-58.0822,-5.4,1.033,-0.061866,
0.805,-58.3855,-5.3,2.71,-0.060177,
0.81,-58.6797,-5.4,2.312,-0.058577,
0.815,-58.9654,-5.3,-0.215,-0.056977,
0.82,-59.2406,-5.4,1.076,-0.053155,
0.825,-59.511,-5.3,-3.035,-0.055288,
0.83,-59.7716,-5.4,2.037,-0.050933,
0.835,-60.0243,-5.3,-1.707,-0.053155,
0.84,-60.263,-5.5,0.124,-0.046666,
0.845,-60.5065,-5.3,-0.495,-0.048266,
0.85,-60.739,-5.4,-2.851,-0.043377,
0.855,-60.971,-5.4,1.43,-0.041777,
0.86,-61.1974,-5.4,2.19,-0.041777,
0.865,-61.411,-5.3,2.573,-0.043377,
0.87,-61.6161,-5.4,-3.975,-0.040711,
0.875,-61.8157,-5.4,3.413,-0.040177,
0.88,-61.9994,-5.4,-4.14,-0.037955,
0.885,-62.1831,-5.3,1.312,-0.040088,
0.89,-62.351,-5.4,-4.725,-0.034755,
0.895,-62.5152,-5.4,0.487,-0.036888,
0.9,-62.6696,-5.4,-2.086,-0.031466,
0.905,-62.821,-5.4,-1.605,-0.034755,
0.91,-62.9601,-5.5,-2.366,-0.024444,
0.915,-63.1048,-5.4,-0.402,-0.029866,
0.92,-63.2354,-5.6,0.433,-0.025511,
0.925,-63.3538,-5.7,0.335,-0.019555,
0.93,-63.4557,-6.5,-1.675,-0.020088,
0.935,-63.5332,-6.6,0.377,-0.018933,
0.94,-63.601,-6.5,2.482,-0.013066,
0.945,-63.6687,-6.5,-0.709,-0.014577,
0.95,-63.745,-6.6,-2.78,-0.015199,
0.955,-63.8152,-6.6,1.89,-0.015199,
0.96,-63.883,-6.7,-3.384,-0.012533,
0.965,-63.9434,-6.6,1.547,-0.012444,
0.97,-63.9953,-6.5,-1.756,-0.010311,
0.975,-64.0417,-6.5,3.764,-0.008711,
0.98,-64.0697,-6.5,-1.852,-0.004888,
0.985,-64.0929,-6.5,-0.973,-0.006488,
0.99,-64.0984,-6.5,2.581,0,
0.995,-64.1045,-6.5,2.937,0,
1,-64.1076,-6.4,-0.427,-0.003288,
1.005,-64.1436,-6.6,-6.363,-0.012533,
1.01,-64.262,-6.6,-6.469,-0.031999,
1.015,-64.472,-6.6,-2.567,-0.048888,
1.02,-64.779,-6.6,-1.298,-0.066222,
1.025,-65.169,-6.6,-1.485,-0.085155,
1.03,-65.6353,-6.8,-3.84,-0.097688,
1.035,-66.1754,-7.1,-1.08,-0.112266,
1.04,-66.7559,-7.4,-2.377,-0.118311,
1.045,-67.373,-7.2,2.064,-0.123733,
1.05,-68.001,-7.5,1.247,-0.124799,
1.055,-68.6382,-8.6,-0.131,-0.127466,
1.06,-69.2541,-9.7,0.556,-0.120977,
1.065,-69.8363,-11.2,2.177,-0.111733,
1.07,-70.3625,-18.9,4.229,-0.099822,
1.075,-70.6774,-31.8,11.77,-0.039022,
1.08,-70.6951,-32.9,3.513,0.007555,
1.085,-70.6811,-31,-0.786,-0.001155,
1.09,-70.6908,-31.4,-3.683,-0.002666,
1.095,-70.7043,-32.7,-1.618,-0.003288,
1.1,-70.7116,-33.3,-4.243,-0.002755,
1.105,-70.7244,-34.7,0.133,-0.002755,
1.11,-70.758,-36.5,2.556,-0.007644,
1.115,-70.7665,-37,1.841,-0.0016,
1.12,-70.7665,-36.8,3.448,0.000533,
1.125,-70.7659,-36.4,-1.036,-0.001066,
1.13,-70.7659,-36,-2.701,-0.000533,
1.135,-70.7665,-35.9,2.611,0.000533,
1.14,-70.7683,-36.1,0.445,-0.001066,
1.145,-70.7683,-36.3,0.242,0.001155,
1.15,-70.7696,-36.3,-2.273,-0.002222,
1.155,-70.7647,-36.1,1.138,0.002666,
1.16,-70.7671,-35.9,-0.111,0.001688,
1.165,-70.7708,-35.9,-1.007,-0.002222,
1.17,-70.7683,-35.9,1.068,0,
1.175,-70.7683,-36,3.474,0,
1.18,-70.7702,-35.9,-2.242,-0.002222,
1.185,-70.769,-35.8,-5.171,0.001066,
1.19,-70.769,-35.8,0.449,-0.001155,
1.195,-70.7732,-35.9,-1.916,-0.002666,
1.2,-70.7708,-36,-3.252,-0.0016,
1.205,-70.7732,-36.1,-2.118,-0.0016,
1.21,-70.7714,-36.1,0.303,0.0016,
1.215,-70.7696,-36,3.851,0.0032,
1.22,-70.7726,-35.9,-0.167,-0.001066,
1.225,-70.772,-35.9,-1.064,-0.000533,
1.23,-70.7726,-35.9,-0.778,-0.000533,
1.235,-70.7726,-35.9,0.503,0.000533,
1.24,-70.7726,-36.1,-0.983,0,
1.245,-70.7744,-36,0.591,-0.0016,
1.25,-70.7744,-36,2.709,0.002222,
1.255,-70.7732,-36.1,-3.202,-0.000533,
1.26,-70.7738,-36,1.22,0.002222,
1.265,-70.7793,-36,-0.554,-0.005422,
1.27,-70.7757,-36.1,-1.838,-0.000533,
1.275,-70.7781,-36.3,1.663,0.003288,
1.28,-70.7781,-36.3,-3.247,0,
1.285,-70.7824,-36.3,-3.484,-0.003822,
1.29,-70.7781,-36.2,0.777,0.002755,
1.295,-70.7793,-36.1,2.714,0.003288,
1.3,-70.7824,-36.1,0.786,0.001066,
1.305,-70.7836,-36.3,-0.141,-0.0016,
1.31,-70.7836,-36.3,-0.285,-0.000533,
1.315,-70.783,-36.5,0.002,0,
1.32,-70.7836,-36.4,-2.833,0,
1.325,-70.7836,-36.4,-1.222,-0.000533,
1.33,-70.7836,-36.5,0.516,0,
1.335,-70.7842,-36.4,1.836,0.001066,
1.34,-70.7842,-36.5,0.698,-0.000533,
1.345,-70.7854,-36.5,-2.024,-0.002133,
1.35,-70.7836,-36.5,-1.294,0,
1.355,-70.7848,-36.5,-2.109,-0.000533,
1.36,-70.7854,-36.5,-6.597,-0.0016,
1.365,-70.7836,-36.5,0.96,0.001066,
1.37,-70.7885,-36.4,2.185,-0.000533,
1.375,-70.7836,-36.5,2.273,0.0016,
1.38,-70.7891,-36.6,1.94,-0.002133,
1.385,-70.786,-36.6,2.209,0.001688,
1.39,-70.7842,-36.6,1.757,0.003288,
1.395,-70.7867,-36.6,-5.823,-0.001688,
1.4,-70.7891,-36.6,-0.966,-0.003288,
1.405,-70.7879,-36.6,-0.098,0.000533,
1.41,-70.7897,-36.7,0.058,-0.000533,
1.415,-70.7897,-36.7,-1.507,-0.002133,
1.42,-70.7921,-36.6,-3.328,-0.002133,
1.425,-70.7903,-36.6,1.21,0.001066,
1.43,-70.7915,-36.6,-3.19,-0.002666,
1.435,-70.7921,-36.6,1.038,-0.001066,
1.44,-70.7891,-36.6,-2.44,0.003822,
1.445,-70.7909,-36.7,1.961,0,
1.45,-70.7909,-36.7,-0.89,0.002222,
1.455,-70.7909,-36.7,3.846,0.002755,
1.46,-70.7909,-36.8,3.995,0.002755,
1.465,-70.7934,-36.7,0.459,0,
1.47,-70.794,-36.7,3.637,-0.000533,
1.475,-70.7934,-36.7,-1.458,-0.001155,
1.48,-70.7915,-36.7,-0.313,-0.0016,
1.485,-70.7946,-36.7,-0.568,-0.000533,
1.49,-70.7946,-36.7,-0.134,-0.001066,
1.495,-70.7946,-36.8,0.891,-0.001066,
1.5,-70.794,-36.7,0.437,0,
1.505,-70.794,-36.7,1.201,0.001066,
1.51,-70.7946,-36.7,-2.182,-0.002222,
1.515,-70.7946,-36.8,-0.392,-0.000533,
1.52,-70.7928,-36.8,-0.217,0.000533,
1.525,-70.794,-36.9,0.876,0.000533,
1.53,-70.7946,-36.9,0.387,0,
1.535,-70.794,-36.9,0.878,0.001066,
1.54,-70.7958,-36.9,4.226,0.003288,
1.545,-70.7946,-36.8,-0.266,-0.000533,
1.55,-70.7946,-36.8,-1.928,-0.000533,
1.555,-70.7946,-36.8,-0.496,0,
1.56,-70.7958,-36.9,0.451,0,
1.565,-70.7946,-36.9,0.837,-0.000533,
1.57,-70.7946,-36.8,-1.104,-0.000533,
1.575,-70.7946,-36.9,-0.771,0.000533,
1.58,-70.7952,-36.9,0.343,-0.000533,
1.585,-70.7946,-36.9,-2.061,-0.000533,
1.59,-70.7946,-36.9,2.852,0.004355,
1.595,-70.7952,-36.9,-1.287,-0.000533,
1.6,-70.7982,-36.8,1.254,0.000622,
1.605,-70.7818,-36.3,-2.93,0.0032,
1.61,-70.7598,-34.7,2.788,0.006488,
1.615,-70.6982,-30.2,2.983,0.012977,
1.62,-70.5987,-24.7,-2.464,0.02,
1.625,-70.4766,-19.4,0.591,0.024444,
1.63,-70.324,-15.1,2.925,0.036888,
1.635,-70.1128,-12.7,3.583,0.051022,
1.64,-69.7735,-11.9,5.875,0.081333,
1.645,-69.2834,-11.1,7.652,0.108977,
1.65,-68.659,-10.3,0.539,0.130755,
1.655,-67.9558,-9.3,-1.171,0.140533,
1.66,-67.2228,-8.4,-0.044,0.146488,
1.665,-66.5185,-7.5,-5.036,0.134488,
1.67,-65.8806,-6.6,-6.512,0.118844,
1.675,-65.357,-6.2,-4.42,0.0976,
1.68,-64.9578,-6.3,-8.022,0.066755,
1.685,-64.6679,-6.6,-6.343,0.049866,
1.69,-64.4945,-6.7,-4.675,0.025511,
1.695,-64.4128,-6.6,-1.129,0.006488,
1.7,-64.4189,-6.5,-1.273,-0.004355,
1.705,-64.4457,-6.5,2.839,-0.010311,
1.71,-64.5098,-6.7,-3.542,-0.016266,
1.715,-64.652,-6.9,-3.405,-0.032533,
1.72,-64.8876,-7.1,-3.665,-0.052622,
1.725,-65.2257,-6.9,-2.84,-0.075911,
1.73,-65.6603,-7,-2.992,-0.095466,
1.735,-66.1797,-7.1,-3.971,-0.109599,
1.74,-66.7699,-7.7,-3.908,-0.124177,
1.745,-67.3949,-8.6,0.506,-0.127466,
1.75,-68.0346,-9.8,-1.032,-0.128088,
1.755,-68.6761,-11.2,-0.021,-0.126488,
1.76,-69.2943,-12.4,-0.767,-0.122577,
1.765,-69.8681,-13.7,2.513,-0.109066,
1.77,-70.3857,-19.8,15.098,-0.093333,
1.775,-70.7116,-33.9,16.837,-0.035822,
1.78,-70.7372,-35.3,7.188,0.007644,
1.785,-70.7091,-32.8,-4.318,0.001688,
1.79,-70.7256,-33.3,-4.032,-0.005422,
1.795,-70.7415,-34.6,3.929,-0.003288,
1.8,-70.7433,-35.1,-1.164,-0.001066,
1.805,-70.7543,-36.1,3.01,-0.002666,
1.81,-70.7848,-37.8,-1.628,-0.005422,
1.815,-70.7909,-38.3,5.107,0.002222,
1.82,-70.7921,-38.1,-3.505,-0.0016,
1.825,-70.7909,-37.6,2.933,0.003822,
1.83,-70.794,-37.2,-2.116,-0.003288,
1.835,-70.7928,-37.2,-1.723,-0.002222,
1.84,-70.7958,-37.4,-4.767,-0.005422,
1.845,-70.7921,-37.7,-3.58,-0.002133,
1.85,-70.7909,-37.8,4.101,0.001688,
1.855,-70.7952,-37.6,4.687,0,
1.86,-70.7903,-37.4,2.877,0.0016,
1.865,-70.7915,-37.1,1.246,0.002755,
1.87,-70.7946,-37.1,-4.247,-0.002755,
1.875,-70.7946,-37.1,-1.985,0.000533,
1.88,-70.7946,-37.1,-1.068,0.000533,
1.885,-70.7958,-37,-0.971,-0.000533,
1.89,-70.7958,-37,-0.818,-0.002133,
1.895,-70.7958,-37,-0.349,-0.002133,
1.9,-70.7952,-37.2,1.023,0,
1.905,-70.7958,-37.3,-0.344,-0.000533,
1.91,-70.7946,-37.3,0.922,0.001066,
1.915,-70.7921,-37.3,0.938,0.003288,
1.92,-70.7952,-37.2,1.528,0.000533,
1.925,-70.7958,-37.1,0.763,0.000533,
1.93,-70.7958,-37,1.068,0,
1.935,-70.7952,-37,0.17,0.000533,
1.94,-70.7952,-37.1,0.132,0,
1.945,-70.7958,-37,1.029,-0.000533,
1.95,-70.7952,-37,-0.425,0.000533,
1.955,-70.7964,-37.1,-0.854,-0.000533,
1.96,-70.7958,-37,0.256,0,
1.965,-70.8007,-37.1,-1.353,-0.003288,
1.97,-70.7964,-37.1,0.129,-0.000533,
1.975,-70.8001,-37.2,2.732,0.000533,
1.98,-70.797,-37.2,3.272,0,
1.985,-70.7989,-37.3,1.685,0,
1.99,-70.8001,-37.2,1.003,0.002133,
1.995,-70.8001,-37.1,6.184,0.000533,
2,-70.7982,-37,2.054,-0.001066,
2.005,-70.7995,-37,-1.121,0.000533,
2.01,-70.8007,-37.1,1.517,-0.000533,
2.015,-70.7964,-37.1,4.938,0.004355,
2.02,-70.7976,-37.2,-1.179,0.001688,
2.025,-70.8019,-37.1,1.119,0.0016,
2.03,-70.8044,-37.3,1.868,-0.002755,
2.035,-70.8013,-37.2,-2.844,0,
2.04,-70.7995,-37.3,-1.161,0.002133,
2.045,-70.8025,-37.3,-0.335,-0.0016,
2.05,-70.8056,-37.3,-4.641,-0.005422,
2.055,-70.8025,-37.3,2.534,0.001688,
2.06,-70.8025,-37.3,5.766,0.003822,
2.065,-70.8068,-37.2,4.346,-0.002133,
2.07,-70.8025,-37.2,0.211,-0.000533,
2.075,-70.805,-37.1,-4.518,0.000533,
2.08,-70.8025,-37.1,-4.249,-0.001066,
2.085,-70.8056,-37.2,-0.827,-0.002755,
2.09,-70.8068,-37.3,-4.545,-0.004355,
2.095,-70.8068,-37.4,1.188,-0.001066,
2.1,-70.8056,-37.4,0.047,0.001066,
2.105,-70.8068,-37.4,-1.022,0,
2.11,-70.8068,-37.3,-0.101,0,
2.115,-70.8068,-37.4,1.131,0,
2.12,-70.8068,-37.3,-3.337,0,
2.125,-70.8068,-37.3,1.09,-0.003822,
2.13,-70.8068,-37.3,-1.998,-0.001066,
2.135,-70.8068,-37.3,-0.125,-0.000533,
2.14,-70.8074,-37.2,-0.388,-0.001066,
2.145,-70.8068,-37.3,-1.03,-0.0016,
2.15,-70.8068,-37.3,1.266,0,
2.155,-70.8068,-37.3,0.443,0,
2.16,-70.8068,-37.4,0.161,0,
2.165,-70.8044,-37.4,0.594,0.002133,
2.17,-70.8056,-37.4,2.463,0.001066,
2.175,-70.8068,-37.3,-0.805,-0.001066,
2.18,-70.8068,-37.4,1.793,0,
2.185,-70.8068,-37.4,-0.558,0,
2.19,-70.8074,-37.4,-0.867,-0.000533,
2.195,-70.8068,-37.4,0.424,0,
2.2,-70.8068,-37.3,-4.101,-0.003822,
2.205,-70.8056,-37.2,0.275,0.001066,
2.21,-70.8068,-37.1,-0.287,-0.000533,
2.215,-70.8074,-37.2,-2.219,-0.000533,
2.22,-70.8074,-37.3,-0.681,-0.000533,
2.225,-70.8068,-37.5,0.292,0,
2.23,-70.8068,-37.5,-3.687,-0.002755,
2.235,-70.8074,-37.5,1.176,0,
2.24,-70.8074,-37.4,-2.615,-0.000533,
2.245,-70.8074,-37.3,1.112,-0.000533,
2.25,-70.808,-37.3,0.712,-0.001066,
2.255,-70.8068,-37.3,-1.012,0.000533,
2.26,-70.8074,-37.3,-2.213,-0.000533,
2.265,-70.8068,-37.3,0.446,0,
2.27,-70.8062,-37.3,-1.15,0.000533,
2.275,-70.8074,-37.3,-0.089,-0.000533,
2.28,-70.8068,-37.3,-1.323,-0.001066,
2.285,-70.808,-37.3,-0.21,-0.001066,
2.29,-70.8074,-37.3,0.11,-0.000533,
2.295,-70.8074,-37.3,-0.441,-0.000533,
2.3,-70.8074,-37.4,0.467,0.001066,
2.305,-70.7952,-36.7,1.114,0.000533,
2.31,-70.7683,-35.1,-0.044,0.007111,
2.315,-70.7012,-30.4,2.042,0.019555,
2.32,-70.6054,-24.8,0.428,0.019555,
2.325,-70.4857,-19.6,0.291,0.022844,
2.33,-70.335,-15.5,-1.922,0.029866,
2.335,-70.1208,-13.2,3.527,0.0504,
2.34,-69.7771,-12.4,5.086,0.082488,
2.345,-69.2821,-11.5,2.985,0.111288,
2.35,-68.6553,-10.6,5.564,0.135111,
2.355,-67.9491,-9.7,1.349,0.143822,
2.36,-67.2179,-8.8,0.563,0.146488,
2.365,-66.5142,-7.9,-1.275,0.135644,
2.37,-65.8831,-7,-2.555,0.120444,
2.375,-65.3618,-6.4,-7.867,0.093866,
2.38,-64.959,-6.2,-3.346,0.072177,
2.385,-64.677,-6.5,-3.354,0.049955,
2.39,-64.5037,-6.7,-7.173,0.024977,
2.395,-64.425,-6.7,-5.745,0.007555,
2.4,-64.428,-6.6,1.058,-0.004888,
2.405,-64.4512,-6.7,-0.929,-0.005422,
2.41,-64.5183,-6.8,-2.79,-0.018933,
2.415,-64.6599,-6.9,-4.911,-0.034666,
2.42,-64.8949,-7,-1.39,-0.056355,
2.425,-65.2282,-6.9,-5,-0.076,
2.43,-65.6621,-7.1,-5.732,-0.092177,
2.435,-66.1852,-7.3,-1.974,-0.110666,
2.44,-66.7724,-8,-2.073,-0.120977,
2.445,-67.4004,-9.1,0.461,-0.125866,
2.45,-68.0407,-10.3,-3.296,-0.129155,
2.455,-68.6797,-11.7,2.278,-0.127466,
2.46,-69.295,-13,1.28,-0.119911,
2.465,-69.8644,-14.3,1.96,-0.106844,
2.47,-70.3857,-19.6,6.004,-0.098755,
2.475,-70.7213,-34.2,13.351,-0.042844,
2.48,-70.75,-35.8,5.073,0.007111,
2.485,-70.7232,-33.3,3.637,0.0032,
2.49,-70.7342,-33.7,0.253,-0.004888,
2.495,-70.7525,-34.9,-5.328,-0.003822,
2.5,-70.7561,-35.4,4.503,-0.000533,
2.505,-70.7628,-36.5,3.781,-0.001066,
2.51,-70.7885,-38.2,2.875,-0.003288,
2.515,-70.7976,-38.6,3.483,0.000533,
2.52,-70.7958,-38.5,-0.424,0,
2.525,-70.7976,-38,-0.339,-0.0016,
2.53,-70.7958,-37.7,0.001,0.000533,
2.535,-70.7964,-37.5,2.588,0.002222,
2.54,-70.7958,-37.7,-0.748,-0.000533,
2.545,-70.7964,-38.1,4.139,0.003822,
2.55,-70.7989,-38.3,-6.316,-0.003288,
2.555,-70.7995,-38.1,0.244,-0.001155,
2.56,-70.7995,-37.8,2.972,0.001066,
2.565,-70.797,-37.5,0.939,-0.001066,
2.57,-70.7964,-37.5,4.278,0.004355,
2.575,-70.8013,-37.5,0.265,-0.001066,
2.58,-70.8001,-37.4,4.554,0.001066,
2.585,-70.8007,-37.4,-0.661,-0.002222,
2.59,-70.7995,-37.3,-1.671,-0.002222,
2.595,-70.8007,-37.4,-4.381,-0.000533,
2.6,-70.8001,-37.5,4.072,0,
2.605,-70.8013,-37.6,0.544,-0.001066,
2.61,-70.7976,-37.6,1.583,0.002222,
2.615,-70.7964,-37.6,-1.3,0,
2.62,-70.8019,-37.5,-0.29,0.003288,
2.625,-70.8001,-37.4,5.294,0.003822,
2.63,-70.8044,-37.4,4.103,-0.001688,
2.635,-70.797,-37.4,2.025,0.004888,
2.64,-70.8013,-37.3,-0.27,-0.0016,
2.645,-70.8001,-37.4,6.873,0.005955,
2.65,-70.8056,-37.3,-0.668,-0.004355,
2.655,-70.8025,-37.3,0.869,0.003822,
2.66,-70.8025,-37.3,0.299,0.001688,
2.665,-70.8056,-37.4,2.758,0.001066,
2.67,-70.8044,-37.4,0.34,0.001066,
2.675,-70.8062,-37.5,2.389,0,
2.68,-70.8025,-37.5,2.148,0.003288,
2.685,-70.8044,-37.5,1.201,0.001066,
