Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
2.29,-63.3746,-6.4,1.014,0.024355,
2.295,-63.2409,-6.4,-3.383,0.026044,
2.3,-63.0956,-6.4,-0.18,0.031999,
2.305,-62.929,-6.4,-2.347,0.032533,
2.31,-62.7404,-6.4,1.086,0.037955,
2.315,-62.5469,-6.4,-0.757,0.036888,
2.32,-62.3406,-6.5,4.422,0.045066,
2.325,-62.1459,-6.4,2.306,0.039111,
2.33,-61.9555,-6.4,6.616,0.041244,
2.335,-61.7663,-6.4,0.904,0.038488,
2.34,-61.571,-6.4,2.044,0.039555,
2.345,-61.3659,-6.3,3.307,0.041244,
2.35,-61.1431,-6.3,3.765,0.046666,
2.355,-60.9155,-6.4,-0.034,0.044977,
2.36,-60.6829,-6.4,2.722,0.047733,
2.365,-60.4424,-6.4,1.678,0.048888,
2.37,-60.194,-6.3,-2.172,0.049955,
2.375,-59.9279,-6.3,0.067,0.053155,
2.38,-59.6545,-6.4,0.951,0.055822,
2.385,-59.3725,-6.4,-0.277,0.058577,
2.39,-59.0887,-6.4,1.794,0.056977,
2.395,-58.8067,-6.4,0.641,0.055911,
2.4,-58.518,-6.4,5.039,0.061333,
2.405,-58.2317,-6.3,-0.592,0.055377,
2.41,-57.9345,-6.4,-3.227,0.059111,
2.415,-57.6287,-6.3,1.3,0.063466,
2.42,-57.3101,-6.3,0.346,0.064533,
2.425,-56.9811,-6.3,-4.017,0.064622,
2.43,-56.6418,-6.3,0.228,0.067822,
2.435,-56.2933,-6.3,3.157,0.068355,
2.44,-55.9289,-6.3,1.402,0.073777,
2.445,-55.5572,-6.3,1.075,0.074844,
2.45,-55.1696,-6.4,-0.607,0.0792,
2.455,-54.7875,-6.4,-0.77,0.077066,
2.46,-54.4048,-6.4,4.057,0.0792,
2.465,-54.0258,-6.2,-3.608,0.073244,
2.47,-53.6401,-6.2,0.168,0.076444,
2.475,-53.2452,-6.2,-1.005,0.074311,
2.48,-52.8374,-6.3,-2.843,0.079822,
2.485,-52.4267,-6.3,0.605,0.082488,
2.49,-52,-6.3,4.371,0.087911,
2.495,-51.5868,-6.2,0.16,0.083022,
2.5,-51.1541,-6.3,-1.227,0.089511,
2.505,-50.725,-6.2,-1.111,0.086844,
2.51,-50.2813,-6.2,1.261,0.0928,
2.515,-49.837,-6.2,0.708,0.091644,
2.52,-49.389,-6.3,4.042,0.092711,
2.525,-48.9397,-6.2,-1.515,0.090133,
2.53,-48.4924,-6.2,0.563,0.090044,
2.535,-48.0468,-6.2,-2.135,0.088977,
2.54,-47.6,-6.2,0.546,0.093866,
2.545,-47.1532,-6.2,-2.197,0.085777,
2.55,-46.6863,-6.2,2.137,0.096622,
2.555,-46.2115,-6.2,1.173,0.096533,
2.56,-45.7384,-6.2,2.671,0.096088,
2.565,-45.2618,-6.2,1.97,0.096533,
2.57,-44.7796,-6.2,-2.565,0.095466,
2.575,-44.2962,-6.2,-3.293,0.095466,
2.58,-43.803,-6.2,-1.118,0.100888,
2.585,-43.3166,-6.2,-1.084,0.099288,
2.59,-42.8228,-6.2,-1.69,0.097155,
2.595,-42.337,-6.2,4.286,0.096533,
2.6,-41.8536,-6.2,3.639,0.093866,
2.605,-41.3787,-6.1,-1.376,0.0928,
2.61,-40.9045,-6.1,-0.281,0.095466,
2.615,-40.4284,-6.1,0.855,0.096,
2.62,-39.9438,-6.1,0.017,0.098755,
2.625,-39.4524,-6.1,0.642,0.098222,
2.63,-38.9519,-6.1,1.818,0.103644,
2.635,-38.4478,-6.1,3,0.100888,
2.64,-37.9314,-6.1,-1.391,0.104177,
2.645,-37.4181,-6.1,1.536,0.103111,
2.65,-36.8951,-6.1,-2.425,0.102488,
2.655,-36.3689,-6.2,1.518,0.105244,
2.66,-35.8434,-6.1,-0.938,0.103644,
2.665,-35.3252,-6.1,-2.732,0.101511,
2.67,-34.8046,-6.1,1.73,0.104711,
