Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
1.25,-70.7842,-36.5,-0.849,-0.004355,
1.255,-70.7824,-36.6,-2.725,-0.001066,
1.26,-70.783,-36.5,1.966,0.002222,
1.265,-70.7867,-36.5,2.294,-0.001066,
1.27,-70.7897,-36.6,2.329,-0.003733,
1.275,-70.783,-36.7,3.971,0.002222,
1.28,-70.7867,-36.8,-4.807,-0.003822,
1.285,-70.7861,-36.7,-5.162,-0.003822,
1.29,-70.7873,-36.6,-4.399,-0.004888,
1.295,-70.7879,-36.5,-1.499,-0.002133,
1.3,-70.7867,-36.5,3.92,0.0032,
1.305,-70.7903,-36.6,-6.489,-0.001066,
1.31,-70.7873,-36.7,-3.156,-0.003288,
1.315,-70.7891,-36.8,-0.221,0.000533,
1.32,-70.7873,-36.7,2.214,0.002666,
1.325,-70.7909,-36.7,0.226,-0.002133,
1.33,-70.7922,-36.8,4.657,0,
1.335,-70.7922,-36.8,-1.645,0,
1.34,-70.7885,-36.8,-0.536,-0.000533,
1.345,-70.7891,-36.8,-1.429,0,
1.35,-70.7903,-36.8,-2,-0.001066,
1.355,-70.7928,-36.8,-1.142,-0.003288,
1.36,-70.7909,-36.9,-1.819,0.001155,
1.365,-70.7922,-36.8,-0.15,0.000533,
1.37,-70.7928,-36.7,-0.285,-0.000533,
1.375,-70.7928,-36.8,-0.85,-0.000533,
1.38,-70.7903,-36.9,0.568,0.002755,
1.385,-70.7928,-36.9,0.733,0.000533,
1.39,-70.7928,-36.9,1.549,0.000533,
1.395,-70.7928,-36.9,1.531,0.0016,
1.4,-70.7934,-36.9,-0.833,0,
1.405,-70.7934,-36.9,0.757,0.000533,
1.41,-70.794,-36.9,0.503,0,
1.415,-70.7934,-37,0.635,0.000533,
1.42,-70.7934,-36.9,-0.016,0.000533,
1.425,-70.7928,-36.8,-0.954,0.000533,
1.43,-70.7946,-36.9,2.993,-0.000533,
1.435,-70.7946,-36.9,-0.064,-0.002666,
1.44,-70.7946,-36.9,2.562,0,
1.445,-70.7977,-36.9,0.553,-0.000622,
1.45,-70.7928,-37,1.9,0.0016,
1.455,-70.797,-37,-1.491,-0.003733,
1.46,-70.7958,-37,-4.011,-0.001066,
1.465,-70.794,-37,-1.031,0,
1.47,-70.7946,-37,-1.311,0.003288,
1.475,-70.7977,-36.9,-1.007,-0.000622,
1.48,-70.7952,-37,-0.413,0.0016,
1.485,-70.7977,-37,-0.228,-0.001688,
1.49,-70.7977,-37,-2.58,-0.001688,
1.495,-70.7989,-37,-0.799,-0.003822,
1.5,-70.7934,-37,2.707,0.004888,
1.505,-70.7934,-37,2.58,0.0032,
1.51,-70.7983,-37,6.308,0.0016,
1.515,-70.7989,-37,0.392,-0.000533,
1.52,-70.7983,-37,0.716,0.002666,
1.525,-70.7983,-37.1,-2.14,-0.002222,
1.53,-70.7958,-37.2,6.354,0.006577,
1.535,-70.8032,-37.1,-3.93,-0.001688,
1.54,-70.797,-37.2,4.543,0.006577,
1.545,-70.7983,-37.1,5.379,0.005422,
1.55,-70.8025,-37.1,0.184,0.001688,
1.555,-70.8044,-37.2,-0.949,0,
1.56,-70.8044,-37.3,-0.772,-0.000533,
1.565,-70.8044,-37.2,0.178,0.000533,
1.57,-70.7989,-37.3,-0.283,0.002133,
1.575,-70.805,-37.2,-1.997,-0.0016,
1.58,-70.8056,-37.2,0.553,-0.001066,
1.585,-70.8056,-37.2,-3.004,-0.002133,
1.59,-70.8056,-37.3,0.989,-0.001066,
1.595,-70.8056,-37.3,0.401,-0.002133,
1.6,-70.8025,-37,4.16,0.002755,
1.605,-70.7873,-36.5,-0.122,0.0016,
1.61,-70.7604,-34.4,4.688,0.008177,
1.615,-70.689,-29.7,3.585,0.017955,
1.62,-70.5895,-24.1,-0.55,0.020622,
1.625,-70.4607,-18.7,3.326,0.030399,
1.63,-70.3014,-14.5,2.851,0.038577,
1.635,-70.075,-12.8,0.015,0.049333,
1.64,-69.7192,-11.8,9.365,0.081866,
1.645,-69.2083,-10.9,6.294,0.111733,
1.65,-68.5729,-10.2,5.783,0.135111,
1.655,-67.8631,-9.3,-1.993,0.1432,
1.66,-67.1301,-8.4,-0.36,0.146488,
1.665,-66.4306,-7.5,-3.656,0.132888,
1.67,-65.8117,-6.5,-3.217,0.115022,
1.675,-65.299,-6.1,-7.366,0.094933,
1.68,-64.9127,-6.2,2.359,0.073155,
1.685,-64.6465,-6.4,-6.131,0.041244,
1.69,-64.4793,-6.6,-2.952,0.026044,
1.695,-64.4073,-6.6,-1.153,0.007022,
1.7,-64.4067,-6.5,-1.939,-0.002755,
1.705,-64.4378,-6.7,-2.346,-0.009244,
1.71,-64.5153,-6.8,-3.849,-0.019022,
1.715,-64.6691,-6.8,-8.863,-0.036355,
1.72,-64.9273,-6.9,-3.062,-0.060266,
1.725,-65.2801,-6.9,-2.702,-0.074844,
1.73,-65.733,-7,-5.111,-0.098222,
1.735,-66.2713,-7.2,-1.066,-0.113955,
1.74,-66.8719,-7.8,-1.616,-0.122666,
1.745,-67.4987,-8.8,-0.119,-0.125866,
1.75,-68.1353,-10.2,-0.16,-0.128533,
1.755,-68.7627,-11.4,-0.156,-0.124711,
1.76,-69.3737,-12.7,-0.646,-0.122044,
1.765,-69.9322,-14.2,-2.401,-0.110666,
1.77,-70.44,-21.6,6.597,-0.093866,
1.775,-70.7299,-34.8,14.752,-0.033066,
1.78,-70.7378,-35,7.304,0.005422,
1.785,-70.7201,-33.3,-4.886,-0.001066,
1.79,-70.7342,-33.9,0.464,-0.005955,
1.795,-70.7482,-34.9,3.583,-0.003822,
1.8,-70.7507,-35.6,-1.552,0,
1.805,-70.7653,-36.8,-2.738,-0.005422,
1.81,-70.794,-38.5,-3.154,-0.007555,
1.815,-70.7946,-38.7,-0.411,0,
1.82,-70.797,-38.5,0.369,-0.001066,
1.825,-70.797,-37.9,1.426,-0.002133,
1.83,-70.7977,-37.6,-1.443,-0.001688,
1.835,-70.7958,-37.5,-0.872,-0.001066,
1.84,-70.797,-37.8,-0.485,-0.001066,
1.845,-70.7964,-38.2,-0.287,-0.000533,
1.85,-70.7946,-38.3,4.066,0.002133,
1.855,-70.797,-38,-0.138,-0.000533,
1.86,-70.7946,-37.7,-2.476,0.003822,
1.865,-70.7946,-37.5,1.182,0.004888,
1.87,-70.7983,-37.4,-0.066,0.000533,
1.875,-70.7995,-37.4,-0.97,-0.002222,
1.88,-70.7958,-37.5,0.03,0.001066,
1.885,-70.7958,-37.4,-2.663,0.003822,
1.89,-70.7989,-37.4,0.136,0.001066,
1.895,-70.8001,-37.4,1.896,-0.000533,
1.9,-70.7983,-37.6,2.072,0.001066,
1.905,-70.8001,-37.7,3.292,-0.000533,
1.91,-70.7989,-37.7,2.493,0,
1.915,-70.7989,-37.7,-0.162,-0.001066,
1.92,-70.7995,-37.5,-0.389,-0.000533,
1.925,-70.8038,-37.4,0.445,0.000533,
1.93,-70.7989,-37.4,1.592,0.003822,
1.935,-70.8038,-37.4,-1.143,-0.003822,
1.94,-70.8007,-37.4,-2.598,-0.000533,
1.945,-70.7995,-37.4,3.227,0.004355,
1.95,-70.7989,-37.4,3.613,0.002133,
1.955,-70.8025,-37.4,-5.803,-0.0016,
1.96,-70.7995,-37.4,0.719,0.003288,
1.965,-70.8007,-37.3,1.7,0.002222,
1.97,-70.8044,-37.5,-1.413,-0.001066,
1.975,-70.8025,-37.6,-1.074,-0.0032,
1.98,-70.8013,-37.6,0.77,-0.0032,
1.985,-70.8044,-37.5,0.28,-0.000533,
1.99,-70.8025,-37.5,-1.741,-0.001066,
1.995,-70.8056,-37.3,1.104,-0.001066,
2,-70.8038,-37.2,-1.97,-0.000533,
2.005,-70.8056,-37.2,2.247,-0.001066,
2.01,-70.8013,-37.3,0.327,0.002755,
2.015,-70.8056,-37.5,0.87,-0.001066,
2.02,-70.8056,-37.4,0.463,-0.001066,
2.025,-70.8056,-37.4,-0.668,-0.001066,
2.03,-70.8056,-37.4,-0.726,-0.001066,
2.035,-70.8056,-37.4,0.299,0,
2.04,-70.8044,-37.4,0.338,0,
2.045,-70.8056,-37.4,-2.494,-0.004888,
2.05,-70.8025,-37.5,1.037,0.002755,
2.055,-70.805,-37.5,0.964,-0.000533,
2.06,-70.8044,-37.5,0.621,0.001066,
2.065,-70.8056,-37.4,0.819,0,
2.07,-70.805,-37.3,-0.428,0,
2.075,-70.8056,-37.2,-1.134,-0.002133,
2.08,-70.8056,-37.2,-1.527,0,
2.085,-70.8044,-37.4,1.222,0.001066,
2.09,-70.805,-37.4,0.004,0,
2.095,-70.8056,-37.5,0.662,0,
2.1,-70.8056,-37.5,-0.121,0.000533,
2.105,-70.8056,-37.5,-0.762,0,
2.11,-70.8093,-37.5,-0.518,-0.003288,
2.115,-70.8056,-37.5,0.22,0,
2.12,-70.8056,-37.4,-0.201,0,
2.125,-70.8056,-37.4,0.06,0,
2.13,-70.8056,-37.3,0.13,0.0016,
2.135,-70.8062,-37.4,-0.83,0,
2.14,-70.8056,-37.4,3.076,0.000533,
2.145,-70.8068,-37.3,0.563,0,
2.15,-70.8056,-37.4,0.588,0.000533,
2.155,-70.8099,-37.5,-2.08,-0.003288,
2.16,-70.8056,-37.5,2.047,0.001066,
2.165,-70.8062,-37.5,3.716,0,
2.17,-70.8062,-37.5,-0.195,0,
2.175,-70.8068,-37.4,-0.436,-0.001066,
2.18,-70.8056,-37.5,0.054,0,
2.185,-70.8111,-37.5,-0.782,-0.003822,
2.19,-70.8056,-37.5,-0.857,0,
2.195,-70.8074,-37.5,0.418,-0.0016,
2.2,-70.8068,-37.4,-3.603,-0.001066,
2.205,-70.8056,-37.3,0.206,0.003288,
2.21,-70.8111,-37.3,-5.311,-0.004888,
2.215,-70.8111,-37.4,3.526,-0.000533,
2.22,-70.8117,-37.4,2.624,-0.000533,
2.225,-70.8117,-37.6,2.24,-0.001066,
2.23,-70.8123,-37.6,-0.32,-0.000533,
2.235,-70.8074,-37.6,0.413,0.004355,
2.24,-70.8093,-37.5,5.956,0.002133,
2.245,-70.8056,-37.5,3.84,0.004888,
2.25,-70.8093,-37.5,-1.477,0.000533,
2.255,-70.8105,-37.5,-0.41,0.001066,
2.26,-70.8111,-37.6,-4.241,0,
2.265,-70.8086,-37.5,3.881,0.003288,
2.27,-70.8105,-37.6,-2.506,0.002666,
2.275,-70.8123,-37.6,-1.152,0.000533,
2.28,-70.8123,-37.6,-3.352,-0.0016,
2.285,-70.8123,-37.6,7.555,0.002222,
2.29,-70.8111,-37.7,1.236,0.002133,
2.295,-70.8135,-37.6,-0.312,0.002222,
2.3,-70.8117,-37.5,0.538,0.002133,
2.305,-70.7964,-37,-4.953,0.001688,
2.31,-70.7684,-34.7,1.131,0.008088,
2.315,-70.6963,-30.1,0.459,0.016888,
2.32,-70.5914,-24.3,4.311,0.028177,
2.325,-70.4693,-19.1,1.629,0.025511,
2.33,-70.3118,-14.8,4.633,0.036355,
2.335,-70.0829,-13.2,6.517,0.055911,
2.34,-69.7222,-12.3,6.716,0.081422,
2.345,-69.2071,-11.3,6.669,0.113955,
2.35,-68.5668,-10.6,-0.622,0.134577,
2.355,-67.857,-9.8,-2.983,0.143733,
2.36,-67.1246,-8.8,-1.544,0.145333,
2.365,-66.4288,-7.9,-3.497,0.130755,
2.37,-65.8117,-6.9,-4.199,0.111733,
2.375,-65.3063,-6.2,-6.692,0.0928,
2.38,-64.9212,-6.2,-0.974,0.072177,
2.385,-64.6551,-6.3,-4.02,0.044444,
2.39,-64.486,-6.6,-1.108,0.027644,
2.395,-64.4109,-6.6,-5.75,0.009244,
2.4,-64.414,-6.6,-3.991,-0.002133,
2.405,-64.4445,-6.8,-4.826,-0.007555,
2.41,-64.5165,-6.8,-1.899,-0.0184,
2.415,-64.6703,-6.9,-2.354,-0.036355,
2.42,-64.9224,-6.9,-5.751,-0.055288,
2.425,-65.2783,-6.9,-6.822,-0.0776,
2.43,-65.7336,-7.1,-6.878,-0.099288,
2.435,-66.2743,-7.5,-5.096,-0.113333,
2.44,-66.8762,-8.2,-2.855,-0.125333,
2.445,-67.5024,-9.3,0.496,-0.124266,
2.45,-68.1396,-10.7,-0.135,-0.128622,
2.455,-68.7682,-12,1.26,-0.123644,
2.46,-69.3725,-13.4,-0.035,-0.120444,
2.465,-69.931,-14.7,-1.268,-0.109599,
2.47,-70.4363,-21.7,1.623,-0.0944,
2.475,-70.7354,-35.2,12.397,-0.034755,
2.48,-70.7482,-35.6,0.899,0.008177,
2.485,-70.7256,-33.6,-3.253,0.003288,
2.49,-70.7409,-34.3,4.35,-0.004355,
2.495,-70.7604,-35.3,1.098,-0.005422,
2.5,-70.7568,-36,-0.012,-0.003288,
2.505,-70.7708,-37.1,-3.689,-0.004888,
2.51,-70.7958,-38.7,7.305,-0.001066,
2.515,-70.8013,-39,1.635,0.001688,
2.52,-70.8007,-38.7,5.963,0.003288,
2.525,-70.8001,-38.2,5.995,0.001066,
2.53,-70.8001,-37.8,2.268,0.005955,
2.535,-70.8001,-37.8,-4.062,0,
2.54,-70.8032,-38.1,-5.511,-0.001688,
2.545,-70.8007,-38.4,0.26,0.002755,
2.55,-70.8032,-38.5,1.494,0,
2.555,-70.8044,-38.3,2.083,-0.001688,
2.56,-70.8068,-38,-1.274,-0.0032,
2.565,-70.8068,-37.7,-4.253,-0.004888,
2.57,-70.8013,-37.7,-1.611,0.001066,
2.575,-70.8062,-37.7,-3.598,-0.002666,
2.58,-70.8013,-37.7,3.491,0.004355,
2.585,-70.8068,-37.6,-5.567,-0.002666,
2.59,-70.8032,-37.6,-1.967,0.002666,
2.595,-70.8068,-37.6,-1.103,-0.002133,
2.6,-70.8068,-37.8,-3.498,-0.004888,
2.605,-70.8068,-37.9,-0.448,0,
2.61,-70.8062,-37.9,0.819,0,
2.615,-70.8068,-37.8,-1.503,0,
2.62,-70.8068,-37.8,-0.17,-0.001066,
2.625,-70.8007,-37.7,1.821,0.004355,
2.63,-70.8068,-37.6,0.088,0,
2.635,-70.8062,-37.7,-0.711,-0.002666,
2.64,-70.8044,-37.6,-0.158,0.001066,
2.645,-70.8068,-37.7,-0.131,0,
2.65,-70.8068,-37.6,-3.409,-0.0016,
2.655,-70.8068,-37.6,-0.744,-0.000533,
2.66,-70.8068,-37.5,-0.23,-0.001066,
2.665,-70.8068,-37.6,-0.541,0,
2.67,-70.8068,-37.6,-0.093,-0.0032,
2.675,-70.8074,-37.8,-2.039,-0.000533,
