Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.455,-26.6209,-5.4,-1.814,-0.100888,
0.46,-27.1202,-5.5,-0.791,-0.100355,
0.465,-27.6201,-5.5,0.423,-0.098755,
0.47,-28.1194,-5.5,2.112,-0.099288,
0.475,-28.6229,-5.4,2.708,-0.099822,
0.48,-29.1246,-5.5,1.312,-0.099822,
0.485,-29.6355,-5.4,1.974,-0.103644,
0.49,-30.1427,-5.4,0.293,-0.102044,
0.495,-30.6621,-5.4,0.295,-0.107466,
0.5,-31.1827,-5.5,-1.827,-0.106844,
0.505,-31.7156,-5.4,1.743,-0.109599,
0.51,-32.2478,-5.4,-2.226,-0.112355,
0.515,-32.7739,-5.3,-6.829,-0.105777,
0.52,-33.3006,-5.3,3.957,-0.103555,
0.525,-33.8316,-5.4,-4.474,-0.106844,
0.53,-34.3468,-5.5,1.005,-0.101511,
0.535,-34.8662,-5.4,-0.231,-0.102044,
0.54,-35.3801,-5.4,1.326,-0.102577,
0.545,-35.8928,-5.4,-1.292,-0.101422,
0.55,-36.4122,-5.4,4.687,-0.104177,
0.555,-36.9334,-5.4,1.863,-0.106311,
0.56,-37.4492,-5.4,-2.651,-0.102577,
0.565,-37.968,-5.4,0.594,-0.101422,
0.57,-38.4856,-5.4,-2.45,-0.104711,
0.575,-39.0013,-5.4,0.452,-0.103644,
0.58,-39.5116,-5.3,0.152,-0.103111,
0.585,-40.0139,-5.3,0.308,-0.100355,
0.59,-40.518,-5.4,-1.971,-0.101422,
0.595,-41.0161,-5.3,0.117,-0.100888,
0.6,-41.5056,-5.3,-3.943,-0.097155,
0.605,-42.0012,-5.3,-2.207,-0.097688,
0.61,-42.4883,-5.3,1.929,-0.095555,
0.615,-42.9759,-5.3,-2.641,-0.096533,
0.62,-43.4587,-5.3,-2.066,-0.096,
0.625,-43.9372,-5.3,-0.344,-0.091644,
0.63,-44.4121,-5.3,2.883,-0.090577,
0.635,-44.8875,-5.3,-1.651,-0.096,
0.64,-45.3526,-5.4,-1.832,-0.092711,
0.645,-45.8128,-5.3,0.154,-0.087822,
0.65,-46.2743,-5.3,-0.55,-0.091733,
0.655,-46.7302,-5.3,-4.897,-0.089511,
0.66,-47.1758,-5.2,4.435,-0.085777,
0.665,-47.6207,-5.3,0.16,-0.087377,
0.67,-48.0669,-5.3,2.729,-0.087911,
0.675,-48.5106,-5.3,-0.675,-0.089511,
0.68,-48.9543,-5.3,2.488,-0.086222,
0.685,-49.3944,-5.3,-0.037,-0.084622,
0.69,-49.8344,-5.3,-0.394,-0.086755,
0.695,-50.2684,-5.3,0.622,-0.083555,
0.7,-50.6914,-5.3,1.168,-0.081955,
0.705,-51.1144,-5.3,-2.922,-0.085777,
0.71,-51.5349,-5.3,4.011,-0.083555,
0.715,-51.9481,-5.4,-3.671,-0.081955,
0.72,-52.354,-5.3,3.861,-0.080355,
0.725,-52.7574,-5.3,0.651,-0.079733,
0.73,-53.1505,-5.3,1.793,-0.0792,
0.735,-53.5338,-5.4,3.943,-0.071644,
0.74,-53.9262,-5.4,3.625,-0.077511,
0.745,-54.3144,-5.3,1.91,-0.075377,
0.75,-54.6977,-5.3,3.547,-0.074311,
0.755,-55.0774,-5.4,0.949,-0.074311,
0.76,-55.4479,-5.3,-0.354,-0.0744,
0.765,-55.811,-5.3,-1.413,-0.072177,
0.77,-56.1656,-5.3,2.344,-0.071555,
0.775,-56.5105,-5.3,0.83,-0.067288,
0.78,-56.8492,-5.3,2.397,-0.0656,
0.785,-57.1825,-5.4,-0.628,-0.067822,
0.79,-57.5066,-5.3,2.418,-0.062399,
0.795,-57.8221,-5.3,0.42,-0.062933,
0.8,-58.1291,-5.3,-0.456,-0.062933,
0.805,-58.4282,-5.4,-0.827,-0.060799,
0.81,-58.7212,-5.3,3.588,-0.056977,
0.815,-59.0056,-5.4,-1.44,-0.057511,
0.82,-59.2735,-5.3,0.87,-0.050933,
0.825,-59.5439,-5.4,-0.4,-0.055288,
0.83,-59.8027,-5.3,-0.485,-0.049333,
0.835,-60.0609,-5.4,-1.532,-0.052088,
0.84,-60.3056,-5.3,0.785,-0.046666,
0.845,-60.5516,-5.4,-2.17,-0.048266,
0.85,-60.7866,-5.3,2.699,-0.045066,
0.855,-61.0136,-5.3,-3.383,-0.046044,
0.86,-61.237,-5.3,4.042,-0.044977,
0.865,-61.447,-5.4,-0.88,-0.046133,
0.87,-61.649,-5.3,-0.645,-0.041777,
0.875,-61.848,-5.3,-0.578,-0.040177,
0.88,-62.0329,-5.4,2.903,-0.035733,
0.885,-62.2118,-5.4,-6.046,-0.036888,
0.89,-62.3808,-5.3,1.445,-0.032533,
0.895,-62.5407,-5.4,-0.53,-0.030844,
0.9,-62.6946,-5.4,0.635,-0.028266,
0.905,-62.8478,-5.4,0.112,-0.028266,
0.91,-62.9912,-5.4,2.233,-0.027111,
0.915,-63.1328,-5.4,0.926,-0.028266,
0.92,-63.2579,-5.5,3.867,-0.021688,
0.925,-63.3788,-5.9,0.405,-0.025511,
0.93,-63.4752,-6.5,5.156,-0.015199,
0.935,-63.5588,-6.6,-1.683,-0.020622,
0.94,-63.6241,-6.5,4.708,-0.016266,
0.945,-63.6913,-6.5,-3.162,-0.019022,
0.95,-63.756,-6.7,0.817,-0.012533,
0.955,-63.8249,-6.7,1.771,-0.012977,
0.96,-63.8884,-6.6,3.146,-0.012977,
0.965,-63.9458,-6.6,-3.382,-0.009244,
0.97,-63.9995,-6.4,6.292,-0.007022,
0.975,-64.0489,-6.5,0.715,-0.007555,
0.98,-64.0843,-6.5,5.225,-0.008088,
0.985,-64.1087,-6.5,-3.352,-0.009688,
0.99,-64.1197,-6.4,5.908,0,
0.995,-64.1228,-6.5,-1.143,-0.002755,
1,-64.1307,-6.6,-5.88,-0.011911,
1.005,-64.1734,-6.7,-5.344,-0.017333,
1.01,-64.3004,-6.6,-6.152,-0.034755,
1.015,-64.5226,-6.6,-3.923,-0.049422,
1.02,-64.8344,-6.6,0.808,-0.066133,
1.025,-65.2373,-6.6,-5.425,-0.088977,
1.03,-65.714,-6.8,0.575,-0.101511,
1.035,-66.259,-7.1,-3.306,-0.114488,
1.04,-66.8535,-7.3,-3.436,-0.123199,
1.045,-67.4748,-7.3,-0.138,-0.125866,
1.05,-68.1108,-7.8,0.311,-0.129066,
1.055,-68.7419,-8.7,1.092,-0.124799,
1.06,-69.3547,-10,-0.381,-0.118222,
1.065,-69.9309,-11.4,1.939,-0.112888,
1.07,-70.4338,-21,8.714,-0.091644,
1.075,-70.6938,-32.9,10.267,-0.027644,
1.08,-70.6926,-32.2,0.33,0.007022,
1.085,-70.6816,-31,-0.258,0.002222,
1.09,-70.695,-31.8,2.768,-0.002666,
1.095,-70.7073,-33,2.442,0.000533,
1.1,-70.7182,-33.8,-3.201,-0.007022,
1.105,-70.7372,-35.3,-5.668,-0.009777,
1.11,-70.7658,-37.1,-0.078,-0.003733,
1.115,-70.7726,-37.3,2.946,0,
1.12,-70.7719,-37,-1.041,0,
1.125,-70.7719,-36.6,2.253,0.000622,
1.13,-70.7732,-36.2,1.07,-0.001155,
1.135,-70.7719,-36.1,-1.405,0,
1.14,-70.7732,-36.4,0.619,-0.000533,
1.145,-70.7719,-36.5,-0.115,0.000622,
1.15,-70.7719,-36.5,1.305,0.000622,
1.155,-70.7726,-36.4,-0.787,-0.001688,
1.16,-70.7744,-36.2,-0.399,-0.0016,
1.165,-70.7726,-36.1,-0.353,0.000533,
1.17,-70.7726,-36.2,1.263,0,
1.175,-70.7732,-36.2,-1.088,0,
1.18,-70.7732,-36.2,0.026,0,
1.185,-70.7732,-36.1,1.751,0.000533,
1.19,-70.7768,-36.1,5.052,-0.000533,
1.195,-70.7738,-36.2,-1.627,-0.000533,
1.2,-70.7774,-36.3,3.677,0.001155,
1.205,-70.7768,-36.3,0.824,-0.002666,
1.21,-70.775,-36.3,2.349,0.002755,
1.215,-70.7781,-36.2,0.934,0,
1.22,-70.7756,-36.1,-2.081,0.000533,
1.225,-70.7762,-36.1,1.628,0.002222,
1.23,-70.7768,-36.2,-0.486,0.000533,
1.235,-70.7787,-36.2,-1.228,-0.001155,
1.24,-70.7799,-36.3,-3.029,-0.002755,
1.245,-70.7799,-36.3,3.601,0.002133,
1.25,-70.7793,-36.4,-7.159,-0.002222,
1.255,-70.7829,-36.3,2.679,-0.0016,
1.26,-70.7835,-36.3,0.787,-0.001066,
1.265,-70.7823,-36.4,-1.271,-0.0016,
1.27,-70.7842,-36.4,0.481,-0.000622,
1.275,-70.7823,-36.5,-0.916,0.001066,
1.28,-70.7835,-36.5,-0.348,0,
1.285,-70.7842,-36.4,0.97,-0.000622,
1.29,-70.7835,-36.4,0.416,0,
1.295,-70.7835,-36.4,1.576,0.000622,
1.3,-70.7842,-36.4,1.1,0,
1.305,-70.7835,-36.5,-0.803,-0.000533,
1.31,-70.7842,-36.5,1.342,-0.000622,
1.315,-70.7835,-36.5,0.461,0,
1.32,-70.7848,-36.5,2.597,0,
1.325,-70.7842,-36.5,-0.304,0.002133,
1.33,-70.7854,-36.6,2.702,0.002666,
1.335,-70.7872,-36.6,2.501,0.001066,
1.34,-70.7872,-36.6,1.686,-0.003288,
1.345,-70.7854,-36.6,0.83,-0.001688,
1.35,-70.7884,-36.6,-4.072,-0.0032,
1.355,-70.7872,-36.6,0.84,0.000533,
1.36,-70.7866,-36.6,-2.511,-0.000533,
1.365,-70.789,-36.5,1.018,0,
1.37,-70.7884,-36.6,0.786,0.000533,
1.375,-70.7884,-36.5,-3.41,-0.0016,
1.38,-70.7896,-36.6,-0.358,-0.0016,
1.385,-70.7909,-36.6,1.773,-0.001688,
1.39,-70.7884,-36.7,3.132,0,
1.395,-70.7939,-36.6,2.308,-0.004888,
1.4,-70.7884,-36.6,0.465,-0.001066,
1.405,-70.7878,-36.6,-0.441,0.004888,
1.41,-70.7872,-36.7,-1.064,0.001066,
1.415,-70.7939,-36.7,-1.627,-0.004355,
1.42,-70.7903,-36.6,0.323,-0.000622,
1.425,-70.7896,-36.6,-2.844,-0.001066,
1.43,-70.7939,-36.6,1.088,0,
1.435,-70.7939,-36.7,-0.493,-0.004355,
1.44,-70.7909,-36.6,-2.978,0,
1.445,-70.7933,-36.7,-3.644,-0.0016,
1.45,-70.7915,-36.7,2.312,0.001066,
1.455,-70.7927,-36.7,-1.993,-0.0016,
1.46,-70.7909,-36.7,2.815,0.001066,
1.465,-70.7927,-36.7,2.328,0,
1.47,-70.7951,-36.7,0.341,-0.001066,
1.475,-70.7945,-36.7,2.037,-0.002666,
1.48,-70.7927,-36.7,0.999,0,
1.485,-70.7939,-36.7,0.802,0,
1.49,-70.7945,-36.8,-0.911,-0.0016,
1.495,-70.7939,-36.8,0.956,0,
1.5,-70.7945,-36.8,-2.197,-0.000533,
1.505,-70.7939,-36.7,1.233,0.000533,
1.51,-70.7945,-36.7,-0.199,-0.000533,
1.515,-70.7951,-36.8,-0.29,-0.000533,
1.52,-70.7945,-36.8,0.621,-0.001066,
1.525,-70.7951,-36.9,-1.088,-0.001066,
1.53,-70.7951,-36.9,0.191,-0.001066,
1.535,-70.7951,-36.9,0.676,-0.000533,
1.54,-70.7909,-36.8,0.306,0.002666,
1.545,-70.7964,-36.8,-0.611,-0.001688,
1.55,-70.7951,-36.8,1.512,0,
1.555,-70.7988,-36.8,-0.901,-0.003822,
1.56,-70.7958,-36.8,0.816,0.001066,
1.565,-70.7988,-36.9,-1.897,-0.001066,
1.57,-70.7958,-36.8,0.109,0.000533,
1.575,-70.7976,-36.9,-1.463,-0.002222,
1.58,-70.8,-37,-0.774,-0.004888,
1.585,-70.7976,-36.9,0.291,-0.002755,
1.59,-70.7982,-37,3.319,0.001066,
1.595,-70.7964,-36.9,3.866,0.001066,
1.6,-70.7939,-36.8,2.203,0.003822,
1.605,-70.7817,-36.2,-0.279,0.003288,
1.61,-70.7555,-34.1,1.243,0.008622,
1.615,-70.6859,-29.4,0.765,0.0168,
1.62,-70.5797,-23.9,3.814,0.027111,
1.625,-70.4582,-18.6,-0.242,0.024977,
1.63,-70.2995,-14.4,-0.272,0.034222,
1.635,-70.0664,-12.8,7.642,0.053155,
1.64,-69.7081,-11.8,4.692,0.080266,
1.645,-69.1936,-10.9,3.56,0.110666,
1.65,-68.5521,-10.1,1.79,0.135111,
1.655,-67.8398,-9.2,-0.266,0.145955,
1.66,-67.1098,-8.3,-1.08,0.144888,
1.665,-66.4085,-7.4,-2.079,0.133511,
1.67,-65.7854,-6.6,-1.629,0.117688,
1.675,-65.2806,-6.2,0.367,0.0944,
1.68,-64.8943,-6.3,-8.179,0.066666,
1.685,-64.619,-6.6,-3.204,0.046666,
1.69,-64.4634,-6.7,-6.349,0.021688,
1.695,-64.4017,-6.6,-2.894,0.005422,
1.7,-64.4066,-6.5,3.658,-0.001066,
1.705,-64.4383,-6.6,1.411,-0.008088,
1.71,-64.5171,-6.7,1.414,-0.017955,
1.715,-64.6739,-6.9,-0.556,-0.0352,
1.72,-64.9297,-7,0.473,-0.055377,
1.725,-65.2782,-7,-2.648,-0.076,
1.73,-65.7292,-7,-4.37,-0.096,
1.735,-66.2706,-7.2,-5.816,-0.115555,
1.74,-66.8688,-7.8,-0.954,-0.120444,
1.745,-67.5047,-8.7,1.547,-0.126933,
1.75,-68.1426,-10.1,2.914,-0.130755,
1.755,-68.7749,-11.4,0.204,-0.124799,
1.76,-69.3846,-12.7,1.743,-0.119911,
1.765,-69.9468,-14.1,-6.99,-0.109066,
1.77,-70.454,-21.9,7.258,-0.093866,
1.775,-70.7304,-34.9,13.362,-0.030311,
1.78,-70.7341,-34.8,4.109,0.008177,
1.785,-70.7152,-33,-1.791,0.0032,
1.79,-70.7304,-33.7,1.387,-0.002666,
1.795,-70.7481,-34.9,0.241,-0.003733,
1.8,-70.75,-35.4,-5.119,-0.005422,
1.805,-70.7677,-36.7,-0.086,-0.007644,
1.81,-70.7903,-38.3,0.398,-0.004888,
1.815,-70.7958,-38.6,-1.048,-0.000622,
1.82,-70.7958,-38.2,-3.462,-0.000622,
1.825,-70.7964,-37.8,0.434,-0.000533,
1.83,-70.7958,-37.5,-0.747,-0.000622,
1.835,-70.7958,-37.5,0.566,0,
1.84,-70.7958,-37.6,-0.866,-0.000622,
1.845,-70.7945,-38.1,0.204,0.000533,
1.85,-70.7976,-38.1,-2.021,-0.003288,
1.855,-70.7964,-37.8,-0.359,-0.000533,
1.86,-70.7964,-37.5,-0.763,-0.000533,
1.865,-70.7964,-37.4,-0.487,0,
1.87,-70.7964,-37.3,-0.112,-0.001155,
1.875,-70.7964,-37.4,1.114,0,
1.88,-70.7951,-37.3,0.396,0.000622,
1.885,-70.7958,-37.3,1.492,0.000533,
1.89,-70.797,-37.2,0.506,0.002133,
1.895,-70.797,-37.3,0.719,-0.001066,
1.9,-70.7964,-37.4,-0.079,-0.001155,
1.905,-70.7976,-37.5,-0.99,-0.001066,
1.91,-70.7958,-37.5,0.536,0.001066,
1.915,-70.7964,-37.4,1.724,0.000533,
1.92,-70.7982,-37.4,-3.834,-0.002133,
1.925,-70.7964,-37.3,1.444,0.001066,
1.93,-70.7958,-37.2,0.779,0.000533,
1.935,-70.7958,-37.2,2.879,0.0032,
1.94,-70.797,-37.2,-0.183,-0.000533,
1.945,-70.797,-37.2,4.157,0.001066,
1.95,-70.7958,-37.2,1.298,0,
1.955,-70.7958,-37.2,1.811,0.003733,
1.96,-70.7964,-37.2,-4.329,0.000533,
1.965,-70.7982,-37.2,1.482,0.001066,
1.97,-70.8,-37.2,-0.569,-0.002133,
1.975,-70.7988,-37.3,0.26,0,
1.98,-70.7988,-37.3,0.433,-0.000533,
1.985,-70.7988,-37.4,3.13,0,
1.99,-70.7976,-37.3,-1.645,-0.001066,
1.995,-70.7994,-37.2,2.747,-0.001066,
2,-70.8,-37.1,1.175,-0.000533,
2.005,-70.7988,-37.1,0.664,-0.000533,
2.01,-70.7994,-37.1,0.961,-0.0032,
2.015,-70.8012,-37.2,-0.752,-0.002666,
2.02,-70.8019,-37.2,-2.807,-0.004888,
2.025,-70.7988,-37.1,0.706,-0.001066,
2.03,-70.8012,-37.2,4.007,-0.000533,
2.035,-70.7994,-37.2,1.526,-0.0016,
2.04,-70.7976,-37.3,4.561,0.004888,
2.045,-70.8012,-37.3,0.013,-0.002133,
2.05,-70.8031,-37.3,-5.115,-0.003288,
2.055,-70.7976,-37.2,-1.317,0,
2.06,-70.8012,-37.2,1.737,0.000622,
2.065,-70.8019,-37.2,0.436,-0.002755,
2.07,-70.8006,-37,0.885,0,
2.075,-70.8043,-37,-0.43,-0.004355,
2.08,-70.8025,-37,0.405,0,
2.085,-70.8006,-37.1,3.217,0.001155,
2.09,-70.8025,-37.2,3.524,0.0032,
2.095,-70.8019,-37.2,-0.558,0.0032,
2.1,-70.8012,-37.2,1.48,0.004888,
2.105,-70.8049,-37.3,-1.176,-0.003288,
2.11,-70.8055,-37.3,0.393,-0.004355,
2.115,-70.8012,-37.3,-2.983,-0.000533,
2.12,-70.8055,-37.2,-6.652,-0.003822,
2.125,-70.8025,-37.2,-4.666,-0.004355,
2.13,-70.8006,-37.1,1.51,0.000533,
2.135,-70.8067,-37.1,4.023,-0.0016,
2.14,-70.8061,-37.1,-1.111,-0.002666,
2.145,-70.8049,-37.1,-4.597,-0.003822,
2.15,-70.8019,-37.2,1.233,0.002133,
2.155,-70.8019,-37.2,-0.84,-0.001155,
2.16,-70.8012,-37.2,3.222,0.003288,
2.165,-70.8061,-37.2,-2,0,
2.17,-70.8019,-37.2,-1.686,0,
2.175,-70.8031,-37.2,-2.407,-0.000533,
2.18,-70.8012,-37.2,3.814,0.003288,
2.185,-70.8061,-37.3,-0.154,-0.0032,
2.19,-70.8061,-37.2,0.665,0,
2.195,-70.8061,-37.2,-4.171,-0.002666,
2.2,-70.8055,-37.2,-1.861,-0.001066,
2.205,-70.8012,-37.1,3.924,0.001688,
2.21,-70.8043,-37.1,-3.143,0.000533,
2.215,-70.8049,-37.1,3.383,0.000533,
2.22,-70.8073,-37.2,2.14,0,
2.225,-70.8073,-37.3,-2.475,-0.003733,
2.23,-70.8049,-37.4,1.514,0,
2.235,-70.8067,-37.3,-0.069,-0.001066,
2.24,-70.8073,-37.3,0.595,-0.000533,
2.245,-70.8067,-37.2,0.482,-0.000533,
2.25,-70.8061,-37.3,-0.347,0.000533,
2.255,-70.8073,-37.3,-0.227,0,
2.26,-70.8073,-37.3,0.403,-0.000533,
2.265,-70.8067,-37.2,0.73,0,
2.27,-70.8067,-37.2,0.633,0.000533,
2.275,-70.808,-37.3,-0.064,-0.000622,
2.28,-70.8073,-37.3,-3.349,-0.000533,
2.285,-70.8067,-37.3,-0.184,0.000533,
2.29,-70.8073,-37.4,-0.265,0,
2.295,-70.8073,-37.3,2.255,0,
2.3,-70.8061,-37.1,2.862,0.001066,
2.305,-70.7884,-36.5,4.007,0.007644,
2.31,-70.7579,-34.4,3.95,0.015199,
2.315,-70.6908,-29.8,1.687,0.017866,
2.32,-70.5876,-24.1,1.11,0.024977,
2.325,-70.4637,-18.9,3.37,0.026044,
2.33,-70.3038,-14.7,2.084,0.034755,
2.335,-70.0725,-13.3,5.214,0.053155,
2.34,-69.7112,-12.2,8.364,0.083555,
2.345,-69.1936,-11.3,7.105,0.111199,
2.35,-68.5484,-10.6,1.913,0.137333,
2.355,-67.8386,-9.6,2.017,0.144888,
2.36,-67.105,-8.7,0.526,0.146488,
2.365,-66.4092,-7.8,-3.801,0.131822,
2.37,-65.7927,-7,-6.114,0.114488,
2.375,-65.2928,-6.3,-4.759,0.088977,
2.38,-64.9077,-6.2,-2.483,0.066222,
2.385,-64.6349,-6.4,-0.466,0.048266,
2.39,-64.4774,-6.7,-1.704,0.022222,
2.395,-64.409,-6.7,-2.991,0.003288,
2.4,-64.4109,-6.7,1.643,-0.003822,
2.405,-64.4438,-6.7,0.35,-0.009244,
2.41,-64.5189,-6.9,-7.718,-0.024977,
2.415,-64.6776,-6.9,0.407,-0.039644,
2.42,-64.9297,-6.9,-3.03,-0.058044,
2.425,-65.2812,-6.9,-4.907,-0.0792,
2.43,-65.7304,-7,-2.264,-0.095466,
2.435,-66.2737,-7.4,-1.911,-0.111822,
2.44,-66.8767,-8.2,-3.231,-0.124266,
2.445,-67.5115,-9.2,0.751,-0.128088,
2.45,-68.1505,-10.6,-1.653,-0.128088,
2.455,-68.781,-12,-0.028,-0.124799,
2.46,-69.3858,-13.3,2.869,-0.115022,
2.465,-69.9486,-14.6,1.473,-0.109066,
2.47,-70.4509,-22,7.918,-0.091111,
2.475,-70.7408,-35.2,13.705,-0.031999,
2.48,-70.7445,-35.3,3.69,0.011377,
2.485,-70.7262,-33.4,-2.785,-0.000533,
2.49,-70.7359,-34.1,2.727,0.002222,
2.495,-70.7561,-35.2,0.253,-0.003288,
2.5,-70.7561,-35.9,-3.265,-0.003288,
2.505,-70.7726,-37,-0.765,-0.001688,
2.51,-70.7958,-38.6,-0.541,-0.003288,
2.515,-70.7964,-38.8,-1.299,0,
2.52,-70.8,-38.5,-0.437,0,
2.525,-70.8019,-38.1,2.211,-0.001155,
2.53,-70.7964,-37.8,0.652,0.000533,
2.535,-70.7994,-37.6,1.459,0.0016,
2.54,-70.8012,-37.9,-2.613,-0.0032,
2.545,-70.8019,-38.2,-0.184,-0.002222,
2.55,-70.8,-38.3,-1.093,-0.001066,
2.555,-70.8006,-38.1,1.726,0.000533,
2.56,-70.8,-37.8,-0.975,0.000533,
2.565,-70.8055,-37.6,-2.688,-0.003822,
2.57,-70.8019,-37.6,-3.576,-0.001688,
2.575,-70.8025,-37.6,4.381,0.004266,
2.58,-70.8043,-37.6,-3.487,-0.003288,
2.585,-70.8012,-37.5,-3.629,-0.001066,
2.59,-70.8012,-37.5,0.621,0,
2.595,-70.8025,-37.5,-6.08,-0.003822,
2.6,-70.8049,-37.6,-1.144,-0.002666,
2.605,-70.8012,-37.8,0.394,0,
2.61,-70.8019,-37.7,-2.522,-0.000622,
2.615,-70.8061,-37.7,0.194,-0.0032,
2.62,-70.8073,-37.6,-0.741,-0.002133,
2.625,-70.8019,-37.5,0.166,-0.001155,
2.63,-70.8031,-37.5,1.604,0,
2.635,-70.8067,-37.5,3.033,-0.002133,
2.64,-70.8055,-37.5,1.706,0.0016,
2.645,-70.8067,-37.5,-2.764,-0.004266,
2.65,-70.8031,-37.5,4.466,0.0016,
2.655,-70.8012,-37.5,0.189,0.001155,
2.66,-70.8025,-37.5,3.304,0.003733,
2.665,-70.8055,-37.5,0.824,-0.003822,
2.67,-70.8055,-37.5,-1.384,-0.001066,
2.675,-70.8043,-37.6,-0.949,0.000533,
2.68,-70.8073,-37.6,-2.977,-0.0016,
2.685,-70.8031,-37.6,1.199,0.0032,
