Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.465,-27.5396,-5.5,1.162,-0.098222,
0.47,-28.045,-5.5,0.817,-0.098222,
0.475,-28.5589,-5.5,2.893,-0.100977,
0.48,-29.0722,-5.5,-1.993,-0.103644,
0.485,-29.5775,-5.5,0.005,-0.100355,
0.49,-30.0884,-5.4,-2.423,-0.101955,
0.495,-30.6011,-5.4,2.791,-0.100888,
0.5,-31.1181,-5.4,-2.085,-0.103111,
0.505,-31.6405,-5.4,1.921,-0.108444,
0.51,-32.1618,-5.4,-2.756,-0.107466,
0.515,-32.6922,-5.4,-1.664,-0.108533,
0.52,-33.222,-5.4,2.468,-0.107999,
0.525,-33.745,-5.4,2.622,-0.101422,
0.53,-34.2754,-5.4,-1.374,-0.109599,
0.535,-34.8003,-5.4,-1.442,-0.106844,
0.54,-35.3185,-5.4,2.656,-0.103111,
0.545,-35.8398,-5.4,1.453,-0.102577,
0.55,-36.3555,-5.4,0.886,-0.103111,
0.555,-36.87,-5.5,0.121,-0.102488,
0.56,-37.3839,-5.4,-0.842,-0.102488,
0.565,-37.8966,-5.4,2.385,-0.101422,
0.57,-38.4038,-5.4,-0.211,-0.100888,
0.575,-38.9178,-5.3,0.608,-0.102044,
0.58,-39.4323,-5.3,-0.947,-0.103111,
0.585,-39.9419,-5.3,-2.924,-0.102488,
0.59,-40.4516,-5.3,2.793,-0.100355,
0.595,-40.9563,-5.3,2.44,-0.099288,
0.6,-41.4574,-5.3,-0.355,-0.0976,
0.605,-41.9567,-5.3,1.687,-0.101422,
0.61,-42.4413,-5.2,1.412,-0.0944,
0.615,-42.9235,-5.3,-1.939,-0.094933,
0.62,-43.3996,-5.3,-0.65,-0.093866,
0.625,-43.8689,-5.3,0.744,-0.089511,
0.63,-44.3401,-5.3,5.34,-0.0928,
0.635,-44.8138,-5.4,-2.407,-0.098755,
0.64,-45.2764,-5.3,3.461,-0.090577,
0.645,-45.747,-5.3,-0.799,-0.091733,
0.65,-46.2108,-5.4,0.499,-0.092711,
0.655,-46.6711,-5.3,1.614,-0.090666,
0.66,-47.1233,-5.3,3.649,-0.087288,
0.665,-47.5786,-5.3,0.523,-0.092711,
0.67,-48.0199,-5.3,2.336,-0.085155,
0.675,-48.4649,-5.3,-1.827,-0.088444,
0.68,-48.9019,-5.3,0.221,-0.084622,
0.685,-49.3401,-5.3,0.324,-0.088444,
0.69,-49.7686,-5.3,-1.145,-0.084622,
0.695,-50.1952,-5.3,-1.264,-0.085155,
0.7,-50.6206,-5.3,-2.718,-0.084622,
0.705,-51.0485,-5.3,3.141,-0.087377,
0.71,-51.466,-5.2,2.991,-0.080888,
0.715,-51.8865,-5.3,5.882,-0.084088,
0.72,-52.2967,-5.3,0.313,-0.078666,
0.725,-52.7056,-5.3,0.262,-0.0792,
0.73,-53.1066,-5.3,2.51,-0.078666,
0.735,-53.4997,-5.3,1.223,-0.080355,
0.74,-53.8909,-5.3,-0.367,-0.078666,
0.745,-54.2766,-5.3,-2.146,-0.076444,
0.75,-54.6526,-5.3,-1.409,-0.076977,
0.755,-55.0255,-5.3,1.16,-0.075911,
0.76,-55.3911,-5.4,-2.03,-0.073777,
0.765,-55.7525,-5.3,1.257,-0.072177,
0.77,-56.104,-5.3,1.346,-0.066133,
0.775,-56.4525,-5.3,-0.084,-0.069955,
0.78,-56.7937,-5.3,2.892,-0.066666,
0.785,-57.1306,-5.3,0.382,-0.066133,
0.79,-57.4572,-5.3,-1.769,-0.066222,
0.795,-57.7807,-5.3,0.617,-0.065155,
0.8,-58.0913,-5.3,1.807,-0.059111,
0.805,-58.3935,-5.3,2.068,-0.059199,
0.81,-58.6913,-5.4,0.577,-0.058044,
0.815,-58.98,-5.3,2.238,-0.059644,
0.82,-59.2553,-5.4,-1.309,-0.055377,
0.825,-59.5257,-5.4,-0.604,-0.058044,
0.83,-59.7845,-5.3,2.714,-0.052088,
0.835,-60.0396,-5.3,0.461,-0.049955,
0.84,-60.2807,-5.4,0.678,-0.046666,
0.845,-60.5236,-5.4,-2.518,-0.050488,
0.85,-60.7574,-5.4,4.77,-0.046133,
0.855,-60.9862,-5.4,2.281,-0.045511,
0.86,-61.206,-5.4,-2.118,-0.0456,
0.865,-61.4165,-5.3,2.052,-0.039022,
0.87,-61.6241,-5.4,-1.527,-0.040711,
0.875,-61.8188,-5.3,-2.12,-0.038577,
0.88,-61.9976,-5.4,0.155,-0.034222,
0.885,-62.1758,-5.4,2.964,-0.034666,
0.89,-62.3455,-5.3,2.848,-0.033066,
0.895,-62.5146,-5.3,-1.042,-0.035822,
0.9,-62.6714,-5.4,0.795,-0.029866,
0.905,-62.8289,-5.3,-1.649,-0.035822,
0.91,-62.9742,-5.4,0.979,-0.028266,
0.915,-63.117,-5.4,-0.158,-0.030933,
0.92,-63.2421,-5.5,3.303,-0.017866,
0.925,-63.3648,-5.8,-3.969,-0.027111,
0.93,-63.46,-6.5,5.087,-0.011911,
0.935,-63.5442,-6.6,2.915,-0.018933,
0.94,-63.6101,-6.5,0.837,-0.007555,
0.945,-63.6828,-6.5,-1.559,-0.016266,
0.95,-63.7542,-6.6,5.622,-0.012533,
0.955,-63.8256,-6.6,0.783,-0.015199,
0.96,-63.8848,-6.6,1.111,-0.011911,
0.965,-63.9416,-6.6,2.774,-0.012,
0.97,-63.9873,-6.6,2.647,-0.004888,
0.975,-64.0362,-6.5,-1.055,-0.013599,
0.98,-64.0661,-6.5,3.937,-0.002222,
0.985,-64.0948,-6.5,0.105,-0.005422,
0.99,-64.107,-6.5,1.638,-0.000533,
0.995,-64.1173,-6.5,-1.579,-0.004266,
1,-64.1198,-6.5,1.924,-0.001066,
1.005,-64.157,-6.6,-6.533,-0.014666,
1.01,-64.2773,-6.6,-2.409,-0.033155,
1.015,-64.4836,-6.6,-3.022,-0.050488,
1.02,-64.793,-6.6,-4.323,-0.070488,
1.025,-65.1861,-6.7,-3.285,-0.085777,
1.03,-65.6634,-6.8,-3.99,-0.102577,
1.035,-66.2047,-7.1,-3.186,-0.113866,
1.04,-66.7925,-7.3,1.018,-0.118222,
1.045,-67.4096,-7.3,-2.674,-0.124266,
1.05,-68.0364,-7.6,-0.095,-0.126933,
1.055,-68.6596,-8.7,-0.012,-0.122133,
1.06,-69.2718,-9.9,-0.625,-0.122133,
1.065,-69.8412,-11.3,2.116,-0.110133,
1.07,-70.3625,-19.1,3.77,-0.096622,
1.075,-70.6762,-31.8,11.42,-0.041244,
1.08,-70.6963,-32.9,2.098,0.007111,
1.085,-70.6829,-31.2,-0.703,-0.000533,
1.09,-70.6908,-31.7,-2.803,-0.004355,
1.095,-70.7067,-32.8,0.202,-0.001066,
1.1,-70.7122,-33.3,-5.025,-0.004888,
1.105,-70.7311,-34.9,0.289,-0.006488,
1.11,-70.761,-36.8,0.154,-0.009777,
1.115,-70.769,-37.2,-0.392,0.002666,
1.12,-70.7708,-36.9,-0.396,0,
1.125,-70.7708,-36.5,-4.162,-0.002755,
1.13,-70.7677,-36.1,-4.442,-0.001066,
1.135,-70.7714,-36.1,-3.667,-0.002133,
1.14,-70.7714,-36.2,-0.143,-0.000533,
1.145,-70.772,-36.4,-3.338,-0.003822,
1.15,-70.7726,-36.4,0.215,-0.001066,
1.155,-70.772,-36.3,0.299,0,
1.16,-70.772,-36.1,0.606,0.000533,
1.165,-70.772,-36,-0.202,0,
1.17,-70.772,-36.1,-2.027,0,
1.175,-70.7726,-36.1,0.305,0,
1.18,-70.7738,-36.1,0.107,-0.0016,
1.185,-70.7726,-36,0.18,0,
1.19,-70.7726,-35.9,0.435,0,
1.195,-70.7732,-36,2.37,0.001066,
1.2,-70.769,-36.2,1.678,0.0032,
1.205,-70.7586,-35.6,1.034,0.002133,
1.21,-70.7311,-33.8,-0.646,0.005422,
1.215,-70.6713,-29.5,5.423,0.016266,
1.22,-70.5706,-24.2,2.401,0.024444,
1.225,-70.4479,-18.7,0.31,0.027644,
1.23,-70.2849,-14.2,1.417,0.035822,
1.235,-70.0603,-11.9,3.524,0.053777,
1.24,-69.721,-11.1,5.744,0.078666,
1.245,-69.2382,-10.2,8.427,0.111199,
1.25,-68.6297,-9.5,5.43,0.131822,
1.255,-67.9375,-8.6,-0.35,0.141066,
1.26,-67.2069,-7.6,2.511,0.148177,
1.265,-66.4995,-6.8,-2.755,0.1368,
1.27,-65.8642,-6.2,-4.006,0.118222,
1.275,-65.3429,-6.2,-4.724,0.0928,
1.28,-64.945,-6.6,-8.72,0.066755,
1.285,-64.6636,-6.7,-2.613,0.047733,
1.29,-64.4921,-6.5,-6.022,0.024977,
1.295,-64.4115,-6.4,-5.771,0.007111,
1.3,-64.4121,-6.2,-4.782,-0.004888,
1.305,-64.4341,-6.4,-3.183,-0.006488,
1.31,-64.5,-6.6,-3.362,-0.017866,
1.315,-64.641,-6.8,-10.608,-0.037955,
1.32,-64.8821,-6.9,-7.209,-0.056444,
1.325,-65.2288,-7.1,-1.75,-0.075377,
1.33,-65.6786,-7.1,-3.035,-0.095466,
1.335,-66.2096,-7,-4.47,-0.115555,
1.34,-66.8041,-7.4,0.417,-0.122577,
1.345,-67.4285,-8.1,-3.027,-0.126933,
1.35,-68.0657,-9.2,-0.886,-0.130222,
1.355,-68.6931,-10.5,1.619,-0.125866,
1.36,-69.3023,-11.9,2.711,-0.120444,
1.365,-69.8699,-13.1,2.292,-0.111733,
1.37,-70.3826,-20,5.432,-0.095466,
1.375,-70.6939,-33.2,16.205,-0.033688,
1.38,-70.7183,-34.3,4.714,0.006488,
1.385,-70.6982,-32.4,-1.985,0.001066,
1.39,-70.711,-33.1,-1.788,-0.003822,
1.395,-70.725,-34.1,-1.24,-0.003822,
1.4,-70.7317,-34.5,0.7,-0.002666,
1.405,-70.7415,-35.7,2.192,-0.003288,
1.41,-70.7708,-37.5,1.886,-0.006488,
1.415,-70.7805,-38,2.997,0.000622,
1.42,-70.7763,-37.7,-1.239,-0.000533,
1.425,-70.7793,-37.2,4.541,0.001066,
1.43,-70.7793,-36.8,0.307,0,
1.435,-70.7781,-36.8,-4.344,0,
1.44,-70.7781,-37,0.359,0.000533,
1.445,-70.7818,-37.3,-0.891,-0.002755,
1.45,-70.7812,-37.5,-5.813,-0.002755,
1.455,-70.7793,-37.2,2.221,0.002755,
1.46,-70.783,-37,-2.62,-0.000533,
1.465,-70.7836,-36.7,3.429,0,
1.47,-70.7781,-36.8,-2.626,0.000533,
1.475,-70.7812,-36.7,1.522,0,
1.48,-70.7836,-36.7,0.307,-0.002133,
1.485,-70.7824,-36.7,0.373,0.000533,
1.49,-70.783,-36.6,0.127,-0.000533,
1.495,-70.7836,-36.6,1.026,-0.001066,
1.5,-70.7793,-36.8,-1.746,0.001688,
1.505,-70.7671,-36.3,-0.682,0.004888,
1.51,-70.7421,-34.3,3.376,0.006488,
1.515,-70.6768,-30,2.09,0.0168,
1.52,-70.5804,-24.7,2.245,0.022222,
1.525,-70.4589,-19.3,1.516,0.027644,
1.53,-70.2996,-14.8,1.88,0.034755,
1.535,-70.0719,-12.5,0.879,0.052622,
1.54,-69.7314,-11.6,8.341,0.0792,
1.545,-69.2431,-10.7,6.097,0.109066,
1.55,-68.626,-10,4.44,0.134044,
1.555,-67.932,-9,0.357,0.143288,
1.56,-67.2051,-8.1,-3.279,0.1416,
1.565,-66.4934,-7.2,-3.808,0.137333,
1.57,-65.8581,-6.5,-1.417,0.121511,
1.575,-65.3417,-6.2,-2.867,0.093866,
1.58,-64.9486,-6.4,-6.559,0.068977,
1.585,-64.674,-6.7,-1.193,0.0472,
1.59,-64.5031,-6.7,-5.617,0.023822,
1.595,-64.4256,-6.6,-1.046,0.004888,
1.6,-64.4225,-6.3,-4.76,-0.004355,
1.605,-64.4475,-6.5,1.228,-0.007022,
1.61,-64.5122,-6.7,-1.446,-0.022222,
1.615,-64.6465,-6.9,-4.428,-0.036888,
1.62,-64.8839,-7,-5.837,-0.056888,
1.625,-65.2282,-7,-3.564,-0.074844,
1.63,-65.675,-7,-5.571,-0.095555,
1.635,-66.2108,-7.1,-5.56,-0.112266,
1.64,-66.8066,-7.5,-1.113,-0.123199,
1.645,-67.4303,-8.4,-0.812,-0.124177,
1.65,-68.0675,-9.6,-0.722,-0.126933,
1.655,-68.6993,-11.1,0.315,-0.127555,
1.66,-69.3072,-12.5,-2.395,-0.120977,
1.665,-69.8797,-13.7,-1.119,-0.111822,
1.67,-70.3911,-20.2,5.105,-0.096,
1.675,-70.7018,-33.6,14.87,-0.034133,
1.68,-70.7244,-34.8,4.772,0.007022,
1.685,-70.7049,-32.8,-3.395,-0.002222,
1.69,-70.7195,-33.4,3.093,-0.002666,
1.695,-70.7348,-34.6,3.005,-0.003822,
1.7,-70.736,-35.1,-3.852,-0.005955,
1.705,-70.7543,-36.2,-2.841,-0.008711,
1.71,-70.7769,-38,0.711,-0.008177,
1.715,-70.7848,-38.4,0.794,0,
1.72,-70.7842,-38.2,-0.908,-0.000533,
1.725,-70.7848,-37.6,-0.499,-0.001066,
1.73,-70.7848,-37.2,0.439,-0.000533,
1.735,-70.7848,-37.1,-1.469,-0.001066,
1.74,-70.7873,-37.3,-0.338,0.001066,
1.745,-70.786,-37.7,0.01,-0.001066,
1.75,-70.786,-37.8,1.594,0.001688,
1.755,-70.786,-37.6,-0.217,-0.001066,
1.76,-70.7848,-37.3,-0.173,0,
1.765,-70.7885,-37.1,-3.156,-0.003288,
1.77,-70.786,-37.1,-3.577,-0.001066,
1.775,-70.7897,-37.1,5.268,0,
1.78,-70.7867,-37.1,2.975,0.000533,
1.785,-70.7848,-37.1,-1.433,0.001066,
1.79,-70.7848,-37,0.124,0.003288,
1.795,-70.7885,-37.1,-2.109,0.001066,
1.8,-70.7842,-37.2,1.638,0.005955,
1.805,-70.7708,-36.5,-2.073,0.0032,
1.81,-70.7415,-34.4,5.634,0.008088,
1.815,-70.6829,-30.2,-0.299,0.013599,
1.82,-70.5816,-24.9,4.186,0.026044,
1.825,-70.4601,-19.5,1.753,0.029333,
1.83,-70.2996,-15,-0.538,0.039022,
1.835,-70.0756,-12.7,3.195,0.052622,
1.84,-69.732,-11.9,5.583,0.079733,
1.845,-69.2425,-11,7.147,0.111199,
1.85,-68.6297,-10.2,4.082,0.129066,
1.855,-67.9363,-9.3,-0.427,0.140533,
1.86,-67.2076,-8.4,0.207,0.145333,
1.865,-66.4989,-7.5,-0.988,0.137333,
1.87,-65.8617,-6.6,-3.729,0.119377,
1.875,-65.3429,-6.3,-6.626,0.093333,
1.88,-64.9493,-6.3,-5.566,0.068355,
1.885,-64.6715,-6.6,-3.563,0.046133,
1.89,-64.5006,-6.7,-7.122,0.023377,
1.895,-64.4231,-6.7,-5.543,0.008177,
1.9,-64.4225,-6.4,-1.895,-0.007022,
1.905,-64.4475,-6.6,-0.414,-0.007555,
1.91,-64.5061,-6.7,-0.725,-0.014577,
1.915,-64.6477,-6.9,-6.442,-0.036888,
1.92,-64.887,-7,-6.945,-0.059111,
1.925,-65.2306,-6.9,-3.292,-0.076977,
1.93,-65.678,-7,-1.249,-0.098755,
1.935,-66.2108,-7.2,-1.656,-0.110666,
1.94,-66.8102,-7.6,-3.7,-0.126399,
1.945,-67.4346,-8.7,-0.052,-0.127466,
1.95,-68.0675,-10,-0.569,-0.125866,
1.955,-68.6962,-11.3,2.525,-0.123733,
1.96,-69.3047,-12.8,2.3,-0.118755,
1.965,-69.8772,-14,2.108,-0.112266,
1.97,-70.3911,-20.4,1.88,-0.097066,
1.975,-70.7043,-34,12.631,-0.035822,
1.98,-70.7293,-35.1,3.967,0.006488,
1.985,-70.7085,-32.9,-0.13,0.001066,
1.99,-70.725,-33.7,-1.719,-0.007555,
1.995,-70.7378,-34.8,-1.785,-0.006488,
2,-70.7421,-35.2,-4.089,-0.005955,
2.005,-70.7543,-36.4,2.15,-0.004888,
2.01,-70.7781,-38.1,-2.559,-0.004355,
2.015,-70.786,-38.6,0.307,0.000622,
2.02,-70.7848,-38.3,0.985,0,
2.025,-70.7848,-37.8,-1.389,0,
2.03,-70.7867,-37.3,-2.774,-0.001688,
2.035,-70.7879,-37.2,-0.148,0,
2.04,-70.786,-37.5,2.517,0.001155,
2.045,-70.7867,-37.8,-0.401,-0.001688,
2.05,-70.7903,-38,-2.902,-0.004355,
2.055,-70.7891,-37.8,-7.277,-0.003822,
2.06,-70.786,-37.5,1.185,0.003288,
2.065,-70.7873,-37.3,0.998,0,
2.07,-70.7879,-37.3,-0.305,-0.001688,
2.075,-70.7885,-37.3,1.201,0,
2.08,-70.7891,-37.2,3.235,0.0016,
2.085,-70.7885,-37.2,-1.415,-0.0016,
2.09,-70.7891,-37.2,-0.043,0,
2.095,-70.7885,-37.3,0.948,0.000533,
2.1,-70.7842,-37.4,1.499,0.004355,
2.105,-70.7744,-36.6,-1.302,0.001688,
2.11,-70.7427,-34.6,4.204,0.011911,
2.115,-70.6817,-30.2,2.033,0.017866,
2.12,-70.5822,-25,3.838,0.026577,
2.125,-70.4662,-19.6,3.614,0.024977,
2.13,-70.3045,-15.2,1.09,0.036355,
2.135,-70.0817,-12.9,6.635,0.053688,
2.14,-69.7368,-12,1.466,0.078666,
2.145,-69.2443,-11.1,4.128,0.111199,
2.15,-68.6297,-10.4,5.136,0.131288,
2.155,-67.9333,-9.4,-0.209,0.139911,
2.16,-67.2027,-8.6,1.102,0.1448,
2.165,-66.4965,-7.7,-5.08,0.136177,
2.17,-65.8605,-6.8,-1.916,0.120444,
2.175,-65.3423,-6.3,-1.919,0.095466,
2.18,-64.9517,-6.2,-6.59,0.068355,
2.185,-64.6746,-6.5,-5.462,0.046133,
2.19,-64.5031,-6.7,-4.699,0.028711,
2.195,-64.4243,-6.7,-5.119,0.010933,
2.2,-64.4237,-6.5,1.533,-0.001066,
2.205,-64.45,-6.7,4.601,-0.007111,
2.21,-64.511,-6.8,-3.759,-0.019555,
2.215,-64.6508,-6.9,-4.497,-0.035822,
2.22,-64.8833,-6.9,-0.112,-0.051555,
2.225,-65.2288,-6.9,-0.739,-0.074311,
2.23,-65.6768,-7,-1.818,-0.096,
2.235,-66.2127,-7.2,-0.877,-0.113422,
2.24,-66.8108,-7.8,-2.593,-0.123111,
2.245,-67.4346,-8.8,-0.64,-0.126399,
2.25,-68.0675,-10.2,-1.146,-0.126933,
2.255,-68.6944,-11.6,0.316,-0.123199,
2.26,-69.3047,-12.9,1.942,-0.122044,
2.265,-69.8748,-14.2,0.779,-0.113955,
2.27,-70.3838,-20.2,3.967,-0.096,
2.275,-70.7079,-34.1,14.003,-0.039555,
2.28,-70.7329,-35.4,-0.508,0.004355,
2.285,-70.7128,-33.2,-4.194,-0.002755,
2.29,-70.7262,-33.8,-2.89,-0.007555,
2.295,-70.7415,-35,-1.509,-0.004355,
2.3,-70.7464,-35.3,-2.68,-0.004888,
2.305,-70.7574,-36.6,-1.129,-0.007111,
2.31,-70.7781,-38.3,-1.691,-0.005422,
2.315,-70.7909,-38.7,-0.395,-0.004355,
2.32,-70.7848,-38.4,0.757,0.001066,
2.325,-70.7848,-37.8,3.61,0.004355,
2.33,-70.786,-37.5,0.057,0.000622,
2.335,-70.7885,-37.3,-1.176,-0.003288,
2.34,-70.7921,-37.6,-1.169,-0.0048,
2.345,-70.7903,-37.9,-2.116,-0.0016,
2.35,-70.7891,-38.1,-3.937,-0.003288,
2.355,-70.7885,-37.9,2.112,0.001066,
2.36,-70.7909,-37.6,-1.215,-0.001066,
2.365,-70.7897,-37.4,2.045,0,
2.37,-70.7885,-37.3,-0.787,0.002133,
2.375,-70.7891,-37.4,-1.054,0.001066,
2.38,-70.7903,-37.3,-1.41,-0.002666,
2.385,-70.7903,-37.3,1.573,0,
2.39,-70.7897,-37.3,1.089,0,
2.395,-70.7909,-37.4,0.608,0,
2.4,-70.7848,-37.5,-0.039,0.004888,
2.405,-70.7763,-36.7,2.146,0.002133,
2.41,-70.7458,-34.6,3.272,0.008088,
2.415,-70.6841,-30.3,-0.607,0.014666,
2.42,-70.5889,-25,0.665,0.019555,
2.425,-70.4668,-19.6,4.299,0.027733,
2.43,-70.3026,-15.2,2.546,0.038044,
2.435,-70.0817,-13,4.178,0.053688,
2.44,-69.7387,-12.2,6.007,0.0792,
2.445,-69.2443,-11.3,6.247,0.113422,
2.45,-68.6297,-10.5,5.081,0.133955,
2.455,-67.9351,-9.6,0.98,0.142133,
2.46,-67.2039,-8.6,-0.064,0.145422,
2.465,-66.4959,-7.8,-3.433,0.137777,
2.47,-65.8629,-7,-4.059,0.118311,
2.475,-65.3454,-6.4,-4.664,0.093866,
2.48,-64.9511,-6.3,-2.455,0.069422,
2.485,-64.6746,-6.4,-4.344,0.046666,
2.49,-64.5031,-6.7,-3.013,0.028711,
2.495,-64.4274,-6.7,-3.709,0.007555,
2.5,-64.4237,-6.5,2.447,-0.004266,
2.505,-64.4463,-6.7,2.469,-0.005422,
2.51,-64.5141,-6.9,-4.517,-0.019022,
2.515,-64.6526,-6.9,-7.414,-0.036888,
2.52,-64.8864,-6.9,-1.586,-0.052088,
2.525,-65.2288,-6.9,-0.58,-0.075377,
2.53,-65.6805,-7,-4.275,-0.099288,
2.535,-66.2151,-7.3,-3.738,-0.115555,
2.54,-66.809,-7.9,-2.944,-0.123199,
2.545,-67.4352,-9,-0.844,-0.126399,
2.55,-68.0669,-10.3,2.54,-0.126399,
2.555,-68.6925,-11.7,1.822,-0.121511,
2.56,-69.3041,-13.1,1.747,-0.122577,
2.565,-69.8693,-14.3,1.32,-0.109599,
2.57,-70.3875,-20.3,1.755,-0.101511,
2.575,-70.7079,-34.1,14.489,-0.039555,
2.58,-70.736,-35.5,5.209,0.007555,
2.585,-70.711,-33.2,-2.163,-0.000533,
2.59,-70.7238,-33.9,-4.232,-0.004888,
2.595,-70.7384,-35.1,1.873,-0.001066,
2.6,-70.7494,-35.4,-1.403,-0.007022,
2.605,-70.7549,-36.6,-2.462,-0.005955,
2.61,-70.7787,-38.4,-1.271,-0.004888,
2.615,-70.7903,-38.9,2.047,-0.002666,
2.62,-70.7903,-38.7,-0.341,-0.001066,
2.625,-70.794,-38,0.623,-0.001066,
2.63,-70.7928,-37.7,-2.332,-0.001155,
2.635,-70.7915,-37.6,0.782,0.001155,
2.64,-70.7946,-37.8,1.554,-0.0016,
2.645,-70.7946,-38.2,-0.089,-0.0016,
2.65,-70.7946,-38.3,0.184,0.000533,
2.655,-70.794,-38.1,0.309,0.001066,
2.66,-70.794,-37.8,-1.909,0.001066,
2.665,-70.7915,-37.6,2.091,0.002755,
2.67,-70.7946,-37.6,1.406,0,
2.675,-70.7964,-37.6,0.056,-0.0032,
