Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.096,-70.6621,-26.1,-11.121,0.203466,
0.098,-70.335,-13.6,-30.635,0.150844,
0.1,-70.1586,-17.2,-49.603,0.061333,
0.102,-70.0695,-17.6,-8.684,0.044444,
0.104,-70.0982,-17.7,-28.973,-0.023911,
0.106,-70.2233,-17.3,-19.066,-0.067288,
0.108,-70.4216,-19.7,-14.427,-0.105244,
0.11,-70.6505,-28.9,-0.707,-0.114488,
0.112,-70.8458,-38.4,11.293,-0.090577,
0.114,-70.9679,-45.8,20.001,-0.051022,
0.116,-71.0009,-48.3,26.847,-0.001155,
0.118,-70.9459,-44.7,22.658,0.038044,
0.12,-70.8593,-39.2,6.441,0.042844,
0.122,-70.7958,-35.2,-9.9,0.026577,
0.124,-70.7769,-33.4,-8.559,0.004355,
0.126,-70.7964,-34.1,-8.512,-0.014666,
0.128,-70.8452,-36.9,5.33,-0.020622,
0.13,-70.8941,-42.3,1.687,-0.023911,
0.132,-70.9343,-45.6,5.95,-0.014044,
0.134,-70.9545,-45.7,3.399,-0.007644,
0.136,-70.9508,-44.1,3.106,0.003822,
0.138,-70.9423,-43.3,-1.939,0.002133,
0.14,-70.9227,-42.4,1.041,0.009777,
0.142,-70.9038,-40.7,-0.22,0.009777,
0.144,-70.8794,-38.4,1.151,0.014666,
0.146,-70.8544,-36.7,-2.121,0.010844,
0.148,-70.83,-35.5,-2.994,0.010311,
0.15,-70.8068,-35,1.499,0.010844,
0.152,-70.8068,-35,-3.84,-0.001688,
0.154,-70.8074,-35.5,-1.307,-0.001066,
0.156,-70.8147,-36.5,-2.19,-0.005955,
0.158,-70.819,-37.3,-0.518,-0.000533,
0.16,-70.83,-38,-2.13,-0.009244,
0.162,-70.8355,-38.6,-2.907,-0.009244,
0.164,-70.8526,-39,-1.517,-0.009777,
0.166,-70.8538,-39.5,6.84,-0.001066,
0.168,-70.877,-39.9,-2.281,-0.009244,
0.17,-70.88,-40.1,2.333,-0.003822,
0.172,-70.891,-39.6,0.71,-0.004355,
0.174,-70.8867,-39.2,-2.629,0.003288,
0.176,-70.8855,-38.8,-3.509,0.002755,
0.178,-70.8867,-38.5,-7.043,-0.0016,
0.18,-70.8843,-38.8,1.72,0.0016,
0.182,-70.8867,-39.2,-0.643,-0.004888,
0.184,-70.8819,-39.4,-0.21,-0.001688,
0.186,-70.8831,-39.3,-0.994,-0.000533,
0.188,-70.8837,-38.9,-2.915,-0.002222,
0.19,-70.8794,-38.8,5.802,0.002222,
0.192,-70.8812,-38.8,-2.341,-0.0016,
0.194,-70.8782,-39,4.084,0.002666,
0.196,-70.8819,-39.1,-1.365,-0.000622,
0.198,-70.88,-39,3.689,0.001066,
0.2,-70.8837,-38.8,-2.576,-0.003288,
0.202,-70.8812,-39.3,4.241,0.002755,
0.204,-70.8812,-39.8,-3.179,-0.0032,
0.206,-70.8812,-40.1,-0.247,0,
0.208,-70.8812,-39.7,-0.353,0,
0.21,-70.8825,-39.8,0.473,-0.001155,
0.212,-70.8812,-40.1,0.025,0,
0.214,-70.8812,-40.3,1.213,0,
0.216,-70.8788,-40.2,0.706,0.002133,
0.218,-70.88,-40.1,0.319,0.001066,
0.22,-70.8812,-40.3,0.195,0,
0.222,-70.8812,-40.4,-1.127,-0.000533,
0.224,-70.8806,-40.2,0.29,0.000533,
0.226,-70.8806,-40,-1.366,-0.001066,
0.228,-70.8812,-39.9,-0.009,0.001155,
0.23,-70.8812,-39.6,0.584,0,
0.232,-70.8806,-39.4,0.586,0.000533,
0.234,-70.8812,-39,-0.561,0,
0.236,-70.8806,-38.7,0.315,0.001688,
0.238,-70.8806,-38.4,-0.402,0,
0.24,-70.8812,-38.2,-1.042,-0.000533,
0.242,-70.8806,-38.2,-0.842,0.000533,
0.244,-70.877,-38.3,0.682,0.0032,
0.246,-70.88,-38.4,-0.422,0.001066,
0.248,-70.8812,-38.6,-0.993,0,
0.25,-70.8812,-39,-0.164,0,
0.252,-70.8794,-39.2,1.846,0.0016,
0.254,-70.8812,-39.5,-1.305,-0.0016,
0.256,-70.8806,-39.7,0.166,-0.002133,
0.258,-70.8819,-39.9,1.262,-0.000622,
0.26,-70.8812,-40,-0.296,-0.0016,
0.262,-70.8812,-40,0.054,0,
0.264,-70.8812,-39.8,1.076,0,
0.266,-70.8812,-39.7,-0.368,-0.001066,
0.268,-70.8812,-39.5,0.151,0,
0.27,-70.8812,-39.1,0.783,0,
0.272,-70.8825,-38.9,-0.344,-0.001155,
0.274,-70.8812,-38.6,-0.753,-0.000533,
0.276,-70.88,-38.4,-0.125,0,
0.278,-70.8806,-38.4,0.004,0,
0.28,-70.8819,-38.3,0.478,-0.000622,
0.282,-70.88,-38.4,0.217,0.000533,
0.284,-70.8806,-38.5,0.335,0.000533,
0.286,-70.8806,-38.8,0.226,0.000533,
0.288,-70.8812,-39.1,0.087,0,
0.29,-70.8812,-39.5,1.277,0,
0.292,-70.8806,-39.8,-0.718,-0.000533,
0.294,-70.8812,-39.9,-0.883,0,
0.296,-70.8812,-40.1,0.044,0,
0.298,-70.8788,-40.2,0.36,0.0016,
0.3,-70.8812,-40.2,-0.167,0,
0.302,-70.8812,-40.1,-1.237,-0.000533,
0.304,-70.8812,-39.9,-0.906,-0.000533,
0.306,-70.88,-39.7,0.116,0.000533,
0.308,-70.8812,-39.4,-0.282,0,
0.31,-70.8812,-39.1,-0.138,-0.000533,
0.312,-70.877,-38.7,-0.09,0.003733,
0.314,-70.8812,-38.5,-1.006,0,
0.316,-70.8812,-38.4,-0.462,0,
0.318,-70.8812,-38.3,0.024,-0.000533,
0.32,-70.8806,-38.3,-1.581,-0.001066,
0.322,-70.8812,-38.2,-0.567,-0.000533,
0.324,-70.8812,-38.3,0.471,0,
0.326,-70.8812,-38.5,0.439,0,
0.328,-70.8849,-38.6,-0.964,-0.003288,
0.33,-70.8812,-38.7,0.02,0,
0.332,-70.8806,-38.9,-0.918,0,
0.334,-70.8806,-39,0.125,0.000533,
0.336,-70.8806,-39.2,-0.043,0,
0.338,-70.8812,-39.2,-0.461,0,
0.34,-70.8812,-39.2,0.088,-0.000533,
0.342,-70.8812,-39.4,-1.273,-0.000533,
0.344,-70.8812,-39.3,1.473,0.002222,
0.346,-70.8812,-39.3,0.511,0,
0.348,-70.8806,-39.3,0.039,0.001688,
0.35,-70.8812,-39.2,0.276,0,
0.352,-70.8812,-39.3,-1.235,-0.000533,
0.354,-70.8812,-39.3,-0.469,-0.000533,
0.356,-70.8812,-39.4,0.234,0,
0.358,-70.8812,-39.4,-1.309,-0.000533,
0.36,-70.8812,-39.4,0.225,-0.000533,
0.362,-70.88,-39.5,0.539,0.000533,
0.364,-70.8812,-39.5,-0.675,0,
0.366,-70.8812,-39.4,-0.48,-0.000533,
0.368,-70.8806,-39.3,-0.428,0.000533,
0.37,-70.8812,-39.2,-0.986,0,
0.372,-70.8812,-39.1,-0.948,-0.002133,
0.374,-70.8812,-38.9,-0.678,-0.000533,
0.376,-70.8812,-38.8,1.289,0,
0.378,-70.88,-38.7,1.51,0.001066,
0.38,-70.88,-38.6,0.717,0.002222,
0.382,-70.8806,-38.6,-1.077,0.000533,
0.384,-70.8825,-38.5,-2.629,-0.001688,
0.386,-70.8806,-38.5,-1.132,0,
0.388,-70.8812,-38.5,0.899,0,
0.39,-70.8812,-38.6,-0.447,-0.002666,
0.392,-70.8812,-38.6,-0.689,-0.000533,
0.394,-70.8806,-38.8,-0.932,0.000533,
0.396,-70.8806,-38.9,-0.579,0,
0.398,-70.8819,-39,0.118,-0.000622,
0.4,-70.8794,-39.2,-0.084,0.0016,
0.402,-70.8812,-39.2,-0.494,-0.000533,
0.404,-70.8788,-39.2,0.595,0.003288,
0.406,-70.8806,-39.2,-1.496,0.000533,
0.408,-70.8806,-39,-0.608,0.000533,
0.41,-70.8812,-39,0.687,0,
0.412,-70.88,-38.9,0.654,0.000533,
0.414,-70.8806,-38.8,1.156,0.000533,
0.416,-70.8812,-38.8,0.438,0,
0.418,-70.8806,-38.7,-0.859,0.000533,
0.42,-70.8812,-38.7,1.473,0,
0.422,-70.8812,-38.7,-5.091,-0.0032,
0.424,-70.8806,-38.9,-0.017,0,
0.426,-70.8819,-39,0.555,0.000533,
0.428,-70.8819,-39.1,-0.249,-0.000622,
0.43,-70.8812,-39.2,0.23,0,
0.432,-70.8806,-39.3,0.539,0.000533,
0.434,-70.8812,-39.3,1.108,0,
0.436,-70.8812,-39.3,-0.016,0,
0.438,-70.8812,-39.3,-0.885,0,
0.44,-70.8812,-39.2,2.125,0,
0.442,-70.8812,-39.1,2.372,-0.000533,
0.444,-70.8812,-38.9,0.141,0,
0.446,-70.8806,-38.7,1.883,0.000533,
0.448,-70.8806,-38.6,-0.545,0,
0.45,-70.8806,-38.5,1.808,0.000533,
0.452,-70.8825,-38.5,0.551,-0.001155,
0.454,-70.8806,-38.5,1.309,0.000533,
0.456,-70.8806,-38.5,-0.052,0.000533,
0.458,-70.8812,-38.4,0.013,0,
0.46,-70.8812,-38.5,0.157,0,
0.462,-70.8806,-38.6,1.416,0.000533,
0.464,-70.8812,-38.7,-0.755,0,
0.466,-70.8812,-38.8,-0.061,0,
0.468,-70.8812,-38.9,0.335,0,
0.47,-70.8819,-39,0.218,-0.000622,
0.472,-70.8812,-39,0.484,0,
0.474,-70.88,-39.1,0.349,0.000533,
0.476,-70.8806,-39.2,0.353,-0.000533,
0.478,-70.8812,-39.2,2.246,0,
0.48,-70.8812,-39.2,-0.147,0,
0.482,-70.8812,-39.1,-0.503,-0.000533,
0.484,-70.8806,-39.1,-0.723,0,
0.486,-70.8812,-39.1,-0.275,-0.000533,
0.488,-70.8812,-38.9,1.1,0,
0.49,-70.8812,-39,1.793,0,
0.492,-70.8812,-38.9,-0.163,0,
0.494,-70.8806,-38.9,0.124,0,
0.496,-70.8812,-38.9,1.557,0.002222,
0.498,-70.8806,-38.8,0.032,0.000533,
0.5,-70.8812,-38.9,0.165,-0.000533,
0.502,-70.8806,-38.9,0.219,0.000533,
0.504,-70.88,-38.9,0.172,0.001066,
0.506,-70.8812,-38.9,0.443,0,
0.508,-70.8812,-38.9,0.07,0,
0.51,-70.88,-38.9,-0.515,0.000533,
0.512,-70.8825,-38.9,-1.236,-0.001155,
0.514,-70.8825,-38.8,3.843,-0.001155,
0.516,-70.8819,-38.7,-0.795,-0.000622,
0.518,-70.8812,-38.7,-1.623,0,
0.52,-70.8812,-38.6,2.373,0,
0.522,-70.8812,-38.6,-0.366,0,
0.524,-70.8812,-38.5,-0.44,-0.000533,
0.526,-70.8837,-38.5,-1.068,-0.002222,
0.528,-70.8806,-38.5,0.199,0.001688,
0.53,-70.8812,-38.4,0.321,0.001688,
0.532,-70.8812,-38.5,0.547,0,
0.534,-70.8849,-38.5,-1.406,-0.003822,
0.536,-70.8825,-38.6,2.46,-0.001688,
0.538,-70.8849,-38.7,-0.685,-0.003288,
0.54,-70.8806,-38.8,1.131,0.001155,
0.542,-70.8812,-38.9,0.82,0,
0.544,-70.8849,-39,0.409,-0.002133,
0.546,-70.8806,-39.1,-0.196,0.003822,
0.548,-70.8825,-39.1,-1.379,-0.001155,
0.55,-70.8812,-39.2,-1.276,-0.000533,
0.552,-70.8812,-39.2,0.661,0.001155,
0.554,-70.8806,-39.2,0.526,0.000533,
0.556,-70.8806,-39.1,4.409,0.002755,
0.558,-70.8825,-39,-1.268,-0.001155,
0.56,-70.8849,-39,-1.467,-0.003288,
0.562,-70.8806,-38.9,-1.075,0.000533,
0.564,-70.8812,-38.8,0.733,0,
0.566,-70.8806,-38.8,0.483,0.000533,
0.568,-70.8855,-38.8,-1.236,-0.0032,
0.57,-70.8812,-38.8,0.848,0,
0.572,-70.8825,-38.7,2.532,0.001066,
0.574,-70.8837,-38.7,-0.211,-0.002755,
0.576,-70.8812,-38.7,2.144,0.001688,
0.578,-70.8812,-38.8,-1.143,-0.000533,
0.58,-70.8812,-38.7,-0.182,0,
0.582,-70.8806,-38.8,0.96,0.000533,
0.584,-70.8819,-38.6,1.376,0,
0.586,-70.8837,-38.7,-3.997,-0.000533,
0.588,-70.8812,-38.6,-4.205,0,
0.59,-70.8837,-38.6,-0.757,-0.002222,
0.592,-70.8806,-38.6,0.069,0.003822,
0.594,-70.8806,-38.6,-0.456,0.000533,
0.596,-70.8819,-38.6,-1.052,-0.001155,
0.598,-70.8806,-38.6,-1.787,0.000533,
0.6,-70.8788,-38.6,0.433,0.002133,
0.602,-70.8757,-38.4,-4.483,-0.001066,
0.604,-70.8696,-38.2,-1.57,-0.001066,
0.606,-70.8623,-37.5,0.904,0.003288,
0.608,-70.8434,-36.6,4.609,0.010311,
0.61,-70.8263,-35.1,4.587,0.011377,
0.612,-70.7988,-33.2,2.89,0.015199,
0.614,-70.7604,-31,2.942,0.019022,
0.616,-70.7225,-28.9,-3.561,0.016888,
0.618,-70.681,-26.7,2.619,0.022311,
0.62,-70.6432,-24.5,4.828,0.018488,
0.622,-70.5956,-22.5,0.414,0.019555,
0.624,-70.5401,-20.4,0.701,0.024888,
0.626,-70.4876,-18.3,3.285,0.026577,
0.628,-70.4277,-16.5,-0.975,0.026044,
0.63,-70.3527,-15,2.398,0.034133,
0.632,-70.266,-13.5,4.324,0.043911,
0.634,-70.169,-13.6,4.765,0.050933,
0.636,-70.0567,-13.3,2.629,0.056355,
0.638,-69.9163,-12.8,7.389,0.070488,
0.64,-69.7509,-12.4,7.7,0.085155,
0.642,-69.5659,-12.1,9.283,0.097688,
0.644,-69.3596,-11.8,4.16,0.106399,
0.646,-69.132,-11.3,7.84,0.116088,
0.648,-68.8829,-11,2.57,0.126488,
0.65,-68.6181,-10.7,4.453,0.133955,
0.652,-68.3452,-10.3,3.173,0.136177,
0.654,-68.059,-10,2.818,0.142666,
0.656,-67.7672,-9.5,4.339,0.148177,
0.658,-67.4761,-9.2,-0.068,0.145955,
0.66,-67.1843,-8.8,0.562,0.144888,
0.662,-66.8981,-8.4,-2.17,0.1416,
0.664,-66.6161,-8,-2.858,0.138311,
0.666,-66.3463,-7.6,-1.545,0.135111,
0.668,-66.09,-7.2,-0.941,0.128533,
0.67,-65.8513,-7,-2.228,0.119377,
0.672,-65.6304,-6.6,-3.752,0.111199,
0.674,-65.4326,-6.3,-3.034,0.097155,
0.676,-65.252,-6.2,-4.851,0.090044,
0.678,-65.0896,-6.2,-2.947,0.083022,
0.68,-64.9523,-6.4,-2.521,0.067288,
0.682,-64.8278,-6.5,-3.979,0.062933,
0.684,-64.7197,-6.6,-2.624,0.054311,
0.686,-64.6386,-6.8,-4.974,0.041777,
0.688,-64.5604,-6.8,-6.457,0.037511,
0.69,-64.5049,-6.7,-1.798,0.029333,
0.692,-64.4628,-6.7,-4.997,0.021688,
0.694,-64.4317,-6.7,0.718,0.012977,
0.696,-64.414,-6.6,0.161,0.006488,
0.698,-64.4042,-6.6,4.082,0.007022,
0.7,-64.4036,-6.5,3.873,0.0032,
0.702,-64.4054,-6.3,-4.331,-0.003822,
0.704,-64.406,-6.5,0.712,-0.000533,
0.706,-64.4042,-6.3,-0.818,0.001066,
0.708,-64.4048,-6.4,-0.288,0.0016,
0.71,-64.406,-6.4,-1.133,-0.0016,
0.712,-64.4048,-6.4,1.402,0.001066,
0.714,-64.4048,-6.4,0.219,0.0016,
0.716,-64.406,-6.4,-4.02,-0.003822,
0.718,-64.4054,-6.4,-2.28,0,
0.72,-64.4048,-6.4,0.973,0.0016,
0.722,-64.4066,-6.4,0.327,-0.000533,
0.724,-64.4042,-6.4,-1.887,-0.002222,
0.726,-64.4042,-6.4,-0.355,0.0016,
0.728,-64.4054,-6.4,-0.308,-0.001066,
0.73,-64.4048,-6.4,0.366,0,
0.732,-64.4048,-6.4,-0.047,0,
0.734,-64.4036,-6.5,2.851,0.002133,
0.736,-64.4048,-6.4,-4.98,-0.001066,
0.738,-64.4054,-6.4,0.96,-0.000533,
0.74,-64.4048,-6.4,-0.096,0.001066,
0.742,-64.406,-6.5,-0.394,-0.000533,
0.744,-64.406,-6.4,-6.878,-0.0032,
0.746,-64.4054,-6.5,-3.538,-0.0016,
0.748,-64.4054,-6.4,1.514,0.001066,
0.75,-64.403,-6.4,-0.846,0.000533,
0.752,-64.4054,-6.4,-2.539,-0.000533,
0.754,-64.4036,-6.5,-0.36,0.0016,
0.756,-64.4036,-6.5,2.192,0,
0.758,-64.4011,-6.4,4.755,0.003288,
0.76,-64.4054,-6.4,2.29,-0.0016,
0.762,-64.3999,-6.5,1.357,0.004355,
0.764,-64.4054,-6.4,-1.173,0,
0.766,-64.4054,-6.4,-0.134,0,
0.768,-64.4011,-6.4,0.918,0.004355,
0.77,-64.4048,-6.5,1.616,0,
0.772,-64.4036,-6.5,-2.613,-0.002222,
0.774,-64.4048,-6.5,-2.401,-0.002133,
0.776,-64.4066,-6.5,0.653,-0.002133,
0.778,-64.4011,-6.5,-1.03,0.003822,
0.78,-64.4054,-6.5,-0.689,0,
0.782,-64.403,-6.4,-3.814,-0.001688,
0.784,-64.4017,-6.4,0.528,0,
0.786,-64.4017,-6.5,1.811,0.002222,
0.788,-64.4066,-6.4,2.538,0,
0.79,-64.4036,-6.4,-2.828,0.001066,
0.792,-64.4048,-6.4,4.215,0.0016,
0.794,-64.406,-6.5,2.932,-0.000533,
0.796,-64.4024,-6.5,0.98,0,
0.798,-64.4036,-6.5,0.881,0.002133,
0.8,-64.4036,-6.5,4.677,0.0016,
0.802,-64.4017,-6.4,3.995,0.004355,
0.804,-64.4048,-6.4,-3.424,-0.003288,
0.806,-64.4011,-6.5,1.79,0.004355,
0.808,-64.4048,-6.4,-1.727,-0.001066,
0.81,-64.4042,-6.4,-2.003,-0.002755,
0.812,-64.4066,-6.5,0.25,-0.002133,
0.814,-64.4024,-6.5,-2.343,0,
0.816,-64.4054,-6.5,0.373,-0.000533,
0.818,-64.406,-6.4,-3.396,-0.000533,
0.82,-64.4017,-6.5,-2.961,-0.000533,
0.822,-64.406,-6.4,-1.719,-0.0032,
0.824,-64.4036,-6.5,2.941,0.001066,
0.826,-64.406,-6.5,0.174,-0.002666,
0.828,-64.406,-6.4,0.352,-0.0032,
0.83,-64.4036,-6.5,2.083,0.001066,
0.832,-64.406,-6.4,3.444,0,
0.834,-64.4066,-6.5,-0.261,-0.0016,
0.836,-64.4042,-6.5,-3.312,-0.0016,
0.838,-64.4066,-6.5,-0.808,-0.003733,
0.84,-64.4066,-6.4,-1.409,-0.002133,
0.842,-64.4066,-6.4,-1.545,-0.002666,
0.844,-64.4054,-6.5,0.269,-0.000533,
0.846,-64.403,-6.4,-4.543,-0.001688,
0.848,-64.4036,-6.5,-0.075,0.0016,
0.85,-64.4011,-6.4,0.8,0.003288,
0.852,-64.4048,-6.4,-0.288,0.001066,
0.854,-64.4048,-6.5,0.995,-0.000533,
0.856,-64.4048,-6.5,1.124,-0.0016,
0.858,-64.4017,-6.4,0.773,0.003288,
0.86,-64.4042,-6.5,-3.166,-0.000533,
0.862,-64.4042,-6.5,2.297,0.001066,
0.864,-64.4066,-6.4,1.105,-0.002666,
0.866,-64.4066,-6.5,-3.64,-0.005422,
0.868,-64.4042,-6.5,-1.79,0.0016,
0.87,-64.4048,-6.5,-1.903,0.0016,
0.872,-64.403,-6.4,-4.71,0.001066,
0.874,-64.406,-6.4,2.727,0.000533,
0.876,-64.4024,-6.4,-1.729,0,
0.878,-64.4036,-6.5,-0.171,0.000533,
0.88,-64.4048,-6.5,-2.428,0.000533,
0.882,-64.4005,-6.4,1.953,0.004888,
0.884,-64.406,-6.5,1.575,-0.000533,
0.886,-64.406,-6.5,2.607,0.000533,
0.888,-64.4036,-6.5,0.421,0.000533,
0.89,-64.4036,-6.4,3.037,0.0016,
0.892,-64.403,-6.4,0.332,0.000533,
0.894,-64.406,-6.4,2.901,-0.001066,
0.896,-64.4066,-6.5,0.328,-0.002133,
0.898,-64.4048,-6.4,-1.251,0.001066,
0.9,-64.4024,-6.5,-0.524,0.0016,
0.902,-64.406,-6.5,2.468,0,
0.904,-64.4036,-6.4,-1.938,-0.000533,
0.906,-64.406,-6.4,0.78,-0.0032,
0.908,-64.4048,-6.4,-0.768,0.000533,
0.91,-64.4042,-6.4,-1.774,0.002133,
0.912,-64.4066,-6.4,-5.84,-0.0032,
0.914,-64.4048,-6.5,1.261,0,
0.916,-64.4054,-6.5,3.145,-0.001066,
0.918,-64.4066,-6.4,-1.368,-0.005422,
0.92,-64.4048,-6.5,2.531,0.0016,
0.922,-64.4042,-6.4,-0.924,-0.0016,
0.924,-64.4048,-6.4,-3.455,-0.002755,
0.926,-64.4054,-6.5,0.871,-0.0016,
0.928,-64.4066,-6.4,-5.366,-0.003733,
0.93,-64.4048,-6.4,2.067,0.0016,
0.932,-64.4036,-6.5,0.229,0.002666,
0.934,-64.406,-6.5,-4.468,-0.004355,
0.936,-64.4042,-6.5,0.56,0.000533,
0.938,-64.4048,-6.5,-2.764,-0.000533,
0.94,-64.4054,-6.4,1.076,0.000533,
0.942,-64.406,-6.5,0.028,-0.0016,
0.944,-64.4066,-6.5,-4.012,-0.004888,
0.946,-64.4054,-6.4,-3.986,-0.003288,
0.948,-64.4048,-6.5,-4.021,-0.0016,
0.95,-64.4042,-6.5,-0.452,-0.000533,
0.952,-64.4011,-6.4,0.934,0.003822,
0.954,-64.4036,-6.5,1.573,0.0016,
0.956,-64.4048,-6.5,-0.769,-0.002133,
0.958,-64.4048,-6.4,-0.63,-0.001066,
0.96,-64.406,-6.4,-4.421,-0.004888,
0.962,-64.4048,-6.4,0.709,-0.001066,
0.964,-64.4054,-6.5,0.296,-0.0016,
0.966,-64.4042,-6.4,1.426,0.0016,
0.968,-64.4011,-6.4,2.367,0.003822,
0.97,-64.4042,-6.4,-0.024,0.001066,
0.972,-64.4048,-6.5,0.107,0,
0.974,-64.4054,-6.5,-0.982,-0.000533,
0.976,-64.4048,-6.4,0.56,0.000533,
0.978,-64.4042,-6.4,-1.274,0,
0.98,-64.4042,-6.4,0.302,0.000533,
0.982,-64.4054,-6.5,-4.435,-0.003288,
0.984,-64.4054,-6.4,-0.405,0,
0.986,-64.4036,-6.4,0.29,0.001066,
0.988,-64.406,-6.4,4.465,0.000533,
0.99,-64.4066,-6.4,2.204,-0.0032,
0.992,-64.4048,-6.5,1.008,0.001066,
0.994,-64.4036,-6.4,-0.053,0.0016,
0.996,-64.4066,-6.4,1.031,-0.002666,
0.998,-64.4024,-6.5,1.156,0.002666,
1,-64.4042,-6.4,-2.201,0.000533,
1.002,-64.4036,-6.4,2.145,0.0016,
1.004,-64.4036,-6.4,2.61,0.001066,
1.006,-64.406,-6.5,-1.894,-0.002666,
1.008,-64.4024,-6.5,-0.689,0.001066,
1.01,-64.4048,-6.4,-2.09,-0.0016,
1.012,-64.4042,-6.5,-1.804,-0.001066,
1.014,-64.4036,-6.5,1.094,0.000533,
1.016,-64.4048,-6.5,-1.842,0,
1.018,-64.4042,-6.4,-6.987,-0.003288,
1.02,-64.4054,-6.5,0.493,0.001066,
1.022,-64.4054,-6.4,0.017,-0.000533,
1.024,-64.4042,-6.4,0.325,-0.0016,
1.026,-64.4066,-6.4,-7.269,-0.004355,
1.028,-64.406,-6.5,-1.876,-0.000533,
1.03,-64.4054,-6.4,-1.717,-0.000533,
1.032,-64.403,-6.4,1.665,0.002666,
1.034,-64.4066,-6.5,0.068,-0.0016,
1.036,-64.403,-6.5,0.211,0.000533,
1.038,-64.4048,-6.5,0.906,0.001066,
1.04,-64.4054,-6.4,1.111,0,
1.042,-64.4011,-6.5,-2.446,0.002222,
1.044,-64.4048,-6.5,-1.213,-0.003822,
1.046,-64.4079,-6.4,-0.734,-0.001688,
1.048,-64.4036,-6.4,1.314,0.0016,
1.05,-64.4017,-6.5,-0.175,0.001688,
1.052,-64.4024,-6.5,1.432,0,
1.054,-64.4048,-6.5,-0.844,-0.000533,
1.056,-64.4048,-6.5,-2.01,-0.002755,
1.058,-64.4066,-6.5,0.618,-0.004888,
1.06,-64.406,-6.5,1.48,-0.002133,
1.062,-64.4048,-6.4,-1.349,0,
1.064,-64.406,-6.5,0.553,-0.000533,
1.066,-64.4054,-6.5,0.097,-0.004355,
1.068,-64.4042,-6.4,-0.244,0.001066,
1.07,-64.406,-6.4,0.151,-0.001066,
1.072,-64.4048,-6.4,-1.084,-0.0016,
1.074,-64.4048,-6.4,-0.206,-0.003288,
1.076,-64.4005,-6.5,3.205,0.002755,
1.078,-64.4048,-6.4,1.181,0,
1.08,-64.4066,-6.4,0.972,-0.000533,
1.082,-64.4048,-6.4,0.134,-0.001066,
1.084,-64.4042,-6.4,2.461,-0.000533,
1.086,-64.4011,-6.5,2.54,0.000533,
1.088,-64.4054,-6.4,-0.839,-0.0016,
1.09,-64.4048,-6.4,-1.221,0.000533,
1.092,-64.4036,-6.4,1.976,0.0016,
1.094,-64.403,-6.4,-0.827,0,
1.096,-64.4066,-6.4,2.677,-0.000533,
1.098,-64.4036,-6.4,2.505,0.002666,
