Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.452,-64.4334,-6.4,0.57,-0.000533,
0.454,-64.431,-6.5,-3.267,0,
0.456,-64.4292,-6.5,-2.78,0.002666,
0.458,-64.4322,-6.4,-0.346,0.001066,
0.46,-64.4322,-6.5,-2.334,-0.002133,
0.462,-64.4322,-6.5,0.715,0.001066,
0.464,-64.4304,-6.4,3.664,0.005955,
0.466,-64.4334,-6.5,-0.457,-0.001066,
0.468,-64.431,-6.4,-2.609,0,
0.47,-64.4334,-6.5,2.138,0.001155,
0.472,-64.4322,-6.5,-1.665,0.000533,
0.474,-64.4322,-6.5,-1.149,0.002222,
0.476,-64.4328,-6.5,1.21,0,
0.478,-64.4322,-6.5,-1.039,-0.002666,
0.48,-64.4334,-6.5,-1.338,0,
0.482,-64.4334,-6.5,0.827,-0.002133,
0.484,-64.4286,-6.5,-0.97,0.002133,
0.486,-64.4334,-6.4,3.015,0.000622,
0.488,-64.4328,-6.5,-2.466,0.001155,
0.49,-64.4328,-6.5,-3.195,-0.002133,
0.492,-64.4316,-6.4,2.826,0.0016,
0.494,-64.4334,-6.5,3.575,0,
0.496,-64.4334,-6.5,-1.582,-0.002133,
0.498,-64.4334,-6.4,1.81,-0.0016,
0.5,-64.431,-6.5,0.953,0.002133,
0.502,-64.4322,-6.4,-4.264,-0.0032,
0.504,-64.4322,-6.5,-2.283,-0.000533,
0.506,-64.4347,-6.5,-1.351,-0.003288,
0.508,-64.4328,-6.4,-0.495,-0.001066,
0.51,-64.4334,-6.5,-1.663,-0.001066,
0.512,-64.431,-6.4,-3.954,-0.001066,
0.514,-64.431,-6.5,1.747,0.002133,
0.516,-64.4322,-6.5,-0.677,0,
0.518,-64.428,-6.5,-2.966,0.0016,
0.52,-64.4334,-6.4,-1.474,0,
0.522,-64.4286,-6.4,0.566,0.0016,
0.524,-64.4298,-6.4,2.287,0,
0.526,-64.4322,-6.4,3.587,0.002222,
0.528,-64.4292,-6.5,1.34,0.001066,
0.53,-64.428,-6.5,-1.929,0.002133,
0.532,-64.4334,-6.5,0.714,0,
0.534,-64.4328,-6.4,-1.825,-0.0016,
0.536,-64.431,-6.4,-5.195,-0.002133,
0.538,-64.4353,-6.4,-2.212,-0.003822,
0.54,-64.4298,-6.5,-2.135,0.0016,
0.542,-64.4298,-6.4,-3.282,-0.001066,
0.544,-64.431,-6.4,2.686,0,
0.546,-64.4322,-6.5,-2.751,0,
0.548,-64.431,-6.5,0.443,0.0016,
0.55,-64.431,-6.5,4.984,0.0016,
0.552,-64.4304,-6.5,-1.226,0.0016,
0.554,-64.431,-6.5,0.481,0.000533,
0.556,-64.4359,-6.4,0.439,-0.002222,
0.558,-64.4334,-6.4,-5.941,-0.0048,
0.56,-64.431,-6.4,0.712,0.001066,
0.562,-64.4316,-6.5,-1.866,-0.0032,
0.564,-64.4322,-6.5,-1.787,0.003288,
0.566,-64.4328,-6.4,-3.784,-0.003733,
0.568,-64.4334,-6.5,1.549,0,
0.57,-64.4316,-6.4,4.449,0.003822,
0.572,-64.4322,-6.5,1.675,0,
0.574,-64.4341,-6.4,2.571,-0.002222,
0.576,-64.4322,-6.5,-0.973,0.001066,
0.578,-64.4334,-6.5,-0.553,-0.002666,
0.58,-64.4322,-6.5,-0.801,-0.001066,
0.582,-64.431,-6.4,-0.005,0,
0.584,-64.431,-6.5,4.278,0.002133,
0.586,-64.4298,-6.5,-0.782,0.0032,
0.588,-64.4316,-6.4,-3.017,-0.0016,
0.59,-64.4353,-6.5,-6.054,-0.004888,
0.592,-64.4322,-6.5,0.173,0,
0.594,-64.4298,-6.5,6.139,0.006488,
0.596,-64.4304,-6.5,1.234,-0.0016,
0.598,-64.4292,-6.5,3.021,0.003733,
0.6,-64.428,-6.5,-3.251,0.002666,
0.602,-64.4334,-6.5,-1.403,-0.0032,
0.604,-64.4334,-6.5,-2.309,0,
0.606,-64.4334,-6.5,0.394,0.001155,
0.608,-64.4322,-6.5,-2.14,-0.0016,
0.61,-64.4322,-6.5,-4.796,-0.001066,
0.612,-64.4334,-6.5,-3.202,-0.004266,
0.614,-64.4322,-6.5,2.3,0.001066,
0.616,-64.4341,-6.5,-2.292,-0.002755,
0.618,-64.4334,-6.5,5.704,0.002222,
0.62,-64.4334,-6.5,1.045,0.001155,
0.622,-64.4298,-6.5,1.891,0.0032,
0.624,-64.431,-6.4,2.964,0.002133,
0.626,-64.4322,-6.5,-2.878,0.000533,
0.628,-64.431,-6.4,-3.828,0.001066,
0.63,-64.4334,-6.4,0.78,0.001155,
0.632,-64.431,-6.4,-0.921,0,
0.634,-64.4292,-6.4,0.377,0.003733,
0.636,-64.4334,-6.4,-4.915,-0.004266,
0.638,-64.4347,-6.5,-4.529,-0.003288,
0.64,-64.4286,-6.5,0.492,0.004266,
0.642,-64.4328,-6.5,-1.96,-0.003733,
0.644,-64.4334,-6.4,0.169,-0.000533,
0.646,-64.431,-6.5,-1.243,0.001066,
0.648,-64.4334,-6.5,-1.812,-0.003733,
0.65,-64.4322,-6.5,-0.583,-0.001066,
0.652,-64.4322,-6.5,3.106,0,
0.654,-64.431,-6.4,-1.152,0.0016,
0.656,-64.4334,-6.5,0.31,-0.001066,
0.658,-64.4286,-6.5,3.561,0.004888,
0.66,-64.4334,-6.5,-0.811,-0.000533,
0.662,-64.431,-6.5,1.542,0.003288,
0.664,-64.4316,-6.5,-1.707,-0.0016,
0.666,-64.428,-6.4,0.225,0.003733,
0.668,-64.4328,-6.5,1.163,0.000533,
0.67,-64.4322,-6.4,1.281,0.001066,
0.672,-64.431,-6.4,0.257,-0.002133,
0.674,-64.428,-6.5,3.908,0.002133,
0.676,-64.4304,-6.5,-0.499,0.0016,
0.678,-64.431,-6.5,-1.809,0.000533,
0.68,-64.4298,-6.5,2.541,0.0032,
0.682,-64.4334,-6.5,-0.031,-0.002133,
0.684,-64.4304,-6.5,3.522,0.002666,
0.686,-64.4322,-6.5,5.466,0.001066,
0.688,-64.431,-6.4,3.592,0.001066,
0.69,-64.4298,-6.5,3.04,0.002133,
0.692,-64.4328,-6.5,-3.036,-0.003733,
0.694,-64.431,-6.5,-0.617,0.003288,
0.696,-64.4334,-6.5,2.315,0.001155,
0.698,-64.4298,-6.5,-3.069,-0.0016,
0.7,-64.4383,-6.4,-1.037,-0.004355,
0.702,-64.4396,-6.5,2.264,0.000533,
0.704,-64.4457,-6.5,-3.88,-0.003822,
0.706,-64.456,-6.6,-3.08,-0.005955,
0.708,-64.4719,-6.6,-4.832,-0.009777,
0.71,-64.4945,-6.6,-3.203,-0.014666,
0.712,-64.5323,-6.6,-7.585,-0.022222,
0.714,-64.5879,-6.7,-4.133,-0.030399,
0.716,-64.6599,-6.7,-5.543,-0.039644,
0.718,-64.7514,-6.7,-4.47,-0.047733,
0.72,-64.8558,-6.7,-1.772,-0.051555,
0.722,-64.9791,-6.8,-4.146,-0.062933,
0.724,-65.1231,-6.8,-5.742,-0.074311,
0.726,-65.2855,-6.9,-8.35,-0.084088,
0.728,-65.4564,-6.9,-9.732,-0.093333,
0.73,-65.6426,-7,-1.781,-0.095555,
0.732,-65.8482,-7.1,-1.919,-0.103555,
0.734,-66.0606,-7.2,-2.018,-0.105244,
0.736,-66.2938,-7.3,0.285,-0.115022,
0.738,-66.5349,-7.2,-3.837,-0.123199,
0.74,-66.7809,-7.1,-1.418,-0.123199,
0.742,-67.0342,-7.2,-1.817,-0.125333,
0.744,-67.2905,-7.3,-4.16,-0.129688,
0.746,-67.5499,-7.4,0.131,-0.129688,
0.748,-67.8081,-7.6,-1.603,-0.129688,
0.75,-68.0693,-8,-0.57,-0.129155,
0.752,-68.3293,-8.4,-1.913,-0.130755,
0.754,-68.5863,-9,-3.567,-0.127555,
0.756,-68.8426,-9.4,-1.505,-0.128533,
0.758,-69.0904,-10,1.159,-0.124177,
0.76,-69.337,-10.6,2.515,-0.123644,
0.762,-69.5714,-11.1,1.543,-0.117777,
0.764,-69.7997,-11.7,0.721,-0.112888,
0.766,-70.0212,-12.2,1.252,-0.111199,
0.768,-70.2318,-13,4.981,-0.104177,
0.77,-70.4247,-19.7,6.62,-0.0944,
0.772,-70.5754,-25.9,14.461,-0.069955,
0.774,-70.6804,-30.6,15.282,-0.042844,
0.776,-70.7317,-33.3,11.051,-0.021155,
0.778,-70.7402,-33.6,11.53,0,
0.78,-70.7298,-32.8,2.719,0.003288,
0.782,-70.7201,-31.8,0.315,0.004355,
0.784,-70.717,-31.4,-4.819,0.000533,
0.786,-70.7237,-31.5,-1.075,-0.003733,
0.788,-70.7256,-31.7,-1.962,-0.001688,
0.79,-70.7292,-32,2.305,-0.002133,
0.792,-70.7347,-32.4,5.428,-0.000533,
0.794,-70.7445,-33,0.982,-0.002222,
0.796,-70.75,-33.4,-4.997,-0.005955,
0.798,-70.75,-33.7,-5.489,-0.004355,
0.8,-70.7506,-33.7,-2.387,0.000533,
0.802,-70.7451,-33.8,-2.249,0,
0.804,-70.742,-33.7,1.206,0.001688,
0.806,-70.7408,-33.7,-1.483,-0.001066,
0.808,-70.7323,-33.6,-2.065,0.000533,
0.81,-70.7231,-33.1,1.28,0.005955,
0.812,-70.7097,-32.1,1.136,0.005955,
0.814,-70.6896,-30.7,0.816,0.009155,
0.816,-70.6566,-28.6,3.357,0.017866,
0.818,-70.62,-26.3,3.911,0.021155,
0.82,-70.573,-23.9,2.466,0.024355,
0.822,-70.5229,-21.4,0.394,0.026044,
0.824,-70.4686,-19.1,1.059,0.030933,
0.826,-70.4137,-17,-2.053,0.025511,
0.828,-70.3526,-15.4,0.645,0.031999,
0.83,-70.2873,-13.7,2.825,0.035288,
0.832,-70.211,-12.1,0.638,0.038577,
0.834,-70.1231,-12.1,3.665,0.045066,
0.836,-70.0157,-11.8,4.715,0.053688,
0.838,-69.8839,-11.2,3.027,0.066222,
0.84,-69.7295,-10.9,6.144,0.081333,
0.842,-69.5512,-10.6,4.049,0.091733,
0.844,-69.3474,-10.2,8.361,0.107911,
0.846,-69.1228,-9.9,6.505,0.113333,
0.848,-68.8768,-9.6,4.602,0.126399,
0.85,-68.6162,-9.3,6.878,0.134577,
0.852,-68.3428,-8.9,5.917,0.137244,
0.854,-68.0595,-8.5,4.533,0.142222,
0.856,-67.7733,-8.3,2.377,0.1432,
0.858,-67.4828,-7.9,1.484,0.1448,
0.86,-67.1953,-7.6,0.111,0.142133,
0.862,-66.9115,-7.2,-2.595,0.138844,
0.864,-66.6319,-6.9,-3.173,0.138933,
0.866,-66.3683,-6.7,-1.259,0.131822,
0.868,-66.1162,-6.4,-0.739,0.122577,
0.87,-65.8745,-6.3,-0.984,0.115555,
0.872,-65.6542,-6.3,-1.427,0.112799,
0.874,-65.4533,-6.4,-5.733,0.102044,
0.876,-65.2702,-6.5,-4.109,0.087911,
0.878,-65.1085,-6.6,-3.47,0.076533,
0.88,-64.9577,-6.7,-4.856,0.070044,
0.882,-64.832,-6.6,-3.765,0.058044,
0.884,-64.7252,-6.7,-3.961,0.049866,
0.886,-64.6343,-6.7,-8.668,0.041777,
0.888,-64.5622,-6.6,-4.563,0.034222,
0.89,-64.5036,-6.6,-5.214,0.028266,
0.892,-64.464,-6.4,-4.618,0.02,
0.894,-64.4359,-6.5,-3.843,0.013511,
0.896,-64.4267,-6.4,-3.171,0.003288,
0.898,-64.4255,-6.4,-5.327,-0.002133,
0.9,-64.4243,-6.3,0.779,0,
0.902,-64.4249,-6.4,-6.071,-0.005955,
0.904,-64.4267,-6.4,-1.617,0,
0.906,-64.4261,-6.4,-0.243,0,
0.908,-64.4231,-6.4,-0.283,0.001066,
0.91,-64.4267,-6.4,0.372,0,
0.912,-64.4261,-6.4,0.223,-0.001066,
0.914,-64.4261,-6.4,-0.176,0,
0.916,-64.4249,-6.5,0.814,0.0016,
0.918,-64.4243,-6.5,-1.748,-0.000533,
0.92,-64.4249,-6.4,1.084,0,
0.922,-64.4273,-6.5,0.816,0,
0.924,-64.4273,-6.4,-0.745,0,
0.926,-64.4249,-6.5,-0.41,0.001066,
0.928,-64.4267,-6.5,-0.03,-0.002133,
0.93,-64.4249,-6.5,0.161,-0.000533,
0.932,-64.4261,-6.4,3.92,0.000533,
0.934,-64.4237,-6.4,2.793,0.002666,
0.936,-64.4267,-6.4,-3.881,-0.0032,
0.938,-64.4237,-6.4,1.556,0.001066,
0.94,-64.4243,-6.5,-1.564,-0.001066,
0.942,-64.4255,-6.5,0.048,0.000533,
0.944,-64.4267,-6.5,1.788,-0.000533,
0.946,-64.4273,-6.5,0.706,-0.001066,
0.948,-64.4255,-6.4,2.483,0.002222,
0.95,-64.4243,-6.5,-1.673,-0.001066,
0.952,-64.4261,-6.5,-0.208,0.001066,
0.954,-64.4237,-6.5,-0.148,0.002666,
0.956,-64.4267,-6.4,0.951,-0.0032,
0.958,-64.4249,-6.5,0.064,0.001066,
0.96,-64.4261,-6.4,1.859,0,
0.962,-64.4237,-6.5,1.833,0.0032,
0.964,-64.4267,-6.4,0.08,-0.001066,
0.966,-64.4267,-6.4,1.68,-0.000533,
0.968,-64.4261,-6.5,0.585,0,
0.97,-64.4237,-6.4,2.128,0.002666,
0.972,-64.4249,-6.4,-0.904,-0.001066,
0.974,-64.4261,-6.5,0.607,0,
0.976,-64.4267,-6.5,-0.253,0.000533,
0.978,-64.4261,-6.4,0.627,-0.001066,
0.98,-64.4267,-6.4,-2.385,-0.002666,
0.982,-64.4261,-6.5,1.64,0.001066,
0.984,-64.4237,-6.5,-2.028,0.002133,
0.986,-64.4261,-6.5,-0.934,-0.000533,
0.988,-64.4243,-6.4,-0.058,0.0016,
0.99,-64.4249,-6.4,-1.013,0,
0.992,-64.4273,-6.5,-1.031,-0.0032,
0.994,-64.4267,-6.5,0.03,-0.0016,
0.996,-64.4261,-6.4,-0.568,0,
0.998,-64.4261,-6.4,-0.114,-0.000533,
1,-64.4219,-6.5,1.436,0.0048,
1.002,-64.4261,-6.5,-2.759,0,
1.004,-64.4261,-6.5,0.177,-0.000533,
1.006,-64.4273,-6.5,-1.798,0,
1.008,-64.4212,-6.5,2.006,0.004888,
1.01,-64.4231,-6.5,0.992,0.002666,
1.012,-64.4261,-6.4,0.093,0,
1.014,-64.4237,-6.5,-0.505,0.0016,
1.016,-64.4267,-6.5,-1.072,-0.0016,
1.018,-64.4261,-6.4,0.744,-0.002666,
1.02,-64.4261,-6.5,2.53,-0.001066,
1.022,-64.4261,-6.5,2.761,0,
1.024,-64.4225,-6.4,2.297,0.005422,
1.026,-64.4212,-6.4,-1.372,0.002222,
1.028,-64.4261,-6.5,-2.484,-0.0016,
1.03,-64.4267,-6.4,3.371,0.001688,
1.032,-64.4237,-6.5,2.648,0.002666,
1.034,-64.4225,-6.4,1.706,0.0032,
1.036,-64.4261,-6.4,-1.619,0.000533,
1.038,-64.4237,-6.4,0.062,0.001066,
1.04,-64.4243,-6.4,1.091,0.002666,
1.042,-64.4237,-6.5,-0.439,0.0032,
1.044,-64.4237,-6.5,1.665,0.0016,
1.046,-64.4261,-6.4,2.842,0.001066,
1.048,-64.4237,-6.4,-0.303,0.0032,
1.05,-64.4267,-6.5,0.216,-0.000533,
1.052,-64.4219,-6.4,0.759,0.003733,
1.054,-64.4249,-6.4,1.696,0.0016,
1.056,-64.4261,-6.4,-2.174,0.000533,
1.058,-64.4267,-6.5,-0.277,-0.0016,
1.06,-64.4267,-6.4,-0.355,-0.002666,
1.062,-64.4261,-6.5,-1.912,-0.001066,
1.064,-64.4249,-6.5,-0.795,0.001066,
1.066,-64.4267,-6.5,-0.924,-0.0016,
1.068,-64.4237,-6.5,-2.048,0.002133,
1.07,-64.4231,-6.4,-2.19,0.000533,
1.072,-64.4261,-6.4,1.59,-0.001066,
1.074,-64.4212,-6.5,1.702,0.004355,
1.076,-64.4231,-6.4,0.838,0.002133,
1.078,-64.4249,-6.5,-1.861,0.000533,
1.08,-64.4249,-6.5,0.952,0.0016,
1.082,-64.4243,-6.5,1.424,0.0016,
1.084,-64.4219,-6.4,0.979,0.004266,
1.086,-64.4249,-6.5,3.071,0.0016,
1.088,-64.4249,-6.5,0.843,0,
