Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.192,-70.8733,-37.9,2.329,0.003288,
0.194,-70.8794,-37.9,-2.356,-0.004355,
0.196,-70.8782,-37.9,-0.437,0.001066,
0.198,-70.8794,-37.7,-5.681,-0.002133,
0.2,-70.8764,-38.1,2.156,0.0032,
0.202,-70.877,-38.5,1.303,0.0016,
0.204,-70.8782,-38.9,-1.762,-0.000533,
0.206,-70.8782,-38.6,-2.892,-0.004355,
0.208,-70.877,-38.6,1.227,0.003733,
0.21,-70.8764,-39,4.273,0.0016,
0.212,-70.8782,-39.3,-0.628,-0.002222,
0.214,-70.8788,-39.1,0.236,-0.0016,
0.216,-70.8782,-39.2,-2.331,-0.003822,
0.218,-70.877,-39.2,-4.686,-0.002222,
0.22,-70.8757,-39.3,2.613,0.002755,
0.222,-70.8806,-39.2,0.729,-0.0016,
0.224,-70.8788,-39,0.488,-0.003822,
0.226,-70.8794,-38.9,1.666,-0.001066,
0.228,-70.877,-38.6,2.332,0.000533,
0.23,-70.8794,-38.4,0.091,0.003288,
0.232,-70.8776,-38.1,1.231,0.001066,
0.234,-70.8782,-37.9,-0.054,0.002133,
0.236,-70.877,-37.6,2.293,0.002666,
0.238,-70.8782,-37.4,-1.108,0.002666,
0.24,-70.8782,-37.4,-6.025,-0.001066,
0.242,-70.8751,-37.4,3.09,0.005955,
0.244,-70.8818,-37.4,-1.091,-0.005422,
0.246,-70.8782,-37.6,-2.095,-0.002755,
0.248,-70.8788,-37.8,-0.954,-0.000533,
0.25,-70.8794,-38.2,-1.707,0,
0.252,-70.877,-38.5,-3.356,0.0016,
0.254,-70.88,-38.6,-0.453,0.0016,
0.256,-70.8812,-38.8,-1.085,-0.002666,
0.258,-70.8751,-38.9,0.671,0.004888,
0.26,-70.8782,-38.8,-3.714,0,
0.262,-70.8825,-38.8,0.908,-0.003822,
0.264,-70.8776,-38.6,-0.969,0,
0.266,-70.8812,-38.5,-3.882,-0.004888,
0.268,-70.8782,-38.2,-3.312,-0.002755,
0.27,-70.8788,-37.9,1.655,-0.0016,
0.272,-70.8788,-37.7,-3.606,-0.0016,
0.274,-70.8788,-37.5,-1.772,-0.000533,
0.276,-70.8788,-37.4,3.481,0.002133,
0.278,-70.877,-37.4,-1.704,0.002666,
0.28,-70.88,-37.4,1.583,-0.002666,
0.282,-70.8788,-37.6,-3.757,0,
0.284,-70.8812,-37.8,-4.713,-0.002666,
0.286,-70.8788,-38.1,-2.118,-0.0016,
0.288,-70.8764,-38.4,-1.449,0.0016,
0.29,-70.8788,-38.8,-5.245,-0.002755,
0.292,-70.8782,-38.9,4.164,0.0032,
0.294,-70.8788,-39.1,1.832,0,
0.296,-70.8818,-39.2,-1.282,-0.002133,
0.298,-70.8788,-39.2,-2.014,-0.000533,
0.3,-70.8818,-39.1,2.722,-0.000533,
0.302,-70.8782,-38.9,4.529,0.000533,
0.304,-70.8776,-38.7,4.901,0.001066,
0.306,-70.877,-38.4,1.975,-0.000533,
0.308,-70.8782,-38.2,0.28,0,
0.31,-70.8818,-37.8,-2.124,-0.001066,
0.312,-70.8782,-37.6,0.28,0.000533,
0.314,-70.8794,-37.4,3.063,0.002133,
0.316,-70.8782,-37.4,2.747,-0.000533,
0.318,-70.8782,-37.3,-0.485,0.001066,
0.32,-70.8757,-37.3,3.49,0.001155,
0.322,-70.8806,-37.4,0.743,-0.001066,
0.324,-70.8794,-37.5,3.209,0,
0.326,-70.8794,-37.7,3.134,-0.0016,
0.328,-70.877,-37.8,0.84,0.0032,
0.33,-70.8788,-37.9,-3.673,-0.000533,
0.332,-70.877,-38.1,-2.395,0.000533,
0.334,-70.8782,-38.2,-0.902,0.001066,
0.336,-70.877,-38.2,-2.499,0.002133,
0.338,-70.877,-38.3,-2.72,0,
0.34,-70.8739,-38.3,-0.237,0.003822,
0.342,-70.8788,-38.3,-3.864,0,
0.344,-70.8764,-38.3,0.954,0.0016,
0.346,-70.8782,-38.3,-1.086,0.000533,
0.348,-70.8794,-38.1,-2.739,0.000533,
0.35,-70.8812,-38.1,-0.806,-0.0016,
0.352,-70.8776,-38.1,-0.541,0.000533,
0.354,-70.8733,-38.1,1.558,0.004888,
0.356,-70.8782,-38.2,0.446,0.001066,
0.358,-70.8751,-38.3,-2.825,0,
0.36,-70.88,-38.4,5.701,0.0016,
0.362,-70.877,-38.5,3.809,0.0016,
0.364,-70.8776,-38.5,3.01,-0.000533,
0.366,-70.8818,-38.4,1.205,-0.002133,
0.368,-70.8757,-38.4,0.942,0.001688,
0.37,-70.8788,-38.3,8.505,-0.000533,
0.372,-70.8831,-38.3,2.216,-0.003822,
0.374,-70.8782,-38.1,-2.55,-0.001066,
0.376,-70.8812,-38,1.397,-0.001066,
0.378,-70.8831,-37.9,-8.895,-0.004888,
0.38,-70.8782,-37.7,-2.196,0,
0.382,-70.8794,-37.7,0.836,-0.001066,
0.384,-70.877,-37.5,3.132,0.0032,
0.386,-70.8757,-37.5,0.323,0.002755,
0.388,-70.8818,-37.5,0.576,0,
0.39,-70.88,-37.5,-1.693,0.000533,
0.392,-70.8782,-37.6,-2.038,0.002133,
0.394,-70.8782,-37.8,-3.625,0,
0.396,-70.877,-37.9,-0.481,-0.001155,
0.398,-70.8794,-38,-2.946,-0.002666,
0.4,-70.8788,-38.1,1.158,0,
0.402,-70.88,-38.2,8.275,0.003288,
0.404,-70.8782,-38.2,1.074,0.000533,
0.406,-70.8782,-38.2,-1.376,-0.001066,
0.408,-70.88,-38.2,0.699,0.000533,
0.41,-70.8782,-38.1,1.748,0.000533,
0.412,-70.8782,-38.1,-4.119,0.000533,
0.414,-70.8794,-38,1.695,0.0016,
0.416,-70.8782,-37.9,-1.359,-0.000533,
0.418,-70.8788,-37.9,2.64,-0.000533,
0.42,-70.8812,-37.8,3.424,-0.0016,
0.422,-70.8782,-37.8,1.878,0,
0.424,-70.8782,-37.9,3.496,0.000533,
0.426,-70.8788,-37.9,-3.987,-0.002133,
0.428,-70.88,-38,1.325,0.003288,
0.43,-70.8788,-38.2,-2.181,0.000533,
0.432,-70.8788,-38.3,-0.939,0.0016,
0.434,-70.8818,-38.4,-1.497,-0.0032,
0.436,-70.8757,-38.4,-0.416,0.002222,
0.438,-70.8812,-38.4,3.839,0.001688,
0.44,-70.8806,-38.3,-4.862,-0.002133,
0.442,-70.8812,-38.2,-1.609,-0.002133,
0.444,-70.88,-38.1,1.854,0.003288,
0.446,-70.877,-37.8,-2.829,0.0016,
0.448,-70.8794,-37.7,-1.579,-0.001066,
0.45,-70.8788,-37.6,1.306,-0.001066,
0.452,-70.8806,-37.5,0.154,-0.001066,
0.454,-70.8825,-37.5,0.972,-0.002222,
0.456,-70.877,-37.5,1.363,0.001066,
0.458,-70.8812,-37.5,-1.501,-0.002666,
0.46,-70.8794,-37.5,-3.925,-0.002133,
0.462,-70.8818,-37.7,-0.447,0.000622,
0.464,-70.8733,-37.7,3.476,0.004355,
0.466,-70.8776,-37.8,-3.9,0,
0.468,-70.8788,-37.9,1.388,-0.000533,
0.47,-70.8806,-38,-1.32,-0.002666,
0.472,-70.8745,-38.1,-2.008,0,
0.474,-70.8788,-38.1,5.41,0.001066,
0.476,-70.8818,-38.2,-2.122,-0.0048,
0.478,-70.8764,-38.2,1.237,0.003733,
0.48,-70.8776,-38.2,-1.196,0,
0.482,-70.8776,-38.2,1.047,0,
0.484,-70.8782,-38.1,3.144,0.0032,
0.486,-70.8806,-38.1,-0.526,-0.0032,
0.488,-70.8831,-38,-0.309,-0.003822,
0.49,-70.8776,-38,1.901,0.001066,
0.492,-70.8776,-38,3.63,0.0032,
0.494,-70.8818,-37.9,-0.791,-0.002133,
0.496,-70.8782,-37.9,1.071,0,
0.498,-70.8788,-38,0.841,0,
0.5,-70.8818,-37.9,-0.425,-0.002133,
0.502,-70.88,-38,1.417,0.002222,
0.504,-70.877,-38,2.348,0.000533,
0.506,-70.8782,-38,-0.337,0.002133,
0.508,-70.8788,-38,-2.42,0.0016,
0.51,-70.8794,-38,0.813,-0.000533,
0.512,-70.8794,-37.9,1.409,-0.001066,
0.514,-70.8733,-37.8,2.765,0.005955,
0.516,-70.8776,-37.8,0.442,-0.000533,
0.518,-70.88,-37.7,1.036,-0.000533,
0.52,-70.8794,-37.6,0.351,0.001066,
0.522,-70.8782,-37.6,0.512,0.000533,
0.524,-70.877,-37.6,5.491,0.005955,
0.526,-70.8788,-37.6,-3.251,0,
0.528,-70.88,-37.6,-1.316,-0.000533,
0.53,-70.8788,-37.5,0.11,0,
0.532,-70.8782,-37.6,-0.58,0,
0.534,-70.8788,-37.6,-2.035,0,
0.536,-70.8788,-37.7,0.83,-0.000533,
0.538,-70.8788,-37.8,0.574,0.001066,
0.54,-70.8812,-37.9,1.38,-0.002666,
0.542,-70.88,-38,-0.47,-0.0016,
0.544,-70.8782,-38.1,-3.205,-0.001066,
0.546,-70.88,-38.1,0.142,-0.0016,
0.548,-70.8794,-38.2,-0.617,0,
0.55,-70.8788,-38.2,1.722,0.000533,
0.552,-70.8794,-38.2,-2.853,-0.002133,
0.554,-70.8806,-38.1,-1.51,-0.0032,
0.556,-70.8733,-38.1,0.098,0.004888,
0.558,-70.8782,-38.1,-2.093,0.000533,
0.56,-70.8788,-38,-0.872,-0.002133,
0.562,-70.8825,-37.9,-1.569,-0.003288,
0.564,-70.8782,-37.9,-0.259,0,
0.566,-70.8782,-37.9,-5.896,-0.002755,
0.568,-70.8812,-37.8,0.826,-0.002666,
0.57,-70.8782,-37.8,2.002,0.000533,
0.572,-70.8782,-37.8,2.78,0.0016,
0.574,-70.8794,-37.8,2.322,0.001066,
0.576,-70.8782,-37.8,-2.071,0,
0.578,-70.8794,-37.8,-0.088,-0.000533,
0.58,-70.8788,-37.7,-1.77,0.000533,
0.582,-70.8794,-37.7,1.531,0.000533,
0.584,-70.8782,-37.7,-0.396,0.002666,
0.586,-70.8776,-37.7,-0.123,0.001066,
0.588,-70.8794,-37.7,2.834,0.000533,
0.59,-70.8794,-37.7,-3.916,-0.004888,
0.592,-70.8788,-37.7,1.222,0.001066,
0.594,-70.8794,-37.7,-0.638,-0.000533,
0.596,-70.8757,-37.6,-0.798,0.002755,
0.598,-70.8806,-37.7,-5.237,-0.004355,
0.6,-70.8757,-37.5,7.281,0.002222,
0.602,-70.869,-37.4,-0.353,0.004355,
0.604,-70.8654,-37.1,3.812,0.0016,
0.606,-70.8538,-36.4,2.896,0.009155,
0.608,-70.8397,-35.4,4.697,0.008177,
0.61,-70.8208,-33.9,4.777,0.010844,
0.612,-70.7909,-32,3.836,0.012977,
0.614,-70.7549,-29.9,0.44,0.017333,
0.616,-70.7189,-27.8,2.414,0.018933,
0.618,-70.6792,-25.7,-1.246,0.017866,
0.62,-70.6371,-23.7,1.809,0.021155,
0.622,-70.5895,-21.7,-3.53,0.023822,
0.624,-70.5413,-19.6,-0.475,0.023822,
0.626,-70.4851,-17.6,2.405,0.028799,
0.628,-70.4216,-15.9,1.169,0.032622,
0.63,-70.349,-14.6,0.807,0.035288,
0.632,-70.2648,-13.1,0.419,0.041777,
0.634,-70.1653,-13,5.46,0.052088,
0.636,-70.0457,-12.8,5.895,0.062399,
0.638,-69.9016,-12.3,5.275,0.075466,
0.64,-69.738,-12,7.74,0.085777,
0.642,-69.5494,-11.5,8.375,0.0944,
0.644,-69.3334,-11.2,6.354,0.107911,
0.646,-69.1008,-11,2.367,0.115555,
0.648,-68.8463,-10.6,2.596,0.130222,
0.65,-68.5814,-10.2,3.062,0.132444,
0.652,-68.3007,-9.8,0.233,0.139377,
0.654,-68.0169,-9.5,1.894,0.1432,
0.656,-67.7233,-9.1,1.883,0.1448,
0.658,-67.4279,-8.7,-1.129,0.145866,
0.66,-67.1349,-8.4,1.636,0.147555,
0.662,-66.8517,-8,-1.454,0.140533,
0.664,-66.5715,-7.7,1.329,0.1416,
0.666,-66.3085,-7.3,-2.207,0.129688,
0.668,-66.0558,-6.9,-4.215,0.125333,
0.67,-65.8233,-6.7,-3.805,0.114933,
0.672,-65.6108,-6.4,-5.248,0.104711,
0.674,-65.4143,-6.3,-0.967,0.096,
0.676,-65.241,-6.2,-4.408,0.086222,
0.678,-65.0878,-6.4,-6.134,0.073777,
0.68,-64.9517,-6.5,-2.282,0.0656,
0.682,-64.8363,-6.6,-2.807,0.055377,
0.684,-64.7344,-6.7,-3.385,0.0488,
0.686,-64.6502,-6.8,-4.026,0.038488,
0.688,-64.5824,-6.8,-8.106,0.032533,
0.69,-64.5299,-6.7,-2.985,0.027111,
0.692,-64.4866,-6.7,-2.028,0.0184,
0.694,-64.4628,-6.7,-7.538,0.007555,
0.696,-64.4414,-6.7,1.589,0.010311,
0.698,-64.439,-6.7,-4.062,0.002133,
0.7,-64.4451,-6.4,-5.67,-0.004355,
0.702,-64.4481,-6.5,4.343,0.002222,
0.704,-64.4609,-6.6,-6.406,-0.006488,
0.706,-64.4756,-6.6,0.36,-0.006488,
0.708,-64.4976,-6.7,-2.819,-0.015733,
0.71,-64.5275,-6.8,-6.059,-0.017422,
0.712,-64.5757,-6.9,-2.064,-0.024977,
0.714,-64.6373,-6.9,3.099,-0.034133,
0.716,-64.7136,-7,1.156,-0.039022,
0.718,-64.8064,-7,-5.271,-0.0488,
0.72,-64.915,-7,-1.15,-0.055822,
0.722,-65.0377,-7,3.028,-0.060711,
0.724,-65.1781,-7,-1.234,-0.068355,
0.726,-65.3325,-7,-3.708,-0.081866,
0.728,-65.501,-6.9,-1.197,-0.084622,
0.73,-65.6835,-7,-4.711,-0.093333,
0.732,-65.8812,-7,-0.46,-0.097066,
0.734,-66.0942,-7.1,-3.188,-0.107911,
0.736,-66.3231,-7.2,-3.883,-0.118755,
0.738,-66.5563,-7.4,-0.456,-0.118311,
0.74,-66.8004,-7.6,-3.462,-0.123111,
0.742,-67.0568,-7.9,-2.798,-0.128622,
0.744,-67.3149,-8.3,-0.392,-0.130666,
0.746,-67.5756,-8.7,-0.588,-0.130222,
0.748,-67.8386,-9.2,-1.5,-0.130755,
0.75,-68.1023,-9.8,0.126,-0.131288,
0.752,-68.3672,-10.3,2.929,-0.129688,
0.754,-68.6309,-10.9,2.54,-0.129688,
0.756,-68.8854,-11.3,0.763,-0.127466,
0.758,-69.1393,-11.8,5.911,-0.124266,
0.76,-69.3822,-12.3,2.449,-0.121511,
0.762,-69.616,-12.9,2.695,-0.112355,
0.764,-69.8449,-13.4,1.379,-0.113955,
0.766,-70.0658,-13.8,1.663,-0.111733,
0.768,-70.2684,-14.5,6.34,-0.099288,
0.77,-70.4607,-20.7,4.248,-0.093333,
0.772,-70.62,-27.4,7.425,-0.073777,
0.774,-70.725,-32.1,13.448,-0.046666,
0.776,-70.7793,-35.2,15.643,-0.017866,
0.778,-70.786,-35.7,9.259,0.002222,
0.78,-70.7775,-34.6,4.488,0.005955,
0.782,-70.7659,-33.5,-0.624,0.0032,
0.784,-70.7616,-33,-1.734,0.003822,
0.786,-70.7634,-32.8,-0.843,-0.001066,
0.788,-70.7695,-33,-1.297,0,
0.79,-70.7701,-33.1,1.481,0,
0.792,-70.7769,-33.3,2.115,-0.002755,
0.794,-70.7817,-33.7,-0.194,-0.003733,
0.796,-70.7805,-34.1,1.696,0.001066,
0.798,-70.7817,-34.2,2.153,0.002222,
0.8,-70.7854,-34.6,-3.752,-0.005422,
0.802,-70.7872,-34.9,1.268,-0.000533,
0.804,-70.7958,-35.6,-1.384,-0.007644,
0.806,-70.8037,-36.5,1.4,-0.007022,
0.808,-70.8141,-37.3,2.744,-0.002755,
0.81,-70.8287,-38,1.261,-0.003733,
0.812,-70.8336,-38.3,-1.196,-0.0032,
0.814,-70.8336,-38.3,-0.207,0.001688,
0.816,-70.8355,-38.3,0.384,-0.002222,
0.818,-70.8324,-38,2.812,0.002755,
0.82,-70.8342,-37.8,1.79,-0.000533,
0.822,-70.8348,-37.6,2.879,0.000622,
0.824,-70.8348,-37.3,2.403,0.000622,
0.826,-70.8348,-37.1,-0.745,-0.002133,
0.828,-70.8355,-36.9,-1.926,-0.002755,
0.83,-70.8348,-36.8,-0.98,0,
0.832,-70.8355,-36.7,2.149,0,
0.834,-70.8342,-36.7,2.452,0.000533,
0.836,-70.8342,-36.8,-0.177,0.000533,
0.838,-70.8348,-36.9,1.452,0,
0.84,-70.8336,-37.1,2.325,0.001066,
0.842,-70.8355,-37.3,0.536,0,
0.844,-70.8336,-37.4,1.164,0.001066,
0.846,-70.8348,-37.5,0.773,0.000622,
0.848,-70.8348,-37.5,0.893,0.000622,
0.85,-70.8348,-37.5,1.831,0.000622,
0.852,-70.8348,-37.5,1.21,0.000622,
0.854,-70.8336,-37.3,-1.187,0.001688,
0.856,-70.8355,-37.1,0.043,0,
0.858,-70.8342,-37,-0.278,0.001155,
0.86,-70.8355,-36.9,-0.746,0,
0.862,-70.8355,-36.8,-0.91,0,
0.864,-70.8355,-36.7,-1.337,-0.000622,
0.866,-70.8355,-36.7,0.102,0,
0.868,-70.8348,-36.7,-1.063,0,
0.87,-70.8342,-36.8,-1.185,0.002222,
0.872,-70.8348,-36.8,0.921,0.000622,
0.874,-70.8355,-36.8,-0.404,-0.000622,
0.876,-70.8355,-36.8,-0.529,-0.000622,
0.878,-70.8348,-36.8,-1.025,0.000622,
0.88,-70.8355,-36.8,-0.013,-0.000622,
0.882,-70.8342,-36.8,-0.069,0.001155,
0.884,-70.8355,-36.7,-0.721,0,
0.886,-70.8355,-36.7,-0.322,0,
0.888,-70.8348,-36.7,0.418,0.000622,
0.89,-70.8367,-36.7,0.389,-0.000533,
0.892,-70.8348,-36.7,-1.315,-0.001066,
0.894,-70.8342,-36.7,0.287,0.002222,
0.896,-70.8355,-36.8,0.823,0,
0.898,-70.8397,-36.9,-2.086,-0.0016,
0.9,-70.8373,-36.9,-2.076,-0.002222,
0.902,-70.8355,-37.1,-0.947,0.002133,
0.904,-70.8361,-37,-0.908,0,
0.906,-70.8361,-37,1.541,0.0016,
0.908,-70.8373,-37,3.192,0.003288,
0.91,-70.8379,-37,-0.201,0.002133,
0.912,-70.8355,-36.9,1.135,0.0032,
0.914,-70.8355,-36.8,-0.904,0,
0.916,-70.8397,-36.8,0.049,-0.002666,
0.918,-70.8379,-36.7,2.2,-0.002133,
0.92,-70.8367,-36.6,1.53,0,
0.922,-70.8373,-36.5,-2.577,-0.002222,
0.924,-70.8379,-36.5,5.545,0.002133,
0.926,-70.8355,-36.5,1.788,0.001066,
0.928,-70.8403,-36.5,-5.624,-0.004266,
0.93,-70.8367,-36.6,2.099,0.000533,
0.932,-70.8355,-36.7,-1.621,0.002133,
0.934,-70.8379,-36.8,1.173,0.001066,
0.936,-70.8367,-36.8,-0.697,0,
0.938,-70.8367,-36.9,1.045,0.003822,
0.94,-70.8397,-37,-5.592,-0.003733,
0.942,-70.8367,-37,1.715,0.0016,
0.944,-70.8397,-36.9,-0.733,-0.002666,
0.946,-70.841,-36.9,3.087,-0.002755,
0.948,-70.8397,-36.8,1.205,-0.0032,
0.95,-70.8367,-36.8,4.366,0.000533,
0.952,-70.8379,-36.7,0.937,0,
0.954,-70.8373,-36.6,1.928,0,
0.956,-70.8403,-36.5,-2.523,-0.0032,
0.958,-70.8348,-36.5,1.593,0.003822,
0.96,-70.8385,-36.4,-3.973,-0.002133,
0.962,-70.8367,-36.5,0.531,0.000533,
0.964,-70.8379,-36.5,1.801,0,
0.966,-70.8348,-36.6,1.013,0.000622,
0.968,-70.8397,-36.7,1.631,0.001155,
0.97,-70.8403,-36.7,0.506,-0.0032,
0.972,-70.8391,-36.8,-1.7,-0.002133,
0.974,-70.8391,-36.9,-2.914,-0.002133,
0.976,-70.8391,-36.9,-1.503,-0.000533,
0.978,-70.8397,-36.9,1.557,0.001155,
0.98,-70.8458,-37,-1.876,-0.004888,
0.982,-70.8416,-37,0.634,-0.000533,
0.984,-70.8361,-36.9,2.745,0.001066,
0.986,-70.841,-36.9,3.569,-0.000622,
0.988,-70.8379,-36.8,3.058,0.000533,
0.99,-70.8379,-36.7,0.003,-0.002133,
0.992,-70.8373,-36.6,-1.313,0,
0.994,-70.8397,-36.6,-0.535,-0.002666,
0.996,-70.8403,-36.6,4.559,-0.0016,
0.998,-70.8391,-36.4,3.406,0.001066,
1,-70.841,-36.5,-2.298,-0.001155,
1.002,-70.8397,-36.5,0.486,0.001155,
1.004,-70.8385,-36.5,5.409,0.001066,
1.006,-70.8422,-36.6,1.87,-0.000533,
1.008,-70.841,-36.6,0.502,0.002133,
1.01,-70.8403,-36.6,-1.238,0,
1.012,-70.8355,-36.7,-0.081,0.004266,
1.014,-70.8434,-36.8,1.754,-0.001066,
1.016,-70.8403,-36.7,0.946,-0.0016,
1.018,-70.8422,-36.8,-1.195,-0.001688,
1.02,-70.841,-36.8,2.756,-0.000622,
1.022,-70.8379,-36.8,-1.732,0.002133,
1.024,-70.8403,-36.8,-0.019,-0.001066,
1.026,-70.841,-36.7,1.418,0.001066,
1.028,-70.841,-36.7,1.777,0.0032,
1.03,-70.8403,-36.7,-3.442,0,
1.032,-70.8397,-36.7,-1.25,0.001155,
1.034,-70.8416,-36.7,0.251,-0.000533,
1.036,-70.8379,-36.7,-1.243,0.003288,
1.038,-70.8422,-36.6,-1.81,-0.002755,
1.04,-70.8379,-36.6,3.298,0.000533,
1.042,-70.8373,-36.7,3.065,0.002666,
1.044,-70.8416,-36.7,-0.109,0.002666,
1.046,-70.8391,-36.7,-1.419,0.000533,
1.048,-70.841,-36.6,5.255,0,
1.05,-70.844,-36.6,-0.049,-0.002666,
1.052,-70.8416,-36.6,3.512,-0.000533,
1.054,-70.8422,-36.6,1.749,-0.003822,
1.056,-70.8416,-36.6,-2.363,-0.002755,
1.058,-70.8428,-36.7,1.542,-0.001066,
1.06,-70.8422,-36.7,-1.513,-0.001688,
1.062,-70.841,-36.6,2.038,0.001066,
1.064,-70.8422,-36.7,-5.993,-0.004355,
1.066,-70.8361,-36.7,0.439,0.005422,
1.068,-70.8446,-36.7,-1.265,-0.001066,
1.07,-70.8416,-36.7,-0.856,-0.003288,
1.072,-70.8428,-36.7,-4.215,-0.000533,
1.074,-70.8416,-36.8,-1.4,-0.000533,
1.076,-70.841,-36.7,-1.792,-0.000622,
1.078,-70.8403,-36.7,-4.928,-0.002133,
1.08,-70.8416,-36.7,-1.419,-0.002222,
1.082,-70.8416,-36.7,-2.799,-0.001688,
1.084,-70.8422,-36.7,-1.868,-0.001688,
1.086,-70.8391,-36.6,-1.032,0.001688,
1.088,-70.8416,-36.6,-2.372,0.001066,
